0,"SoulEaterBeam",275,3,[]
1,"VaalOversoulBeam",91,4,[]
2,"AtziriOversoulBeam",92,4,[]
3,"Arc",2133,4,[]
4,"PietyArc",164,4,[]
5,"GuardianArc",163,4,[]
6,"ArcPurpleMTX",1213,4,[]
7,"SearingBond",186,4,[]
8,"SearingBondGreen",190,4,[]
9,"SearingBondBlue",446,4,[]
10,"PulseBeamFire",456,4,[1]
11,"PulseBeamCold",457,4,[1]
12,"PulseBeamLightning",458,4,[1]
13,"BallLightningBeam",151,4,[]
14,"SummonStormsBeam",469,4,[]
15,"AnimatedGuardianBeam",475,4,[1]
16,"PhylacteralLinkBeam",477,4,[1]
17,"ChillingBondBeam",192,4,[]
18,"SeawitchLightningBeam",302,4,[]
19,"BallLightningBeamPlayer",383,4,[]
20,"BallLightningGroundBeam",152,4,[]
21,"InfernalSwarmBeam",376,4,[]
22,"ColdChargedBeam",502,4,[]
23,"CorruptedBallLightningBeam",524,4,[]
24,"CorruptedLightningBeam",525,4,[]
25,"ElementalStrikeLightningBeam",592,4,[]
26,"TempestShieldBeam",596,4,[]
27,"EyeBallLightningBeam",603,4,[]
28,"StaticTetherBolt",647,4,[]
29,"StormCloudBeam",681,4,[]
30,"VinktarLightningBond",302,4,[]
31,"IzaroGargoyleBeam",859,4,[]
32,"LightningGolemOrbBeam",867,4,[]
33,"PerandusChestBeam",894,4,[4]
34,"GoddessBeam",984,4,[]
35,"MinotaurArcTrapBeam",1009,4,[]
36,"ZanaDisruptionBeam",1055,4,[]
37,"FireBeam",1087,4,[]
38,"SkeletalChainsBeam",1106,4,[]
39,"BreachLightningBeam",1109,4,[]
40,"SolarisBackflipBeam",1161,4,[]
41,"SolarisSkyBeamBeam",1162,4,[]
42,"AvariusDivineBeam",1175,4,[]
43,"TukohamaShieldBeam",1181,4,[]
44,"BrutusChainBeam",1195,4,[]
45,"ShavronneLevitationBeam",1196,4,[]
46,"ShavronneEmpoweringBeam",1197,4,[]
47,"FireBeamMonster",1206,4,[]
48,"TemplarBallLightningBeam",1210,4,[]
49,"TemplarBallLightningGroundBeam",1211,4,[]
50,"KitavaBeam",1296,4,[]
51,"RighteousFireSacrificeBeam",446,4,[]
52,"SpiderGodLaserBeam",1329,4,[]
53,"SignOfPurityBeam",1335,4,[]
54,"ArakaaliLaserBeam",1378,4,[]
55,"SpecialBeamCannon",1441,4,[]
56,"FireBeamDivine",1449,4,[]
57,"InfernalSwarmBeamCold",1469,4,[]
58,"SinBeam",1524,4,[]
59,"SinDeathBeam",1526,4,[]
60,"InnocenceDeathBeam",1528,4,[]
61,"KitavaBeamBallBeam",1542,4,[]
62,"GeneralAdusCharge",1549,4,[]
63,"StoneGaze",1573,4,[]
64,"HarbingerChill",1574,4,[]
65,"HarbingerShock",1575,4,[]
66,"HarbingerSpecialBeamCannon",1581,4,[]
67,"HarbingerSkyBeamBeam",1583,4,[]
68,"LightningTendrilsChannelledBeam",1591,4,[]
69,"StormCloudBeamCelestial",1607,4,[]
