0,"LegacyWaypointEffect","Metadata/Effects/Environment/waypoint/new/WaypointEffect",[],1
1,"Doodad","Metadata/MiscellaneousObjects/Doodad",[],1
2,"Stash","Metadata/MiscellaneousObjects/Stash",[],1
3,"GuildStash","Metadata/MiscellaneousObjects/GuildStash",[],1
4,"DefaultWaypoint","Metadata/MiscellaneousObjects/Waypoint",[],1
5,"AreaTransition","Metadata/MiscellaneousObjects/AreaTransition",[],1
6,"Shrine","Metadata/Shrines/Shrine",[],4
7,"Sector","Metadata/MiscellaneousObjects/Sector",[],4
8,"TutorialArrow","Metadata/MiscellaneousObjects/TutorialArrow",[],1
9,"ColdSnap","Metadata/Effects/Spells/coldsnap/cold_snap",[],4
10,"DetonateDeadEffect","Metadata/Effects/Spells/detonate_dead/DetonateDead",[],4
11,"InfernalBlowExplode","Metadata/Effects/Spells/infernal_blow/InfernalBlowExplosion",[],3
12,"Shatter","Metadata/Effects/Spells/shatter/Shatter",[],2
13,"FrostWallSegment","Metadata/Effects/Spells/frostwall/FrostWall",[],4
14,"BruteDeath","Metadata/Effects/Spells/monsters_effects/brute_death/BruteDeathExplosion",[],4
15,"WorldItem","Metadata/MiscellaneousObjects/WorldItem",[],1
16,"MapDeviceMaligaro","Metadata/QuestObjects/Act7/MaligaroOrrery",[45],4
17,"MapDeviceQuest","Metadata/MiscellaneousObjects/MapDevice",[45],4
18,"MapDeviceButton","Metadata/MiscellaneousObjects/MapDeviceButton",[45],4
19,"MapDeviceApparition","Metadata/MiscellaneousObjects/MapDeviceApparition",[45],4
20,"FireTrap","Metadata/MiscellaneousObjects/PyroTrap",[],4
21,"CausticTrap","Metadata/MiscellaneousObjects/PyroCausticTrap",[],4
22,"FireBossExplode","Metadata/Effects/Spells/monsters_effects/rare_explode/fire",[],3
23,"IceBossExplode","Metadata/Effects/Spells/monsters_effects/rare_explode/ice",[],4
24,"LightBossExplode","Metadata/Effects/Spells/monsters_effects/rare_explode/light",[],4
25,"RootSpiderHole","Metadata/Effects/Spells/monsters_effects/act2/root_spider/emerge/Hole",[],4
26,"SuicideExplodeDefault","Metadata/Effects/Spells/monsters_effects/gore_explode/gore_explode",[],4
27,"DominusBloodRainShield","Metadata/Effects/Spells/monsters_effects/act3/dominus/sheild/Shield",[],4
28,"SuicideExplodeGibs","Metadata/Effects/Spells/monsters_effects/gore_explode/gore_explode_gibs",[],4
29,"OfferingOffensiveWard","Metadata/Effects/Spells/offering_offensive/Ward",[],4
30,"OfferingOffensiveEffect","Metadata/Effects/Spells/offering_offensive/Effect",[],4
31,"OfferingOffensiveExplosion","Metadata/Effects/Spells/offering_offensive/Explosion",[],4
32,"OfferingDefensiveWard","Metadata/Effects/Spells/offering_defensive/Ward",[],4
33,"OfferingDefensiveEffect","Metadata/Effects/Spells/offering_defensive/Effect",[],4
34,"OfferingDefensiveExplosion","Metadata/Effects/Spells/offering_defensive/Explosion",[],4
35,"OfferingSpiritWard","Metadata/Effects/Spells/offering_spirit/Ward",[],4
36,"OfferingSpiritEffect","Metadata/Effects/Spells/offering_spirit/Effect",[],4
37,"OfferingSpiritExplosion","Metadata/Effects/Spells/offering_spirit/Explosion",[],4
38,"OfferingBloodWard","Metadata/Effects/Spells/offering_blood/Ward",[],4
39,"OfferingBloodEffect","Metadata/Effects/Spells/offering_blood/Effect",[],4
40,"OfferingBloodExplosion","Metadata/Effects/Spells/offering_blood/Explosion",[],4
41,"AtziriFadeIn","Metadata/Monsters/Atziri/AtziriFadeIn",[5],4
42,"AtziriFadeOut","Metadata/Monsters/Atziri/AtziriFadeOut",[5],4
43,"AtziriMirroredFadeInFire","Metadata/Monsters/Atziri/MirroredFadeIn/AtziriFadeInFire",[5],4
44,"AtziriMirroredFadeInLightning","Metadata/Monsters/Atziri/MirroredFadeIn/AtziriFadeInLightning",[5],4
45,"AtziriMirroredFadeInSpear","Metadata/Monsters/Atziri/MirroredFadeIn/AtziriFadeInSpear",[5],4
46,"AtziriMirroredFadeInMirror","Metadata/Monsters/Atziri/MirroredFadeIn/AtziriFadeInMirror",[5],4
47,"VaalLightningWarpUp","Metadata/Effects/Spells/lightning_warp/VaalLightningWarpUp",[],4
48,"VaalLightningWarpDown","Metadata/Effects/Spells/lightning_warp/VaalLightningWarpDown",[],4
49,"MerveilGeyser","Metadata/Effects/Spells/monsters_effects/act1/merveil/water_geyser/WaterGeyser",[],4
50,"BeyondPortal1","Metadata/Monsters/BeyondDemons/BeyondPortal1",[6],4
51,"BeyondPortal2","Metadata/Monsters/BeyondDemons/BeyondPortal2",[6],4
52,"BeyondPortal3","Metadata/Monsters/BeyondDemons/BeyondPortal3",[6],4
53,"FireBeacon","Metadata/Effects/Spells/monsters_effects/elemental_beacon/fire/beacon",[],4
54,"FireBeaconAoE","Metadata/Effects/Spells/monsters_effects/elemental_beacon/fire/beacon_aoe",[],4
55,"ColdBeacon","Metadata/Effects/Spells/monsters_effects/elemental_beacon/ice/beacon",[],4
56,"ColdBeaconAoE","Metadata/Effects/Spells/monsters_effects/elemental_beacon/ice/beacon_aoe",[],4
57,"LightningBeacon","Metadata/Effects/Spells/monsters_effects/elemental_beacon/lightning/beacon",[],4
58,"LightningBeaconAoE","Metadata/Effects/Spells/monsters_effects/elemental_beacon/lightning/beacon_aoe",[],4
59,"PhysicalBeacon","Metadata/Effects/Spells/monsters_effects/elemental_beacon/phys/beacon",[],4
60,"PhysicalBeaconAoE","Metadata/Effects/Spells/monsters_effects/elemental_beacon/phys/beacon_aoe",[],4
61,"BigVisualBeyondPortal","Metadata/Monsters/BeyondDemons/BeyondPortal3VisualOnly",[6],4
62,"Trap","Metadata/MiscellaneousObjects/TrapNormal",[],4
63,"RemoteMine","Metadata/MiscellaneousObjects/RemoteMine",[],4
64,"MinerSpawnRocks","Metadata/Effects/Spells/monsters_effects/act4/miner/throw_spawn/rockexplosion",[],4
65,"DaressoCloneIcePrison","Metadata/Effects/Spells/monsters_effects/act4/daresso/clone/ice/IcePrison",[],4
66,"DaressoClone1Frozen","Metadata/Effects/Spells/monsters_effects/act4/daresso/clone/clone_01/Clone",[],4
67,"DaressoClone2Frozen","Metadata/Effects/Spells/monsters_effects/act4/daresso/clone/clone_02/Clone",[],4
68,"DaressoClone3Frozen","Metadata/Effects/Spells/monsters_effects/act4/daresso/clone/clone_03/Clone",[],4
69,"DaressoClone4Frozen","Metadata/Effects/Spells/monsters_effects/act4/daresso/clone/clone_04/Clone",[],4
70,"MinerBeaconAoE","Metadata/Effects/Spells/monsters_effects/act4/miner/upheaval/beacon_aoe",[],4
71,"TempestStormYellow","Metadata/Effects/Environment/tempest_league/basic_colour/yellow/TempestStorm",[2],4
72,"TempestStormGreen","Metadata/Effects/Environment/tempest_league/basic_colour/green/TempestStorm",[2],4
73,"TempestStormRed","Metadata/Effects/Environment/tempest_league/basic_colour/red/TempestStorm",[2],4
74,"TempestStormBlue","Metadata/Effects/Environment/tempest_league/basic_colour/blue/TempestStorm",[2],4
75,"TempestStormOrange","Metadata/Effects/Environment/tempest_league/basic_colour/orange/TempestStorm",[2],4
76,"TempestStormPink","Metadata/Effects/Environment/tempest_league/basic_colour/pink/TempestStorm",[2],4
77,"TempestStormPurple","Metadata/Effects/Environment/tempest_league/basic_colour/purple/TempestStorm",[2],4
78,"TempestStormTeal","Metadata/Effects/Environment/tempest_league/basic_colour/teal/TempestStorm",[2],4
79,"TempestStormWhite","Metadata/Effects/Environment/tempest_league/basic_colour/white/TempestStorm",[2],4
80,"TempestStormIce","Metadata/Effects/Environment/tempest_league/elements/ice/TempestStorm",[2],4
81,"TempestStormFire","Metadata/Effects/Environment/tempest_league/elements/fire/TempestStorm",[2],4
82,"TempestStormLightning","Metadata/Effects/Environment/tempest_league/elements/lightning/TempestStorm",[2],4
83,"ChaosExplode","Metadata/Effects/Spells/chaos_explode/ChaosExplode",[],3
84,"LightningHandBeacon","Metadata/Effects/Spells/monsters_effects/elemental_beacon/lightning_hand/beacon",[],4
85,"LightningHandBeaconAoE","Metadata/Effects/Spells/monsters_effects/elemental_beacon/lightning_hand/beacon_aoe",[],4
86,"BridgeMarker","Metadata/MiscellaneousObjects/BridgeMarker",[],4
87,"LightningGolemOrb","Metadata/Effects/Spells/monsters_effects/lightning_elemental/orb/lightning_golem_orb",[],4
88,"MissionStrIntPortal","Metadata/MiscellaneousObjects/TemplarMissionPortal",[12],4
89,"MissionDexArrow","Metadata/Effects/Spells/Masters/Dex/Arrow",[11],4
90,"Effect","Metadata/Effects/Effect",[],1
91,"ServerEffect","Metadata/Effects/ServerEffect",[],1
92,"PermanentEffect","Metadata/Effects/PermanentEffect",[],1
93,"BeamEffect","Metadata/Effects/BeamEffect",[],1
94,"ServerResumingEffect","Metadata/Effects/ServerResumingEffect",[],2
95,"CadiroPortal","Metadata/NPC/League/Perandus/CadiroPortal",[4],4
96,"BeyondPortal2Visual","Metadata/Monsters/BeyondDemons/BeyondPortal2Visual",[22],4
97,"BeyondPortal3Visual","Metadata/Monsters/BeyondDemons/BeyondPortal3Visual",[22],4
