0,0,0,[175],[1000],50,[]
1,0,1,"[175,434]","[-2000,3000]",100,[]
2,0,2,"[6301,7804]","[3000,-2000]",40,[]
3,0,3,[12649],[250],10,[]
4,2985,0,[175],[1000],50,[]
5,58,0,[434],[500],50,[]
6,58,1,[5506],[1500],100,[]
7,58,2,[216],[500],100,[]
8,58,3,[3558],[500],100,[]
9,68,0,[434],[500],50,[]
10,97,0,[341],[1000],50,[]
11,97,1,[434],[1000],100,[]
12,97,2,[24],[1000],100,[]
13,97,3,[70],[500],20,[]
14,102,0,[434],[500],50,[]
15,102,1,[70],[500],100,[]
16,102,2,[12621],[100],100,[]
17,102,3,[402],[1000],20,[]
18,165,0,[70],[500],50,[]
19,165,1,[343],[1000],20,[]
20,165,2,[12930],[2000],50,[]
21,165,3,[12931],[5000],50,[]
22,10434,0,[70],[500],50,[]
23,186,0,[177],[1000],50,[]
24,186,1,[24],[1000],100,[]
25,186,2,[472],[1000],100,[]
26,228,0,[215],[1000],50,[]
27,228,1,[3478],[2000],100,[]
28,228,2,"[4526,3336]","[1000,-2000]",20,[]
29,238,0,[70],[500],50,[]
30,238,1,[486],[2000],100,[]
31,238,2,[5413],[1000],100,[]
32,246,0,[486],[1000],50,[]
33,246,1,[434],[500],100,[]
34,246,2,[6301],[1000],100,[]
35,264,0,"[554,95]","[1000,500]",50,[]
36,264,1,[1230],[250],100,[]
37,264,2,[12957],[5000],100,[]
38,264,3,[13004],[500],20,[]
39,275,0,[70],[500],50,[]
40,275,1,[24],[3000],100,[]
41,275,2,[12626],[10000],20,[]
42,310,0,[70],[500],50,[]
43,310,1,[173],[50],100,[]
44,310,2,[6881],[50],20,[]
45,310,3,[13028],[250],50,[]
46,316,0,[216],[500],50,[]
47,316,1,[1486],[3000],10,[]
48,316,2,[12951],[4000],20,[]
49,335,0,[70],[500],50,[]
50,335,1,[174],[50],20,[]
51,335,2,[24],[1000],100,[]
52,10463,0,[70],[500],50,[]
53,534,0,[42],[500],50,[]
54,534,1,"[42,10176]","[-1000,1000]",50,[]
55,534,2,[1100],[1000],100,[]
56,535,0,[70],[500],50,[]
57,535,1,[3336],[500],5,[]
58,535,2,[9083],[500],50,[]
59,539,0,[498],[500],50,[]
60,539,1,"[213,13981,175]","[1000,-1000,500]",100,[]
61,539,2,[13192],[1000],50,[]
62,537,0,[498],[500],50,[]
63,537,1,"[213,13981,175]","[1000,-1000,500]",100,[]
64,537,2,[13192],[1000],50,[]
65,541,0,[175],[500],50,[]
66,541,1,[12638],[3000],100,[]
67,541,2,[498],[500],100,[]
68,543,0,[49],[500],50,[]
69,543,1,[455],[500],100,[]
70,543,2,[1101],[1000],100,[]
71,545,0,[84],[1000],50,[]
72,545,1,[95],[1000],100,[]
73,545,2,[12855],[200],20,[]
74,546,0,[619],[500],100,[]
75,546,1,"[434,24]","[500,-1000]",50,[]
76,546,2,[434],[250],50,[]
77,548,0,[56],[500],50,[]
78,548,1,[554],[1500],100,[]
79,548,2,[1102],[1000],100,[]
80,569,0,[159],[1000],50,[]
81,569,1,[5447],[2000],100,[]
82,569,2,[2093],[6000],100,[]
83,569,3,"[12647,4119]","[1000,500]",10,[]
84,581,0,[434],[500],50,[]
85,581,1,[9764],[1000],100,[]
86,581,2,[1103],[1000],100,[]
87,10439,0,[434],[500],50,[]
88,595,0,[8437],[250],50,[]
89,595,1,[12787],[100],5,[]
90,595,2,[12927],[2000],50,[]
91,600,0,[209],[1000],50,[]
92,600,1,[434],[500],100,[]
93,600,2,[25],[1000],100,[]
94,644,0,[486],[1000],50,[]
95,644,1,[216],[2000],100,[]
96,644,2,[3602],[500],5,[]
97,644,3,[12953],[2000],20,[]
98,649,0,[216],[3000],10000,[]
99,649,1,[12603],[1000],1,[]
100,650,0,[216],[3000],50,[]
101,651,0,[10095],[1000],50,[]
102,651,1,[554],[1000],100,[]
103,651,2,[213],[500],100,[]
104,656,0,[554],[1000],50,[]
105,656,1,[95],[250],100,[]
106,656,2,[3856],[500],20,[]
107,658,0,[95],[500],50,[]
108,658,1,[554],[1000],100,[]
109,658,2,[6055],[750],100,[]
110,659,0,[479],[500],50,[]
111,659,1,[24],[500],100,[]
112,659,2,[402],[2000],100,[]
113,661,0,[9050],[500],50,[]
114,661,1,[584],[2000],100,[]
115,661,2,[9270],[5000],50,[]
116,663,0,[9051],[500],50,[]
117,663,1,[12881],[500],5,[]
118,663,2,[1300],[200],20,[]
119,664,0,[63],[500],50,[]
120,664,1,[597],[250],100,[]
121,664,2,[1103],[1000],100,[]
122,666,0,[186],[250],50,[]
123,666,1,[3336],[3000],100,[]
124,666,2,[13015],[1000],100,[]
125,674,0,[186],[250],50,[]
126,813,0,[175],[1000],50,[]
127,813,1,[6236],[100],100,[]
128,813,2,[173],[100],100,[]
129,813,3,[1488],[2000],100,[]
130,2989,0,[175],[1000],50,[]
131,827,0,[341],[1500],50,[]
132,827,1,[3825],[200],100,[]
133,827,2,[12897],[5000],10,[]
134,829,0,[175],[2000],50,[]
135,829,1,[6236],[100],20,[]
136,829,2,[49],[1000],100,[]
137,829,3,[8709],[-1000],50,[]
138,845,0,[498],[500],50,[]
139,845,1,[6236],[100],100,[]
140,845,2,[12890],[2000],100,[]
141,846,0,[313],[500],50,[]
142,846,1,[24],[500],100,[]
143,846,2,[312],[1000],100,[]
144,848,0,[617],[1000],50,[]
145,848,1,"[12645,159]","[1000,1000]",100,[]
146,848,2,[12646],[500],100,[]
147,848,3,[12656],[5000],20,[]
148,856,0,[12571],[2000],50,[]
149,856,1,[70],[500],100,[]
150,856,2,[434],[1000],100,[]
151,863,0,[12571],[2000],50,[]
152,873,0,[215],[1000],50,[]
153,873,1,[24],[3000],100,[]
154,873,2,[2064],[5000],100,[]
155,883,0,[175],[2000],50,[]
156,883,1,"[13027,634]","[3000,-1000]",50,[]
157,883,2,[13175],[5000],20,[]
158,898,0,[200],[2000],50,[]
159,898,1,[12654],[5000],50,[]
160,898,2,[56],[1000],100,[]
161,934,0,"[70,3362]","[500,500]",50,[]
162,934,1,[1103],[1000],100,[]
163,934,2,[63],[1000],100,[]
164,934,3,[13180],[500],10,[]
165,943,0,[490],[500],50,[]
166,943,1,[1230],[100],10,[]
167,943,2,[10761],[250],50,[]
168,944,0,[527],[350],50,[]
169,946,0,[526],[500],10000,[]
170,946,1,[12879],[100],1,[]
171,947,0,[216],[500],50,[]
172,947,1,[3336],[500],5,[]
173,947,2,[1327],[500],50,[]
174,949,0,"[611,215]","[1000,1000]",50,[]
175,949,1,[554],[3000],100,[]
176,949,2,"[11533,12956]","[200,-2000]",20,[]
177,973,0,[2023],[1000],50,[]
178,973,1,[2072],[1000],100,[]
179,973,2,[837],[500],100,[]
180,994,0,[1386],[500],50,[]
181,994,1,[2023],[1000],100,[]
182,994,2,[621],[-500],100,[]
183,1004,0,[12577],[250],50,[]
184,1004,1,[477],[200],100,[]
185,1004,2,[12376],[100],100,[]
