0,"Object",0
1,"Skill",0
2,"AttackHit",0
3,"SpellHit",0
4,"SecondaryHit",0
5,"PhysicalDot",1
6,"FireDot",1
7,"ColdDot",1
8,"LightningDot",1
9,"ChaosDot",1
10,"Damage",0
11,"DamageFinal",0
12,"SpellDamage",0
13,"SpellDamageFinal",0
14,"AttackDamage",0
15,"AttackDamageFinal",0
16,"DamageOverTime",0
17,"DotMultiplier",0
18,"HitGeneral",0
19,"Leech",0
20,"Ailment",2
21,"AttackSpeed",2
22,"AttackTime",2
23,"CastSpeed",2
24,"CastTime",2
25,"AttackCastSpeed",2
26,"Conversion",0
27,"BaseSpellDamage",0
28,"BaseAttackDamage",0
29,"BaseDamage",0
30,"DamageDisable",2
31,"AreaOfEffect",2
32,"Projectile",2
33,"Minion",2
34,"Duration",2
35,"Accuracy",0
36,"Tracking",2
37,"MovementSpeed",0
