0,"Nothing","",[0],"","",[],[],[],""
1,"MineEntrance","Mine Entrance",[0],"","Art/2DArt/UIImages/InGame/Delve/MapEncounters/MineEntrance",[],[],[],""
2,"ObstructionNorth","",[0],"","",[],[],[],""
3,"ObstructionEast","",[0],"","",[],[],[],""
4,"ObstructionSouth","",[0],"","",[],[],[],""
5,"ObstructionWest","",[0],"","",[],[],[],""
6,"DarkChest","",[0],"","",[],[],[],""
7,"Azurite1_Q","Azurite Cavity",[0],"","Art/2DArt/UIImages/InGame/Delve/MapEncounters/AzuriteVein",[],[],[],"Contains Azurite"
8,"Breach","Whispering Gallery",[100],"","Art/2DArt/UIImages/InGame/Delve/MapEncounters/Breach",[],[0],[10],"Contains a Breach"
9,"Harbinger","Runed Cavern",[100],"","Art/2DArt/UIImages/InGame/Delve/MapEncounters/Harbinger",[],[0],[10],"Contains a Harbinger"
10,"Azurite1_1","Azurite Cavity",[500],"","Art/2DArt/UIImages/InGame/Delve/MapEncounters/AzuriteVein",[],[0],[],"Contains Azurite"
11,"Azurite1_2","Azurite Cavity",[500],"","Art/2DArt/UIImages/InGame/Delve/MapEncounters/AzuriteVein",[],[0],[],"Contains Azurite"
12,"Azurite1_3","Azurite Cavity",[500],"","Art/2DArt/UIImages/InGame/Delve/MapEncounters/AzuriteVein",[],[0],[],"Contains Azurite"
13,"Azurite1_4","Azurite Cavity",[500],"","Art/2DArt/UIImages/InGame/Delve/MapEncounters/AzuriteVein",[],[0],[],"Contains Azurite"
14,"Azurite2_1","Azurite Vault",[300],"","Art/2DArt/UIImages/InGame/Delve/MapEncounters/AzuriteVeinII",[],[0],[20],"Contains Azurite"
15,"Azurite2_2","Azurite Vault",[300],"","Art/2DArt/UIImages/InGame/Delve/MapEncounters/AzuriteVeinII",[],[0],[20],"Contains Azurite"
16,"Azurite2_3","Azurite Vault",[300],"","Art/2DArt/UIImages/InGame/Delve/MapEncounters/AzuriteVeinII",[],[0],[20],"Contains Azurite"
17,"Azurite2_4","Azurite Vault",[300],"","Art/2DArt/UIImages/InGame/Delve/MapEncounters/AzuriteVeinII",[],[0],[20],"Contains Azurite"
18,"Azurite3_1","Azurite Fissure",[200],"","Art/2DArt/UIImages/InGame/Delve/MapEncounters/AzuriteVeinIII",[],[0],[35],"Contains Azurite"
19,"Azurite3_2","Azurite Fissure",[200],"","Art/2DArt/UIImages/InGame/Delve/MapEncounters/AzuriteVeinIII",[],[0],[35],"Contains Azurite"
