0,"UnlockScionClass",[531],"",[1018],[]
1,"DefeatShaper",[],"",[4221],"[408,406]"
2,"DefeatElder",[],"",[],"[408,406]"
3,"DefeatUberElder",[],"",[],"[408,406]"
4,"UnlockLabyrinth",[897],"",[],[]
5,"LabyrinthComplete1",[899],"","[983,986,9594]",[]
6,"LabyrinthComplete2",[992],"","[984,987,9595]",[]
7,"LabyrinthComplete3",[993],"","[985,988,9596]",[]
8,"LabyrinthComplete4",[900],"","[1048,1049,9597]",[]
9,"LabyrinthAllComplete","[899,0,0,0]","",[],[]
10,"LabyrinthUseHiddenSwitch",[939],"",[],[]
11,"LabyrinthUseSilverKey",[940],"",[],[]
12,"LabyrinthUseGoldKey",[941],"",[],[]
13,"LabyrinthUseGauntlet",[942],"",[],[]
14,"LabyrinthUsePuzzle",[943],"",[],[]
15,"LabyrinthUseSecretPassage",[944],"",[],[]
16,"LabyrinthCompleteMapTrial1",[],"",[],[]
17,"LabyrinthCompleteMapTrial2",[],"",[],[]
18,"LabyrinthCompleteMapTrial3",[],"",[],[]
19,"LabyrinthCompleteMapTrial4",[],"",[],[]
20,"LabyrinthCompleteMapTrial5",[],"",[],[]
21,"LabyrinthCompleteMapTrial6",[],"",[],[]
22,"QuestCompleteMercyMission",[42],"",[],[1]
23,"QuestCompleteFairgravesA1",[47],"",[],[2]
24,"QuestCompleteDeepDweller",[115],"",[7208],[0]
25,"QuestCompleteADirtyJob",[227],"","[7701,9559]",[0]
26,"QuestCompleteWayForward",[233],"",[],[2]
27,"QuestCompleteBrutus",[5],"",[989],[0]
28,"QuestCompleteMerveil",[9],"","[990,9545,9540]",[1]
29,"QuestCompleteKraityn",[54],"",[1053],[14]
30,"QuestCompleteAlira",[56],"",[1052],[13]
31,"QuestCompleteOak",[89],"",[1054],[15]
32,"QuestCompleteGoldenHand",[87],"",[9560],[10]
33,"QuestCompleteGreatWhiteBeast",[246],"",[7451],[10]
34,"QuestCompleteOversoul",[85],"","[991,9546]",[9]
35,"QuestCompleteGeneralGravicius",[209],"",[904],[19]
36,"QuestCompletePietyLunaris",[216],"",[992],[20]
37,"QuestCompleteVictario",[458],"",[],[16]
38,"QuestCompleteGoldenPages",[490],"",[7702],[26]
39,"QuestCompleteFairgravesA3",[200],"",[],[2]
40,"QuestCompleteDominus",[222],"","[913,4202,9547]",[20]
41,"QuestCompleteDeshret",[752],"",[7943],[107]
42,"QuestCompleteMalachai",[664],"","[2508,9548]",[104]
43,"QuestCompleteMiasmeter",[1065],"",[],[180]
44,"QuestCompleteUtula",[1079],"",[7703],[182]
45,"QuestCompleteKitavaA5",[1085],"","[4213,9549]",[185]
46,"QuestCompleteKitavasTorments",[1090],"",[],[179]
47,"QuestCompleteBrineKing",[1164],"","[1028,4214,9554,9336]",[193]
48,"QuestCompleteTukohama",[1175],"","[1028,9341]",[193]
49,"QuestCompleteClearTwilightStrand",[1187],"",[9561],[189]
50,"QuestCompleteBestelsEpic",[1252],"",[7453],[188]
51,"QuestCompleteRyslatha",[1193],"","[1028,7944,9342]",[193]
52,"QuestCompleteAbberath",[1200],"","[1028,9340]",[193]
53,"QuestCompleteArakaali",[1294],"","[1028,4215,9555,9334]",[217]
54,"QuestCompleteRalakesh",[1273],"","[1028,9338]",[217]
55,"QuestCompleteSilverLocket",[1310],"",[7211],[222]
56,"QuestCompleteKisharasStar",[1316],"",[],[222]
57,"QuestCompleteInMemoryOfGreust",[1379],"",[7704],[226]
58,"QuestCompleteGruthkul",[1386],"","[1028,9344]",[217]
59,"QuestCompleteSolarisLunaris",[1426],"","[1028,4216,9556,9333,9335]",[234]
60,"QuestCompleteYugul",[1438],"","[1028,7945,9337]",[234]
61,"QuestCompleteTolmanZombie",[1452],"",[],[231]
62,"QuestCompleteGemlingLegion",[1461],"",[],[230]
63,"QuestWingsOfVastiri",[1443],"",[7454],[229]
64,"QuestCompleteGarukhan",[1566],"","[1028,9343]",[285]
65,"QuestCompleteStormBlade",[1572],"",[],[282]
66,"QuestCompleteCalendarOfFortune",[1622],"",[9562],[282]
67,"QuestCompleteShakari",[1629],"","[1028,7212,9339]",[285]
68,"QuestCompleteUnholyTrio",[1549],"","[4217,9557]",[285]
69,"QuestCompleteLovePotion",[1671],"",[9563],[296]
70,"QuestCompleteTeardrop",[1677],"",[7946],[295]
71,"QuestCompleteKitavaA10",[59],"","[4218,9558]",[312]
72,"PantheonUpgradeAbberath",[1402],"",[],[312]
73,"PantheonUpgradeGruthkul",[1405],"",[],[312]
74,"PantheonUpgradeYugul",[1406],"",[],[312]
75,"PantheonUpgradeTukohama",[1401],"",[],[312]
76,"PantheonUpgradeRalakesh",[1404],"",[],[312]
77,"PantheonUpgradeGarukhan",[1408],"",[],[312]
78,"PantheonUpgradeRyslatha",[1403],"",[],[312]
79,"PantheonUpgradeShakari",[1407],"",[],[312]
80,"PantheonUpgradeBrineKingFull","[1389,0,0]","",[8352],[312]
81,"PantheonUpgradeArakaaliFull","[1392,0,0]","",[8353],[312]
82,"PantheonUpgradeSolarisFull","[1395,0,0]","",[8354],[312]
83,"PantheonUpgradeLunarisFull","[1398,0,0]","",[8355],[312]
84,"DefeatAllGods","[1164,0,0,0,1175,0,0,0,1193,0,0]","",[4229],[312]
85,"FullyUpgradePantheon","[1389,0,0,0,1390,0,0,0,1391,0,0,0,1392,0,0,0,1393,0,0,0]","",[4230],[312]
86,"CompleteAllOptionalQuests","[227,0,0,0,115,0,0,0,47,0,0,0,87,0,0,0,246,0,0,0,458,0,0,0,490,0,0,0,532,0]","",[1020],[]
87,"CaptureAnyBeast",[],"",[],"[171,169,173]"
88,"QuestCompleteDelveTutorial",[],"",[],"[329,330,331,332]"
89,"QuestCompleteSynthesisTutorial1",[2077],"",[],"[371,372,373,374]"
90,"QuestCompleteSynthesisTutorial2",[2081],"",[],"[371,372,373,374]"
91,"QuestCompleteSynthesisTutorial3",[2083],"",[],"[371,372,373,374]"
92,"QuestCompleteSynthesisChangeover",[2088],"",[],"[371,372,373,374]"
