0,"Specials","Specials",1,"",[]
1,"NewItems","New",1,"",[]
2,"StashTabs","Stash Tabs",1,"",[]
3,"Bundles","Bundles",1,"",[]
4,"ArmourEffects","Armour",1,"",[]
5,"BackAttachments","Back Attachments",1,"",[]
6,"WeaponEffects","Weapon",1,"",[]
7,"Portals","Portals",1,"",[]
8,"AlternateSkillEffects","Skill Effects",1,"",[]
9,"CharacterEffects","Character",1,"",[]
10,"FootprintEffects","Footprints",1,"",[]
11,"Guild","Guild",1,"",[]
12,"GuildHideout","Guild Hideout",1,"",[]
13,"Pets","Pets",1,"",[]
14,"Hideout","Hideout",1,"",[]
15,"Consumable","Consumable","","",[]
16,"MysteryPacks","Mystery Packs","",15,[]
17,"MostPopular","Most Popular","","",[]
18,"AccountFeatures","Account Features",1,"",[]
19,"ClassicEffects","Classic Effects","","",[]
20,"TencentHotAndNew","Hot and New",1,"",[]
21,"TencentAccountFunctions","Account Functions",1,"",[]
22,"TencentGuildFunctions","Guild Functions",1,"",[]
23,"TencentCosmetics","Cosmetics",1,"",[]
24,"TencentBackAttachments","Back Attachments",1,"",[]
25,"TencentWeaponEffects","Weapon Effects",1,"",[]
26,"TencentSkillEffects","Skill Effects",1,"",[]
27,"TencentCharacterEffects","Character Effects",1,"",[]
28,"TencentFootprintsEffects","Footprints Effects",1,"",[]
29,"TencentPortalEffects","Portal Effects",1,"",[]
30,"TencentPets","Pets",1,"",[]
31,"TencentHideout","Hideout",1,"",[]
32,"TencentTradeableMicrotransactions","Tradeable Microtransaction",1,"",[]
33,"TencentSecondary","Tencent Misc","","",[]
34,"CursorMtx","Cursor Skin","","",[]
35,"HUDMtx","HUD Skin","","",[]
36,"JewelMtx","Passive Jewel Skin","","",[]
37,"FlaskMtx","Flask Skin","","",[]
38,"BeltMtx","Belt Skin","","",[]
39,"AmuletMtx","Amulet Skin","","",[]
40,"WeaponSkin1Mtx","Weapon Skin","","",[]
41,"WeaponSkin2Mtx","Weapon Skin","","",[]
42,"WeaponEffect1Mtx","Weapon Effect","","",[]
43,"WeaponEffect2Mtx","Weapon Effect","","",[]
44,"WeaponAddedEffect1Mtx","Weapon Added Effect","","",[]
45,"WeaponAddedEffect2Mtx","Weapon Added Effect","","",[]
46,"HelmetSkinMtx","Helmet Skin","",4,[]
47,"HelmetAttachmentMtx","Helmet Attachment","",4,[]
48,"ArmourSkinMtx","Armour Skin","",4,[]
49,"ArmourAttachmentMtx","Armour Attachment","",4,[]
50,"GlovesMtx","Gloves","",4,[]
51,"BootsMtx","Boots","",4,[]
52,"FootprintsMtx","Footprints","","",[]
53,"ShieldSkin","Shield Skin","","",[]
54,"ApparitionMtx","Apparition","","",[]
55,"CharacterEffectMtx","Character Effect","","",[]
56,"PetMtx","Pet","","",[]
57,"SocialFrameMtx","Social Frame","","",[]
58,"PortraitMtx","Portrait","","",[]
59,"PortalMtx","Portal","","",[]
60,"RingMtx","Ring Skin","","",[]
61,"HipAttachmentMtx","Hip Attachment","","",[]
62,"AlternateCharges","Alternate Charge Skin","","",[]
63,"AncestralCallMtx","Ancestral Call","",8,[6334]
64,"AncestralWarchiefMtx","Ancestral Warchief","",8,[6302]
65,"AngerMtx","Anger","",8,[6107]
66,"ArcMtx","Arc","",8,[6100]
67,"ArcticArmourMtx","Arctic Armour","",8,[6133]
68,"BallLightningMtx","Ball Lightning","",8,[6185]
69,"BarrageMtx","Barrage","",8,[6184]
70,"BladefallMtx","Bladefall","",8,[6276]
71,"BladeflurryMtx","Blade Flurry","",8,[5992]
72,"BladeVortexMtx","Blade Vortex","",8,[6279]
73,"BlasphemyMtx","Blasphemy","",8,[6257]
74,"BlastRainMtx","Blast Rain","",8,[6275]
75,"BlinkArrowMtx","Blink Arrow","",8,[6249]
76,"BloodRageMtx","Blood Rage","",8,[6028]
77,"ClarityMtx","Clarity","",8,[6113]
78,"CleaveMtx","Cleave","",8,[5996]
79,"ChargedDashMtx","Charged Dash","",8,[5991]
80,"ColdSnapMtx","Cold Snap","",8,[6006]
81,"ContagionMtx","Contagion","",8,[6288]
82,"ConvocationMtx","Convocation","",8,[6197]
83,"CremationMtx","Cremation","",8,[6327]
84,"CycloneMtx","Cyclone","",8,[6150]
85,"DecoyTotemMtx","Decoy Totem","",8,[6129]
86,"DesecrateMtx","Desecrate","",8,[6192]
87,"DeterminationMtx","Determination","",8,[6106]
88,"DevouringTotemMtx","Devouring Totem","",8,[6130]
89,"DischargeMtx","Discharged","",8,[6033]
90,"DisciplineMtx","Discipline","",8,[6104]
91,"DoubleStrikeMtx","Double Strike","",8,[5999]
92,"EarthquakeMtx","Earthquake","",8,[6287]
93,"ElementalHitMtx","Elemental Hit","",8,[6001]
94,"EssenceDrainMtx","Essence Drain","",8,[6291]
95,"EtherealKnivesMtx","Ethereal Knives","",8,[6131]
96,"FireballMtx","Fireball","",8,[5988]
97,"FirestormMtx","Firestorm","",8,[6093]
98,"FlameblastMtx","Flameblast","",8,[6183]
99,"FlameDashMtx","Flame Dash","",8,[6263]
100,"FlameTotemMtx","Holy Flame Totem","",8,[6135]
101,"FlickerStrikeMtx","Flicker Strike","",8,[6044]
102,"FreezingPulseMtx","Freezing Pulse","",8,[6054]
103,"FrostBladesMtx","Frost Blades","",8,[6264]
104,"FrostBoltMtx","Frostbolt","",8,[6298]
105,"FrostBoltNovaMtx","Vortex","",8,[6299]
106,"FrostBombMtx","Frost Bomb","",8,[6282]
107,"GlacialCascadeMtx","Glacial Cascade","",8,[6196]
108,"GraceMtx","Grace","",8,[6105]
109,"GroundSlamMtx","Ground Slam","",8,[5995]
110,"HasteMtx","Haste","",8,[6101]
111,"HatredMtx","Hatred","",8,[6108]
112,"HeraldOfAgonyMtx","Herald of Agony","",8,[6241]
113,"HeraldOfAshMtx","Herald of Ash","",8,[6238]
114,"HeraldOfIceMtx","Herald of Ice","",8,[6239]
115,"HeraldOfLightMtx","Herald of Purity","",8,[6242]
116,"HeraldOfThunderMtx","Herald of Thunder","",8,[6240]
117,"HolyRelicMtx","Summon Holy Relic","",8,[6354]
118,"IceNovaMtx","Ice Nova","",8,[5989]
119,"IceSpearMtx","Ice Spear","",8,[6047]
120,"IceTrapMtx","Ice Trap","",8,[6272]
121,"ImmortalCallMtx","Immortal Call","",8,[6002]
122,"IncinerateMtx","Incinerate","",8,[6149]
123,"KineticBlastMtx","Kinetic Blast","",8,[6250]
124,"LacerateMtx","Lacerate","",8,[6000]
125,"LightningSpireMtx","Lightning Spire","",8,[6342]
126,"LightningWarpMtx","Lightning Warp","",8,[6074]
127,"LeapSlamMtx","Leap Slam","",8,[5990]
128,"LightningArrowMtx","Lightning Arrow","",8,[6099]
129,"MagmaOrbMtx","Rolling Magma","",8,[6270]
130,"MirageArcherMtx","Mirage Archer","",8,[6336]
131,"MirrorArrowMtx","Mirror Arrow","",8,[6248]
132,"MoltenShellMtx","Molten Shell","",8,[6096]
133,"MoltenStrikeMtx","Molten Strike","",8,[6222]
134,"OrbOfStormsMtx","Orb of Storms","",8,[6283]
135,"PhaseRunMtx","Phase Run","",8,[6059]
136,"CausticArrowMtx","Caustic Arrow","",8,[6012]
137,"PurityMtx","Purity","",8,[6102]
138,"PurityofFireMtx","Purity of Fire","",8,[6176]
139,"PurityofIceMtx","Purity of Ice","",8,[6178]
140,"PurityofLightningMtx","Purity of Lightning","",8,[6180]
141,"RainOfArrowsMtx","Rain of Arrows","",8,[6082]
142,"RaiseSpectreMtx","Raise Spectre","",8,[6050]
143,"RaiseZombieMtx","Raise Zombie","",8,[6007]
144,"ReaveMtx","Reave","",8,[6159]
145,"RejuvenationTotemMtx","Rejuvenation Totem","",8,[6123]
146,"RighteousFireMtx","Righteous Fire","",8,[6031]
147,"ScorchingRayMtx","Scorching Ray","",8,[6306]
148,"ScourgeArrowMtx","Scourge Arrow","",8,[6352]
149,"SearingBondMtx","Searing Bond","",8,[6155]
150,"ShieldChargeMtx","Shield Charge","",8,[5997]
151,"ShockNovaMtx","Shock Nova","",8,[6055]
152,"ShockwaveTotemMtx","Shockwave Totem","",8,[6122]
153,"SiegeBallistaMtx","Siege Ballista","",8,[6277]
154,"SparkMtx","Spark","",8,[6045]
155,"SpectralShieldThrowMtx","Spectral Shield Throw","",8,[5987]
156,"SplitArrowMtx","Split Arrow","",8,[6016]
157,"StormCallMtx","Storm Call","",8,[6182]
158,"SummonChaosGolemMtx","Summon Chaos Golem","",8,[6253]
159,"SummonFlameGolemMtx","Summon Flame Golem","",8,[6255]
160,"SummonIceGolemMtx","Summon Ice Golem","",8,[6254]
161,"SummonLightningGolemMtx","Summon Lightning Golem","",8,[6256]
162,"SummonRagingSpiritMtx","Summon Raging Spirit","",8,[6189]
163,"SummonStoneGolemMtx","Summon Stone Golem","",8,[6284]
164,"SummonSkeletonsMtx","Summon Skeletons","",8,[6075]
165,"SunderMtx","Sunder","",8,[6297]
166,"TempestShieldMtx","Tempest Shield","",8,[6095]
167,"ThrownWeaponMtx","Spectral Throw","",8,[6168]
168,"TornadoShotMtx","Tornado Shot","",8,[6234]
169,"ToxicRainMtx","Toxic Rain","",8,[6353]
170,"VaalAncestralWarchiefMtx","Vaal Ancestral Warchief","",8,[6349]
171,"VaalAnimateWeaponMtx","Vaal Animate Weapon","",8,[6708]
172,"VaalArcMtx","Vaal Arc","",8,[6199]
173,"VaalArcticArmourMtx","Vaal Arctic Armour","",8,[6134]
174,"VaalBladeVortexMtx","Vaal Blade Vortex","",8,[6281]
175,"VaalClarityMtx","Vaal Clarity","",8,[6223]
176,"VaalColdSnapMtx","Vaal Cold Snap","",8,[6212]
177,"VaalCycloneMtx","Vaal Cyclone","",8,[6206]
178,"VaalDisciplineMtx","Vaal Discipline","",8,[6225]
179,"VaalDominationMtx","Vaal Domination","",8,[6711]
180,"VaalDoubleStrikeMtx","Vaal Double Strike","",8,[6216]
181,"VaalEarthquakeMtx","Vaal Earthquake","",8,[6345]
182,"VaalFireballMtx","Vaal Fireball","",8,[6198]
183,"VaalFirestormMtx","Vaal Firestorm","",8,[6713]
184,"VaalFlameblastMtx","Vaal Flameblast","",8,[6232]
185,"VaalGraceMtx","Vaal Grace","",8,[6224]
186,"VaalGroundSlamMtx","Vaal Ground Slam","",8,[6210]
187,"VaalHasteMtx","Vaal Haste","",8,[6226]
188,"VaalIceNovaMtx","Vaal Ice Nova","",8,[6207]
189,"VaalIceShotMtx","Vaal Ice Shot","",8,[6712]
190,"VaalImmortalCall","Vaal Immortal Call","",8,[6204]
191,"VaalLightningArrowMtx","Vaal Lightning Arrow","",8,[6709]
192,"VaalLightningWarpMtx","Vaal Lightning Warp","",8,[6203]
193,"VaalMoltenShellMtx","Vaal Molten Shell","",8,[6202]
194,"VaalMoltenStrikeMtx","Vaal Molten Strike","",8,[6699]
195,"VaalPurityOfFireMtx","Vaal Impurity of Fire","",8,[6177]
196,"VaalPurityOfIceMtx","Vaal Impurity of Ice","",8,[6179]
197,"VaalPurityOfLightningMtx","Vaal Impurity of Lightning","",8,[6181]
198,"VaalRainOfArrowsMtx","Vaal Rain of Arrows","",8,[6211]
199,"VaalReapMtx","Vaal Reap","",8,[6707]
200,"VaalReaveMtx","Vaal Reave","",8,[6221]
201,"VaalRejuvenationTotemMtx","Vaal Rejuvenation Totem","",8,[6714]
202,"VaalRighteousFireMtx","Vaal Righteous Fire","",8,[6229]
203,"VaalSmiteMtx","Vaal Smite","",8,[6705]
204,"VaalSparkMtx","Vaal Spark","",8,[6200]
205,"VaalStormCallMtx","Vaal Storm Call","",8,[6219]
206,"VaalSummonSkeletonsMtx","Vaal Summon Skeletons","",8,[6218]
207,"VaalThrownWeaponMtx","Vaal Spectral Throw","",8,[6213]
208,"VaalPowerSiphonMtx","Vaal Power Siphon","",8,[6205]
209,"VaalFlickerStrikeMtx","Vaal Flicker Strike","",8,[6698]
210,"VaalVenomGyreMtx","Vaal Venom Gyre","",8,[6704]
211,"VaalBladeFlurryMtx","Vaal Blade Flurry","",8,[6706]
212,"VaalCleaveMtx","Vaal Cleave","",8,[6701]
213,"VaalCausticArrowMtx","Vaal Caustic Arrow","",8,[6703]
214,"VitalityMtx","Vitality","",8,[6103]
215,"VolatileDeadMtx","Volatile Dead","",8,[6009]
216,"WhirlingBladesMtx","Whirling Blades","",8,[6004]
217,"WitherMtx","Wither","",8,[6289]
218,"WrathMtx","Wrath","",8,[6109]
219,"RangedAttackTotemMtx","Ranged Attack Totem","",8,[6137]
220,"SpellTotemMtx","SpellTotem","",8,[6120]
221,"WarBannerMtx","War Banner","",8,[6361]
222,"DreadBannerMtx","Dread Banner","",8,[6362]
223,"ZealotryMtx","Zealotry","",8,[6374]
224,"MalevolenceMtx","Malevolence","",8,[6376]
225,"SoulrendMtx","Soulrend","",8,[6368]
226,"DivineIreMtx","Divine Ire","",8,[6371]
227,"WinterOrbMtx","Winter Orb","",8,[6357]
228,"BaneMtx","Bane","",8,[6369]
229,"IceDashMtx","Ice Dash","",8,[6392]
230,"QuickDodgeMtx","Dash","",8,[6381]
231,"PrecisionMtx","Precision","",8,[6393]
232,"PrideMtx","Pride","",8,[6397]
233,"LightningTrapMtx","Lightning Trap","",8,[6164]
234,"VaalLightningTrapMtx","Vaal Lightning Trap","",8,[6235]
235,"BladestormMtx","Bladestorm","",8,[6384]
236,"BloodAndSandMtx","Blood and Sand","",8,[6385]
237,"FleshAndStoneMtx","Flesh and Stone","",8,[6394]
238,"StormBrandMtx","Storm Brand","",8,[6360]
239,"BlightMtx","Blight","",8,[6290]
240,"VaalBlightMtx","Vaal Blight","",8,[6346]
241,"PyroclastMineMtx","Pyroclast Mine","",8,[6233]
242,"HailstormMineMtx","Icicle Mine","",8,[6124]
243,"StormblastMineMtx","Stormblast Mine","",8,[6409]
244,"BlastChainMineMtx","Remote Mine","",8,[6121]
245,"HighImpactMineMtx","Remote Mine","",8,[6411]
246,"LocusMineMtx","Remote Mine","",8,[6729]
247,"SummonSkitterbotsMtx","Summon Skitterbots","",8,[6410]
248,"ArtilleryBallistaMtx","Artillery Ballista","",8,[6419]
249,"ShrapnelBallistaMtx","Shrapnel Ballista","",8,[6415]
250,"ExplosiveArrowMtx","Explosive Arrow","",8,[6064]
251,"BlasphemyPlusMtx","Awakened Blasphemy","",8,[6443]
252,"SummonCarrionGolemMtx","Summon Carrion Golem","",8,[6401]
253,"BladeBlastMtx","Blade Blast","",8,[6463]
254,"AnimateWeaponMtx","Animated Weapon","",8,[6174]
255,"KineticBoltMtx","Kinetic Bolt","",8,[6462]
256,"PowerSiphonMtx","Power Siphon","",8,[6097]
257,"StormbindMtx","Stormbind","",8,[6370]
258,"DominatingBlowMtx","Dominating Blow","",8,[6081]
259,"EnduringCryMtx","Enduring Cry","",8,[5998]
260,"RallyingCryMtx","Rallying Cry","",8,[6259]
261,"AbyssalCryMtx","Abyssal Cry","",8,[6260]
262,"IntimidatingCryMtx","Intimidating Cry","",8,[6471]
263,"GeneralsCryMtx","General's Cry","",8,[6476]
264,"AncestralCryMtx","Ancestral Cry","",8,[6472]
265,"SeismicCryMtx","Seismic Cry","",8,[6261]
266,"TectonicSlamMtx","Tectonic Slam","",8,[6330]
267,"FistOfWarMtx","Fist of War","",8,[6469]
268,"IceCrashMtx","Ice Crash","",8,[6258]
269,"LancingSteelMtx","Lancing Steel","",8,[6359]
270,"ShatteringSteelMtx","Shattering Steel","",8,[6363]
271,"DetonateDeadMtx","Detonate Dead","",8,[6008]
272,"VaalDetonateDeadMtx","Vaal Detonate Dead","",8,[6209]
273,"VoidSphereMtx","Void Sphere","",8,[6480]
274,"SmiteMtx","Smite","",8,[6351]
275,"EarthshatterMtx","Earthshatter","",8,[6475]
276,"ConsecratedPathMtx","Consecrated Path","",8,[6350]
277,"CracklingLanceMtx","Crackling Lance","",8,[6481]
278,"BodyswapMtx","Bodyswap","",8,[6328]
279,"FlameWallMtx","Flame Wall","",8,[6485]
280,"EnsnaringArrowMtx","Ensnaring Arrow","",8,[6418]
