0,"SecretPassage","secret_passage","",[],[],[],[],"","",3,4
1,"Argus","secret_minotaur","",[1],[],[],[],"","",3,4
2,"Gauntlet","secret_gauntlet",1,[],[],[],[],"","",1,4
3,"Hidden","secret_hidden","",[],[],[],[],"","",1,4
4,"Puzzle","secret_puzzle",1,[],[],[],[],"","",1,4
5,"Payload","secret_payload",1,[],[],[],[],"","",1,4
6,"BossFriend1","secret_earlyboss","",[0],[],[],[],"Boss Friend1","",1,4
7,"BossFriend2","","",[0],[],[],[],"Boss Friend2","",1,4
8,"Lieutenants1","boss_lieutenants","",[2],[6],[4],[],"Lieutenants1","",1,4
9,"Lieutenants2","","",[3],[7],[5],[],"Lieutenants2","",1,4
10,"GargoylesNormal1","boss_gargoyles","",[88],[89],[90],[],"Gargoyles1","",1,1
11,"GargoylesNormal2","","",[91],[92],[93],[],"Gargoyles2","",1,1
12,"GargoylesCruel1","boss_gargoyles","",[94],[95],[96],[],"Gargoyles1","",2,2
13,"GargoylesCruel2","","",[97],[98],[99],[],"Gargoyles2","",2,2
14,"GargoylesMerciless1","boss_gargoyles","",[100],[101],[102],[],"Gargoyles1","",3,3
15,"GargoylesMerciless2","","",[103],[104],[105],[],"Gargoyles2","",3,3
16,"GargoylesEndgame1","boss_gargoyles","",[106],[107],[108],[],"Gargoyles1","",4,4
17,"GargoylesEndgame2","","",[109],[110],[111],[],"Gargoyles2","",4,4
18,"PowerSymbols1","boss_power","",[8],[11],[9],[10],"Power Symbols1","",1,4
19,"PowerSymbols2","","",[12],[15],[13],[14],"Power Symbols2","",1,4
20,"ToggleStatuesNormal1","boss_statues","",[16],[17],[18],[],"Toggle Statues1","",1,1
21,"ToggleStatuesNormal2","","",[19],[20],[21],[],"Toggle Statues2","",1,1
22,"ToggleStatuesCruel1","boss_statues","",[22],[23],[24],[],"Toggle Statues1","",2,2
23,"ToggleStatuesCruel2","","",[25],[26],[27],[],"Toggle Statues2","",2,2
24,"ToggleStatuesMerciless1","boss_statues","",[28],[29],[30],[],"Toggle Statues1","",3,3
25,"ToggleStatuesMerciless2","","",[31],[32],[33],[],"Toggle Statues2","",3,3
26,"ToggleStatuesEndgame1","boss_statues","",[34],[35],[36],[],"Toggle Statues1","",4,4
27,"ToggleStatuesEndgame2","","",[37],[38],[39],[],"Toggle Statues2","",4,4
28,"PowerPylonsCruel1","boss_pylons","",[40],[41],[42],[],"Power Pylons1","",2,2
29,"PowerPylonsCruel2","","",[43],[44],[45],[],"Power Pylons2","",2,2
30,"PowerPylonsMerciless1","boss_pylons","",[46],[47],[48],[],"Power Pylons1","",3,3
31,"PowerPylonsMerciless2","","",[49],[50],[51],[],"Power Pylons2","",3,3
32,"PowerPylonsEndgame1","boss_pylons","",[52],[53],[54],[],"Power Pylons1","",4,4
33,"PowerPylonsEndgame2","","",[55],[56],[57],[],"Power Pylons2","",4,4
34,"ElementalNormal1","boss_elemental","",[58],[59],[60],[],"Elemental1","",1,1
35,"ElementalNormal2","","",[61],[62],[63],[],"Elemental2","",1,1
36,"ElementalCruel1","boss_elemental","",[64],[65],[66],[],"Elemental1","",2,2
37,"ElementalCruel2","","",[67],[68],[69],[],"Elemental2","",2,2
38,"ElementalMerciless1","boss_elemental","",[70],[71],[72],[],"Elemental1","",3,3
39,"ElementalMerciless2","","",[73],[74],[75],[],"Elemental2","",3,3
40,"ElementalEndgame1","boss_elemental","",[76],[77],[78],[],"Elemental1","",4,4
41,"ElementalEndgame2","","",[79],[80],[81],[],"Elemental2","",4,4
42,"Portals1","boss_portals","",[82],[83],[84],[],"Portals1","",1,4
43,"Portals2","","",[85],[86],[87],[],"Portals2","",1,4
44,"ChronoStatues1","boss_chronostatues","",[112],[113],[114],[],"Chrono Statues1","",1,4
45,"ChronoStatues2","","",[115],[116],[117],[],"Chrono Statues2","",1,4
46,"Pedestals1","boss_pedestals","",[118],[119],[120],[],"Pedestals1","",1,4
47,"Pedestals2","","",[121],[122],[123],[],"Pedestals2","",1,4
48,"ChargeDisruptorsMerciless1","boss_chargedisruptors","",[],[],[],[],"Charge Disruptors1","",3,3
49,"ChargeDisruptorsMerciless2","","",[],[],[],[],"Charge Disruptors2","",3,3
50,"ChargeDisruptorsEndgame1","boss_chargedisruptors","",[],[],[],[],"Charge Disruptors1","",4,4
51,"ChargeDisruptorsEndgame2","","",[],[],[],[],"Charge Disruptors2","",4,4
52,"GoldKey","gold_key","",[],[],[],[],"Gold Key","",1,4
53,"SilverKey","silver_key","",[],[],[],[],"Silver Key","",1,4
54,"GoldDoor","gold_door","",[],[],[],[],"Gold Door","",1,4
55,"GoldDoorModal","gold_door_modal","",[],[],[],[],"Gold Door","",1,4
56,"SilverDoorReward","silver_door","",[],[],[],[],"Silver Cache","",1,4
57,"Trinket","trinket","",[],[],[],[],"Forgotten Reliquary","",1,4
