0,"CritFlesh","WeaponImpacts/Critical/Critical_Flesh_$(#).oggSG",120
1,"CritGhost","WeaponImpacts/Critical/Critical_Ghost_$(#).oggSG",120
2,"CritRock","WeaponImpacts/Critical/Critical_Rock_$(#).oggSG",120
3,"CritSkele","WeaponImpacts/Critical/Critical_Skele_$(#).oggSG",120
4,"CritWater","WeaponImpacts/Critical/Critical_Water_$(#).oggSG",120
5,"CritMetal","WeaponImpacts/Critical/Critical_Metal_$(#).oggSG",120
6,"GoreHit","WeaponImpacts/ExtraGoreMicro/Hit_$(#).oggSG",110
7,"GoreCritFlesh","WeaponImpacts/Critical/Critical_Flesh_$(#).oggSG",110
8,"GoreCritGhost","WeaponImpacts/Critical/Critical_Ghost_$(#).oggSG",110
9,"GoreCritRock","WeaponImpacts/Critical/Critical_Rock_$(#).oggSG",110
10,"GoreCritSkele","WeaponImpacts/Critical/Critical_Skele_$(#).oggSG",110
11,"GoreCritWater","WeaponImpacts/Critical/Critical_Water_$(#).oggSG",110
12,"Fire","Elemental/Fire$(#).oggSG",105
13,"Ice","Elemental/Cold$(#).oggSG",105
14,"Lightning","Elemental/Lightning$(#).oggSG",105
15,"Chaos","Elemental/Chaos_Damage_0$(#).oggSG",105
16,"EnergyShieldHit","WeaponImpacts/ES/ES_Impact_$(#).oggSG",110
17,"EnergyShieldCrit","WeaponImpacts/ES/ES_Impact_$(#).oggSG",110
18,"PlayerCritLayer","WeaponImpacts/Critical_Layer/Critical_Stereo_$(#).oggSG",100
19,"FireOnlyImpact","WeaponImpacts/Elemental_Only/Fire_$(#).oggSG",110
20,"ColdOnlyImpact","WeaponImpacts/Elemental_Only/Ice_$(#).oggSG",110
21,"LightningOnlyImpact","WeaponImpacts/Elemental_Only/Light_$(#).oggSG",110
22,"ChaosOnlyImpact","WeaponImpacts/Elemental_Only/Chaos_$(#).oggSG",110
