0,"Metadata/Items/Currency/CurrencyJewelleryQualityElemental",285,72,"",""
1,"Metadata/Items/Currency/CurrencyJewelleryQualityCaster",286,72,"",""
2,"Metadata/Items/Currency/CurrencyJewelleryQualityAttack",287,72,"",""
3,"Metadata/Items/Currency/CurrencyJewelleryQualityDefense",283,72,"",""
4,"Metadata/Items/Currency/CurrencyJewelleryQualityResource",284,72,"",""
5,"Metadata/Items/Currency/CurrencyJewelleryQualityResistance",288,72,"",""
6,"Metadata/Items/Currency/CurrencyJewelleryQualityAttribute",289,72,"",""
7,"GenericSlot","",64,"",""
8,"Metadata/Items/Metamorphosis/MetamorphosisBrain",9503,54,"Art/2DArt/UIImages/InGame/MTX/Metamorph/MetamorphTabBackgroundSubInventoryBrain","Art/2DArt/UIImages/InGame/MTX/Metamorph/BrainButton"
9,"Metadata/Items/Metamorphosis/MetamorphosisEye",9504,54,"Art/2DArt/UIImages/InGame/MTX/Metamorph/MetamorphTabBackgroundSubInventoryEyeball","Art/2DArt/UIImages/InGame/MTX/Metamorph/EyeButton"
10,"Metadata/Items/Metamorphosis/MetamorphosisLiver",9505,54,"Art/2DArt/UIImages/InGame/MTX/Metamorph/MetamorphTabBackgroundSubInventoryLiver","Art/2DArt/UIImages/InGame/MTX/Metamorph/LiverButton"
11,"Metadata/Items/Metamorphosis/MetamorphosisLung",9506,54,"Art/2DArt/UIImages/InGame/MTX/Metamorph/MetamorphTabBackgroundSubInventoryLungs","Art/2DArt/UIImages/InGame/MTX/Metamorph/LungsButton"
12,"Metadata/Items/Metamorphosis/MetamorphosisHeart",9507,54,"Art/2DArt/UIImages/InGame/MTX/Metamorph/MetamorphTabBackgroundSubInventoryHeart","Art/2DArt/UIImages/InGame/MTX/Metamorph/HeartButton"
13,"Metadata/Items/Currency/CurrencyJewelleryQualityCritical",292,72,"",""
14,"Metadata/Items/Currency/CurrencyJewelleryQualitySpeed",291,72,"",""
15,"Metadata/Items/Currency/CurrencyJewelleryQualityPhysicalChaos",290,72,"",""
