"rownum","PassiveSkillsKey","StatsKey"
0,2914,10890
1,2915,11380
2,2916,11381
3,2917,11382
4,2918,11383
5,2919,11385
6,2920,11386
7,2921,11384
8,2922,11077
9,2923,11078
10,2924,11079
11,2925,11080
12,2926,11081
13,2927,11082
14,2928,11083
15,2929,11084
16,2930,11085
17,2931,11086
18,2932,11087
19,2933,11088
20,2934,11089
21,2935,11090
22,2936,11091
23,2937,11092
24,2938,11093
25,2939,11094
26,2940,11095
27,2941,11096
28,2942,11097
29,2943,11098
30,2944,11099
31,2945,11100
32,2946,11101
33,2950,11102
34,2951,11103
35,2952,11104
36,2953,11105
37,2954,11106
38,2955,11107
39,2956,11108
40,2957,11109
41,2958,11110
42,2959,11111
43,2960,11112
44,2961,11113
45,2962,11114
46,2963,11115
47,2964,11116
48,2965,11117
49,2966,11118
50,2967,11119
51,2968,11120
52,2969,11121
53,2970,11122
54,2971,11123
55,2972,11124
56,2973,11125
57,2974,11126
58,2975,11127
59,2976,11128
60,2977,11129
61,2978,11130
62,2979,11131
63,2980,11132
64,2981,11133
65,2982,11134
66,2983,11135
67,2984,11136
68,2985,11137
69,2986,11138
70,2987,11139
71,2988,11140
72,2989,11141
73,2990,11142
74,2991,11143
75,2992,11144
76,2993,11145
77,2994,11146
78,2995,11147
79,2996,11148
80,2997,11149
81,2998,11150
82,2999,11151
83,3000,11152
84,3001,11153
85,3002,11154
86,3003,11155
87,3004,11156
88,3005,11157
89,3006,11158
90,3007,11159
91,3008,11160
92,3009,11161
93,3010,11162
94,3011,11163
95,3012,11164
96,3013,11165
97,3014,11166
98,3015,11167
99,3016,11168
100,3017,11169
101,3018,11170
102,3019,11171
103,3020,11172
104,3021,11173
105,3022,11174
106,3023,11175
107,3024,11176
108,3025,11177
109,3026,11178
110,3027,11179
111,3028,11180
112,3030,11181
113,3031,11182
114,3032,11183
115,3033,11184
116,3034,11185
117,3035,11186
118,3036,11187
119,3037,11188
120,3038,11189
121,3039,11190
122,3040,11191
123,3041,11192
124,3042,11193
125,3043,11194
126,3044,11195
127,3045,11196
128,3046,11197
129,3047,11198
130,3048,11199
131,3049,11200
132,3050,11201
133,3051,11202
134,3052,11203
135,3053,11204
136,3054,11205
137,3055,11206
138,3056,11207
139,3057,11208
140,3058,11209
141,3059,11210
142,3060,11211
143,3061,11212
144,3062,11213
145,3063,11214
146,3064,11501
147,3065,11215
148,3066,11216
149,3067,11217
150,3068,11218
151,3069,11219
152,3070,11220
153,3071,11221
154,3072,11222
155,3073,11223
156,3074,11224
157,3075,11225
158,3076,11226
159,3077,13887
160,3078,13888
161,3079,11227
162,3080,11228
163,3081,11229
164,3082,11230
165,3083,11231
166,3084,11232
167,3085,11233
168,3086,11234
169,3087,11235
170,3088,11236
171,3089,11237
172,3090,11238
173,3091,11239
174,3092,11240
175,3093,11241
176,3094,11242
177,3095,11243
178,3096,11244
179,3097,11245
180,3098,11246
181,3099,11247
182,3100,11248
183,3101,11249
184,3102,11250
185,3103,11251
186,3104,11252
187,3105,11253
188,3106,11254
189,3107,11255
190,3117,11256
191,3118,11257
192,3119,11258
193,3120,11259
194,3121,11260
195,3122,11261
196,3123,11262
197,3124,11263
198,3125,11264
199,3126,11265
200,3127,11266
201,3128,11267
202,3129,11268
203,3130,11269
204,3131,11270
205,3132,11271
206,3133,11272
207,3134,11273
208,3135,11274
209,3136,11275
210,3137,11276
211,3138,11277
212,3139,11278
213,3140,11279
214,3141,11280
215,3142,11281
216,3143,11282
217,3144,11283
218,3145,11284
219,3146,11285
220,3147,11286
221,3148,11287
222,3149,11288
223,3150,11289
224,3151,11290
225,3152,11291
226,3153,11292
227,3154,11293
228,3155,11294
229,3156,11295
230,3157,11296
231,3158,11297
232,3159,11298
233,3160,11299
234,3161,11300
235,3162,11301
236,3163,11302
237,3164,11303
238,3165,11304
239,3166,11305
240,3167,11306
241,3168,11307
242,3169,11308
243,3170,11309
244,3171,11310
245,3172,11311
246,3173,11312
247,3174,11313
248,3176,11314
249,3177,11315
250,3178,11316
251,3179,11317
252,3180,11318
253,3181,11319
254,3183,11320
255,3184,11321
256,3185,11322
257,3186,11323
258,3187,11324
259,3189,11325
260,3190,11326
261,3191,11327
262,3192,11328
263,3193,11329
264,3194,11330
265,3195,11331
266,3196,11332
267,3197,11333
268,3198,11334
269,3199,11335
270,3200,11336
271,3201,11337
272,3202,11338
273,3203,11339
274,3204,11340
275,3205,11341
276,3206,11342
277,3207,11343
278,3208,11344
279,3209,11345
280,3210,11346
281,3211,11347
282,3212,11348
283,3213,11349
284,3214,11350
285,3215,11351
286,3216,11352
287,3217,11353
288,3218,11354
289,3219,11355
290,3220,11356
291,3108,12195
292,3109,12196
293,3110,12197
294,3111,12198
295,3112,12199
296,3175,12204
297,3182,12205
298,3188,12206
299,2947,12262
300,2948,12263
301,2949,12264
302,3113,12200
303,3114,12201
304,3115,12202
305,3116,12203
306,3029,15338
