"rownum","Id"
0,"IncreasedLife"
1,"IncreasedMana"
2,"IncreasedEnergyShield"
3,"FireDamage"
4,"ColdDamage"
5,"LightningDamage"
6,"PhysicalDamage"
7,"LifeLeech"
8,"ManaLeech"
9,"LocalIncreasedPhysicalDamagePercentAndAccuracyRating"
10,"AdditionalArrows"
11,"AdditionalAmmo"
12,"Knockback"
13,"CannotBeFrozen"
14,"CannotBeSlowedBelowValue"
15,"ShieldArmourIncrease"
16,"IncreasedQuality"
17,"IncreasedShieldBlockPercentage"
18,"IncreasedShieldBlockPercentageAndStunRecovery"
19,"IncreasedShieldBlockPercentageAndStunThreshold"
20,"IncreasedBucklerDeflectPercentage"
21,"IncreasedBucklerDeflectPercentageAndStunRecovery"
22,"IncreasedBucklerDeflectPercentageAndStunThreshold"
23,"IncreasedEvasionRating"
24,"IncreasedPhysicalDamageReductionRating"
25,"SpellDamage"
26,"ReducedAilmentDuration"
27,"ReducedChillDuration"
28,"ReducedFreezeDuration"
29,"ReducedBurnDuration"
30,"LocalEvasionRatingAndStunRecoveryIncreasePercent"
31,"LocalPhysicalDamageReductionRatingAndStunRecoveryPercent"
32,"LocalEnergyShieldAndStunRecoveryPercent"
33,"ReducedShockDuration"
34,"ReducedStunDuration"
35,"IncreasedCastSpeed"
36,"IncreasedAttackSpeed"
37,"IncreasedAccuracy"
38,"LifeRegeneration"
39,"ManaRegeneration"
40,"EnergyShieldRegeneration"
41,"ArrowSpeed"
42,"StunDurationIncreasePercent"
43,"ChanceToPierce"
44,"StunRecovery"
45,"FireResistance"
46,"ColdResistance"
47,"LightningResistance"
48,"FireResistancePrefix"
49,"ColdResistancePrefix"
50,"LightningResistancePrefix"
51,"LocalIncreasedSpirit"
52,"LocalIncreasedSpiritPercent"
53,"LocalIncreasedSpiritAndMana"
54,"BaseSpirit"
55,"CannotDie"
56,"AllResistances"
57,"AllResistancesWithChaos"
58,"ArrowPierce"
59,"MovementVelocity"
60,"ItemFoundQuantityIncrease"
61,"ItemFoundRarityIncrease"
62,"EnergyShieldDelay"
63,"FireDamagePercentage"
64,"FireDamagePercentagePrefix"
65,"ColdDamagePercentage"
66,"ColdDamagePercentagePrefix"
67,"LightningDamagePercentage"
68,"LightningDamagePercentagePrefix"
69,"Other"
70,"MonsterDamage"
71,"MonsterDamageLifeIncrease"
72,"MonsterDroppedItemQuantity"
73,"MonsterDroppedItemRarity"
74,"MonsterSlainExperience"
75,"MonsterSlainExperienceIncreaseFinal"
76,"MaximumLifeIncreasePercent"
77,"LoseManaOnSkill"
78,"DamageWithWeaponTypeSkill"
