"rownum","Monster"
0,5402
1,4161
2,5012
3,1023
4,5025
5,5022
6,5024
7,5021
8,5018
9,5513
10,5019
11,5020
12,5027
13,5514
14,5515
15,5023
16,5026
17,5028
18,5009
19,5510
20,5511
21,5007
22,5008
23,5010
24,5011
25,5037
26,5046
27,5039
28,5040
29,5048
30,5049
31,5016
32,5013
33,5512
34,5014
35,5015
36,5017
37,5045
38,5053
39,5041
40,5050
41,5043
42,5044
43,5052
44,5519
45,5521
46,5042
47,5051
48,5518
49,5520
50,5038
51,5047
52,5054
53,5036
54,5034
55,5035
56,5031
57,5516
58,5029
59,5030
60,5032
61,5517
62,5033
63,5005
64,5006
65,4997
66,4999
67,5003
68,5004
69,4996
70,4993
71,5507
72,4994
73,4995
74,5000
75,5508
76,5509
77,4998
78,5002
79,5001
80,5063
81,5064
82,5068
83,5066
84,5067
85,5525
86,5065
87,5524
88,5062
89,5056
90,5057
91,5061
92,5059
93,5060
94,5523
95,5058
96,5522
97,5055
98,1022
99,5078
100,5079
101,5080
102,5075
103,5076
104,5077
105,5069
106,5070
107,5071
108,5072
109,5073
110,5074
111,5081
112,5084
113,5082
114,5083
115,2066
116,7301
117,7302
118,7303
119,7304
120,7305
121,7306
122,7307
123,7308
124,7309
125,7310
126,7311
127,7312
128,7313
129,7314
130,7315
131,7316
132,7317
133,7318
134,7319
135,7320
136,7321
137,7322
138,7323
139,7324
140,7325
141,7326
142,7327
143,7328
144,7329
145,7330
146,7331
147,7332
148,7333
149,7334
150,7335
151,7336
152,7337
153,7338
154,7339
155,7340
156,7341
157,7342
158,7343
159,7344
160,7345
161,7346
162,7347
163,7348
164,7349
165,7350
166,7351
167,7352
168,7353
169,7354
170,7355
171,7356
172,7357
173,7358
174,7359
175,7360
176,7361
177,7362
178,7363
179,7364
180,7365
181,7366
182,7367
183,7368
184,7369
185,7370
186,7371
187,7372
188,7373
189,7374
190,7375
191,7376
192,7377
193,7378
194,7379
195,7380
196,7381
197,7382
198,7383
199,7384
200,7385
201,7386
202,7387
203,7388
204,7389
205,7390
206,7391
207,7392
208,7393
209,7394
210,7395
211,7396
212,7397
213,7398
214,7399
215,7400
216,7401
217,7402
218,7403
219,7404
220,7405
221,7406
222,7407
223,7408
224,7409
225,7410
226,7411
227,7412
228,7413
229,7414
230,7415
231,7416
232,7417
233,7418
234,7419
235,7420
236,7421
237,7422
238,7423
239,7424
240,7425
241,7426
242,7427
243,7428
244,7429
245,7430
246,7431
247,7432
248,7433
249,7434
250,7435
251,7436
252,7437
253,7438
254,7439
255,7440
256,7441
257,7442
258,7443
259,7444
260,7445
261,7446
262,7447
263,7448
264,7449
265,7450
266,7451
267,7452
268,7453
269,7454
270,7455
271,7456
272,7457
273,7458
274,7459
275,7460
276,7461
277,7462
278,7463
279,7464
280,7465
281,7466
282,7467
283,7468
284,7469
285,7470
286,7471
287,7472
288,7473
289,7474
290,7475
291,7476
292,7477
293,7478
294,7479
295,7480
296,7481
297,7482
298,7483
299,7484
300,7485
301,7486
302,7487
303,7488
304,7489
305,7490
306,7491
307,7492
308,7493
309,7494
310,7495
311,7496
312,7497
313,7498
314,7499
315,7500
316,7501
317,7502
318,7503
319,7504
320,7505
321,7506
322,7507
323,7508
324,7509
325,7510
326,7511
327,7512
328,7513
329,7514
330,7515
331,7516
332,7517
333,7518
334,7519
335,7520
336,7521
337,7522
338,7523
339,7524
340,7525
341,7526
342,7527
343,7528
344,7529
345,7530
346,7531
347,7532
348,7533
349,7534
350,7535
351,7536
352,7537
353,7538
354,7539
355,7540
356,7541
357,7542
358,7543
359,7544
360,7545
361,7546
362,7547
363,7548
364,7549
365,7550
366,7551
367,7552
368,7553
369,7560
370,7580
371,7095
372,7096
373,7097
374,7098
375,7099
376,7100
377,7101
378,7102
379,7103
380,7104
381,7105
382,7106
383,7107
384,7108
385,7109
386,7110
387,7111
388,7112
389,7113
390,7114
391,7115
392,7116
393,7117
394,7118
395,7119
396,7120
397,7121
398,7122
399,7123
400,7124
401,7125
402,7126
403,7127
404,7128
405,7129
406,7130
407,7131
408,7132
409,7133
410,7134
411,7135
412,7136
413,7137
414,7138
415,7140
416,7141
417,7142
418,7143
419,7144
420,7145
421,7146
422,7147
423,7148
424,7149
425,7150
426,7151
427,7152
428,7153
429,7154
430,7155
431,7156
432,7157
433,7158
434,7159
435,7160
436,7161
437,7162
438,7163
439,7164
440,7165
441,7166
442,7167
443,7168
444,7169
445,7170
446,7171
447,7172
448,7173
449,7174
450,7175
451,7176
452,7177
453,7178
454,7179
455,7180
456,7181
457,7182
458,7183
459,7184
460,7185
461,7186
462,7187
463,7188
464,7189
465,7190
466,7191
467,7192
468,7193
469,7194
470,7195
471,7196
472,7197
473,7198
474,7199
475,7200
476,7201
477,7202
478,7203
479,7204
480,7205
481,7206
482,7207
483,7208
484,7209
485,7210
486,7211
487,7212
488,7213
489,7214
490,7215
491,7216
492,7217
493,7218
494,7219
495,7220
496,7221
497,7222
498,7223
499,7224
500,7225
501,7226
502,7227
503,7228
504,7229
505,5118
506,5119
507,2508
508,4569
509,6802
510,6803
511,6804
512,6807
513,6808
514,6809
515,6810
516,6811
517,6812
518,6813
519,6814
520,6815
521,6816
522,6817
523,6818
524,6819
525,6820
526,6821
527,6822
528,6823
529,6824
530,6825
531,6826
532,6827
533,6828
534,6829
535,6830
536,6831
537,6832
538,6833
539,6834
540,6835
541,6836
542,6837
543,6838
544,6839
545,6840
546,6841
547,6842
548,6843
549,6844
550,6845
551,6847
552,6848
553,6850
554,6851
555,6852
556,6854
557,6855
558,6856
559,6857
560,6858
561,6859
562,6860
563,6861
564,6862
565,6863
566,6864
567,6865
568,6867
569,6868
570,6869
571,6870
572,6871
573,6872
574,6873
575,6874
576,6875
577,6876
578,6877
579,6879
580,6880
581,6882
582,6883
583,6884
584,6886
585,6887
586,6889
587,6891
588,6893
589,6894
590,6896
591,6897
592,6900
593,6901
594,6902
595,6904
596,6906
597,6907
598,6909
599,6911
600,6912
601,6913
602,6914
603,6915
604,6916
605,6917
606,6918
607,6919
608,6920
609,6921
610,6922
611,6923
612,6924
613,6925
614,6926
615,6927
616,6928
617,6929
618,6930
619,6932
620,6933
621,6935
622,6936
623,6938
624,6939
625,6941
626,6942
627,6943
628,6944
629,6945
630,6946
631,6947
632,6948
633,6949
634,6950
635,6951
636,6952
637,6953
638,6954
639,6955
640,6956
641,6957
642,6958
643,6959
644,6960
645,6961
646,6962
647,7232
648,7240
649,7241
650,7242
651,2729
652,2730
653,2733
654,2734
655,2735
656,2736
657,2737
658,3401
659,3402
660,3403
661,3404
662,3405
663,3406
664,3407
665,3408
666,3409
667,3410
668,3411
669,3412
670,3413
671,3414
672,3415
673,3416
674,3417
675,3418
676,3419
677,3420
678,3421
679,3422
680,3423
681,3424
682,3425
683,3426
684,3427
685,2717
686,2719
687,2715
688,2723
689,2725
690,2721
691,5854
692,5855
693,5856
694,5857
695,5858
696,5859
697,5860
698,5861
699,5862
700,5863
701,5864
702,5865
703,5866
704,5878
705,5879
706,5880
707,5883
708,5884
709,5885
710,5887
711,5889
712,5890
713,5892
714,5894
715,5897
716,5900
717,5902
718,5904
719,5905
720,5995
721,5996
722,5997
723,5998
724,3074
725,3075
726,4573
727,4574
728,7802
729,7803
730,7804
731,7805
732,7806
733,7807
734,7808
735,7809
736,7810
737,7811
738,7812
739,7813
740,7814
741,7815
742,7816
743,7817
744,7818
745,7819
746,7820
747,7821
748,7822
749,7823
750,7824
751,7825
752,7826
753,7827
754,7828
755,7829
756,7830
757,7831
758,7832
759,7834
760,7835
761,7836
762,7837
763,7838
764,7839
765,7840
766,7841
767,7842
768,7843
769,7844
770,7845
771,7846
772,7847
773,7848
774,7849
775,7850
776,7851
777,7852
778,7853
779,7854
780,7855
781,7856
782,7857
783,7864
784,7865
785,7866
786,7867
787,7868
788,7869
789,7870
790,7871
791,7872
792,7873
793,7874
794,7875
795,7877
796,7878
797,7879
798,7880
799,7881
800,7882
801,7883
802,7884
803,7885
804,7886
805,7887
806,7888
807,7889
808,7890
809,7891
810,7892
811,7893
812,7894
813,7895
814,7896
815,7897
816,7898
817,7904
818,4576
819,7905
820,7907
821,7909
822,7910
823,7912
824,7914
825,7916
826,7918
827,7920
828,7922
829,7924
830,7926
831,7928
832,7930
833,7932
834,7934
835,7936
836,7937
837,7939
838,7941
839,7942
840,7944
841,7946
842,7948
843,7950
844,7952
845,7954
846,7956
847,7958
848,7959
849,7961
850,7963
851,7965
852,7966
853,7968
854,7969
855,7971
856,7973
857,7975
858,7976
859,7978
860,7980
861,7982
862,7983
863,7984
864,7985
865,7987
866,7989
867,7991
868,7993
869,7995
870,7997
871,7999
872,8000
873,8001
874,8002
875,8003
876,8004
877,8005
878,8006
879,8007
880,8016
881,8017
882,8018
883,8019
884,8020
885,8021
886,8022
887,8023
888,8024
889,8025
890,8026
891,8027
892,8028
893,8029
894,8030
895,8031
896,8036
897,8037
898,8038
899,8039
900,8040
901,8041
902,8042
903,123
904,156
905,158
906,166
907,181
908,434
909,531
910,564
911,565
912,596
913,605
914,622
915,640
916,659
917,660
918,661
919,662
920,734
921,854
922,855
923,856
924,857
925,1107
926,1108
927,1109
928,1203
929,1204
930,1205
931,1226
932,1915
933,1985
934,2646
935,3772
936,3882
937,3904
938,3914
939,3947
940,5325
941,5586
942,5671
943,5699
944,5782
945,5851
946,5987
947,6652
948,6654
949,6656
950,6658
951,6668
952,6670
953,6672
954,6674
955,6744
956,8526
957,8527
958,8528
959,8529
960,8531
961,8533
962,8534
963,8536
964,8538
965,8539
966,8540
967,8542
968,8543
969,8545
970,8547
971,8549
972,8551
973,8553
974,8554
975,8556
976,8558
977,8560
978,8561
979,8563
980,8564
981,8566
982,8567
983,8568
984,8570
985,8572
986,8573
987,8574
988,8575
989,8576
990,8577
991,8578
992,8579
993,8580
994,8581
995,8582
996,8583
997,8585
998,8586
999,8589
1000,8597
1001,8598
1002,8599
1003,8600
1004,8601
1005,8602
1006,8603
1007,8604
1008,8605
1009,8606
1010,8607
1011,8609
1012,8610
1013,8611
1014,8612
1015,8613
1016,8614
1017,8615
1018,8616
1019,8617
1020,8618
1021,8619
1022,8620
1023,8621
1024,8622
1025,509
1026,770
1027,771
1028,3035
