"rownum","BaseItemTypesKey","VirtualFile","Influences"
0,2925,"Art/2DItems/Divination/Images/ThreeFacesInTheDark",[]
1,2926,"Art/2DItems/Divination/Images/TheDoctor",[]
2,2927,"Art/2DItems/Divination/Images/TheHermit",[]
3,2928,"Art/2DItems/Divination/Images/LantadorsLostLove",[]
4,2929,"Art/2DItems/Divination/Images/TheMetalsmithsGift",[]
5,2930,"Art/2DItems/Divination/Images/TheBattleBorn",[]
6,2931,"Art/2DItems/Divination/Images/TheGladiator",[]
7,2932,"Art/2DItems/Divination/Images/TheScholar",[]
8,2933,"Art/2DItems/Divination/Images/TheBrittleEmperor",[]
9,2934,"Art/2DItems/Divination/Images/ThePoet",[]
10,2935,"Art/2DItems/Divination/Images/TheCarrionCrow",[]
11,2936,"Art/2DItems/Divination/Images/Hope",[]
12,2937,"Art/2DItems/Divination/Images/TheFiend",[]
13,2938,"Art/2DItems/Divination/Images/BirthOfTheThree",[]
14,2939,"Art/2DItems/Divination/Images/ViniasToken",[]
15,2940,"Art/2DItems/Divination/Images/TheSummoner",[]
16,2941,"Art/2DItems/Divination/Images/TheCataclysm",[]
17,2942,"Art/2DItems/Divination/Images/TheHunger",[]
18,2943,"Art/2DItems/Divination/Images/TheHoarder",[]
19,2944,"Art/2DItems/Divination/Images/TheDrunkenAristocrat",[]
20,2945,"Art/2DItems/Divination/Images/TheSun",[]
21,2946,"Art/2DItems/Divination/Images/TheWarden",[]
22,2947,"Art/2DItems/Divination/Images/TheScarredMeadow",[]
23,2948,"Art/2DItems/Divination/Images/TheDarkMage",[]
24,2949,"Art/2DItems/Divination/Images/TheGemcutter",[]
25,2950,"Art/2DItems/Divination/Images/TheGambler",[]
26,2951,"Art/2DItems/Divination/Images/TheLover",[]
27,2952,"Art/2DItems/Divination/Images/ChaoticDisposition",[]
28,2953,"Art/2DItems/Divination/Images/TheRoadToPower",[]
29,2954,"Art/2DItems/Divination/Images/TheAvenger",[]
30,2955,"Art/2DItems/Divination/Images/EmperorsLuck",[]
31,2956,"Art/2DItems/Divination/Images/TimeLostRelic",[]
32,2957,"Art/2DItems/Divination/Images/LuckyConnections",[]
33,2958,"Art/2DItems/Divination/Images/TheFeast",[]
34,2959,"Art/2DItems/Divination/Images/RainOfChaos",[]
35,2960,"Art/2DItems/Divination/Images/TheWatcher",[]
36,2961,"Art/2DItems/Divination/Images/TheIncantation",[]
37,2962,"Art/2DItems/Divination/Images/CovetedPossession",[]
38,2963,"Art/2DItems/Divination/Images/TheKingsHeart",[]
39,2964,"Art/2DItems/Divination/Images/AbandonedWealth",[]
40,2965,"Art/2DItems/Divination/Images/TheWind",[]
41,2966,"Art/2DItems/Divination/Images/ThePact",[]
42,2967,"Art/2DItems/Divination/Images/GemcuttersPromise",[]
43,2968,"Art/2DItems/Divination/Images/TheCelestialJusticar",[]
44,2969,"Art/2DItems/Divination/Images/TheChainsThatBind",[]
45,2970,"Art/2DItems/Divination/Images/TheArtist",[]
46,2971,"Art/2DItems/Divination/Images/TheInventor",[]
47,2972,"Art/2DItems/Divination/Images/ThePackLeader",[]
48,2973,"Art/2DItems/Divination/Images/JackInTheBox",[]
49,2974,"Art/2DItems/Divination/Images/TheUnion",[]
50,2975,"Art/2DItems/Divination/Images/TheQueen",[]
51,2976,"Art/2DItems/Divination/Images/Humility",[]
52,2977,"Art/2DItems/Divination/Images/TheExplorer",[]
53,2978,"Art/2DItems/Divination/Images/TheSpoiledPrince",[]
54,2979,"Art/2DItems/Divination/Images/TheBetrayal",[]
55,2980,"Art/2DItems/Divination/Images/TheFlorasGift",[]
56,2981,"Art/2DItems/Divination/Images/TheSiren",[]
57,2982,"Art/2DItems/Divination/Images/TheOneWithAll",[]
58,2983,"Art/2DItems/Divination/Images/TheLastOneStanding",[]
59,2984,"Art/2DItems/Divination/Images/DoedresMadness",[]
60,2985,"Art/2DItems/Divination/Images/TheEncroachingDarkness",[]
61,2986,"Art/2DItems/Divination/Images/TheWrath",[]
62,2987,"Art/2DItems/Divination/Images/TheKingsBlade",[]
63,2988,"Art/2DItems/Divination/Images/TheTrial",[]
64,2989,"Art/2DItems/Divination/Images/TheGentleman",[]
65,2990,"Art/2DItems/Divination/Images/HouseOfMirrors",[]
66,2991,"Art/2DItems/Divination/Images/WealthAndPower",[]
67,2992,"Art/2DItems/Divination/Images/TheCatalyst",[]
68,2993,"Art/2DItems/Divination/Images/TheVast",[]
69,2994,"Art/2DItems/Divination/Images/GiftOfTheGemlingQueen",[]
70,2995,"Art/2DItems/Divination/Images/TheDragonsHeart",[]
71,2996,"Art/2DItems/Divination/Images/TheFox",[]
72,2997,"Art/2DItems/Divination/Images/TheDoppelganger",[]
73,2998,"Art/2DItems/Divination/Images/TheSurvivalist",[]
74,2999,"Art/2DItems/Divination/Images/Death",[]
75,3000,"Art/2DItems/Divination/Images/GraveKnowledge",[]
76,3001,"Art/2DItems/Divination/Images/TheJester",[]
77,3002,"Art/2DItems/Divination/Images/TheMercenary",[]
78,3003,"Art/2DItems/Divination/Images/TheInoculated",[]
79,3004,"Art/2DItems/Divination/Images/Loyalty",[]
80,3005,"Art/2DItems/Divination/Images/PrideBeforeTheFall",[]
81,3006,"Art/2DItems/Divination/Images/Audacity",[]
82,3007,"Art/2DItems/Divination/Images/AssassinsFavor",[]
83,3008,"Art/2DItems/Divination/Images/HuntersResolve",[]
84,3009,"Art/2DItems/Divination/Images/ScholarOfTheSeas",[]
85,3010,"Art/2DItems/Divination/Images/TheConduit",[]
86,3011,"Art/2DItems/Divination/Images/TheTower",[]
87,3012,"Art/2DItems/Divination/Images/TheTwins",[]
88,3013,"Art/2DItems/Divination/Images/AnarchysPrice",[]
89,3014,"Art/2DItems/Divination/Images/TheLich",[]
90,3015,"Art/2DItems/Divination/Images/TheThaumaturgist",[]
91,3016,"Art/2DItems/Divination/Images/TheAesthete",[]
92,3017,"Art/2DItems/Divination/Images/TheEnlightened",[]
93,3018,"Art/2DItems/Divination/Images/HuntersReward",[]
94,3019,"Art/2DItems/Divination/Images/TheFletcher",[]
95,3020,"Art/2DItems/Divination/Images/TheSurveyor",[]
96,3021,"Art/2DItems/Divination/Images/BowyersDream",[]
97,3022,"Art/2DItems/Divination/Images/TheSurgeon",[]
98,3023,"Art/2DItems/Divination/Images/VolatilePower",[]
99,3024,"Art/2DItems/Divination/Images/LastHope",[]
100,3025,"Art/2DItems/Divination/Images/Hubris",[]
101,3026,"Art/2DItems/Divination/Images/BlindVenture",[]
102,3027,"Art/2DItems/Divination/Images/MercilessArmament",[]
103,3028,"Art/2DItems/Divination/Images/TheMapmaker",[]
104,3029,"Art/2DItems/Divination/Images/TheWarlord",[]
105,3030,"Art/2DItems/Divination/Images/TheDemoness",[]
106,3031,"Art/2DItems/Divination/Images/TheTraitor",[]
107,3032,"Art/2DItems/Divination/Images/TheOffering",[]
108,3033,"Art/2DItems/Divination/Images/LostWorlds",[]
109,3034,"Art/2DItems/Divination/Images/TheLordInBlack",[]
110,3035,"Art/2DItems/Divination/Images/AMothersPartingGift",[]
111,3036,"Art/2DItems/Divination/Images/TheBody",[]
112,3037,"Art/2DItems/Divination/Images/TurnTheOtherCheek",[]
113,3038,"Art/2DItems/Divination/Images/GlimmerOfHope",[]
114,3039,"Art/2DItems/Divination/Images/TheEthereal",[]
115,3040,"Art/2DItems/Divination/Images/Prosperity",[]
