"rownum","PassiveSkillsKey","StatsKey"
0,2897,10887
1,2898,11377
2,2899,11378
3,2900,11379
4,2901,11380
5,2902,11382
6,2903,11383
7,2904,11381
8,2905,11074
9,2906,11075
10,2907,11076
11,2908,11077
12,2909,11078
13,2910,11079
14,2911,11080
15,2912,11081
16,2913,11082
17,2914,11083
18,2915,11084
19,2916,11085
20,2917,11086
21,2918,11087
22,2919,11088
23,2920,11089
24,2921,11090
25,2922,11091
26,2923,11092
27,2924,11093
28,2925,11094
29,2926,11095
30,2927,11096
31,2928,11097
32,2929,11098
33,2933,11099
34,2934,11100
35,2935,11101
36,2936,11102
37,2937,11103
38,2938,11104
39,2939,11105
40,2940,11106
41,2941,11107
42,2942,11108
43,2943,11109
44,2944,11110
45,2945,11111
46,2946,11112
47,2947,11113
48,2948,11114
49,2949,11115
50,2950,11116
51,2951,11117
52,2952,11118
53,2953,11119
54,2954,11120
55,2955,11121
56,2956,11122
57,2957,11123
58,2958,11124
59,2959,11125
60,2960,11126
61,2961,11127
62,2962,11128
63,2963,11129
64,2964,11130
65,2965,11131
66,2966,11132
67,2967,11133
68,2968,11134
69,2969,11135
70,2970,11136
71,2971,11137
72,2972,11138
73,2973,11139
74,2974,11140
75,2975,11141
76,2976,11142
77,2977,11143
78,2978,11144
79,2979,11145
80,2980,11146
81,2981,11147
82,2982,11148
83,2983,11149
84,2984,11150
85,2985,11151
86,2986,11152
87,2987,11153
88,2988,11154
89,2989,11155
90,2990,11156
91,2991,11157
92,2992,11158
93,2993,11159
94,2994,11160
95,2995,11161
96,2996,11162
97,2997,11163
98,2998,11164
99,2999,11165
100,3000,11166
101,3001,11167
102,3002,11168
103,3003,11169
104,3004,11170
105,3005,11171
106,3006,11172
107,3007,11173
108,3008,11174
109,3009,11175
110,3010,11176
111,3011,11177
112,3013,11178
113,3014,11179
114,3015,11180
115,3016,11181
116,3017,11182
117,3018,11183
118,3019,11184
119,3020,11185
120,3021,11186
121,3022,11187
122,3023,11188
123,3024,11189
124,3025,11190
125,3026,11191
126,3027,11192
127,3028,11193
128,3029,11194
129,3030,11195
130,3031,11196
131,3032,11197
132,3033,11198
133,3034,11199
134,3035,11200
135,3036,11201
136,3037,11202
137,3038,11203
138,3039,11204
139,3040,11205
140,3041,11206
141,3042,11207
142,3043,11208
143,3044,11209
144,3045,11210
145,3046,11211
146,3047,11498
147,3048,11212
148,3049,11213
149,3050,11214
150,3051,11215
151,3052,11216
152,3053,11217
153,3054,11218
154,3055,11219
155,3056,11220
156,3057,11221
157,3058,11222
158,3059,11223
159,3060,13884
160,3061,13885
161,3062,11224
162,3063,11225
163,3064,11226
164,3065,11227
165,3066,11228
166,3067,11229
167,3068,11230
168,3069,11231
169,3070,11232
170,3071,11233
171,3072,11234
172,3073,11235
173,3074,11236
174,3075,11237
175,3076,11238
176,3077,11239
177,3078,11240
178,3079,11241
179,3080,11242
180,3081,11243
181,3082,11244
182,3083,11245
183,3084,11246
184,3085,11247
185,3086,11248
186,3087,11249
187,3088,11250
188,3089,11251
189,3090,11252
190,3100,11253
191,3101,11254
192,3102,11255
193,3103,11256
194,3104,11257
195,3105,11258
196,3106,11259
197,3107,11260
198,3108,11261
199,3109,11262
200,3110,11263
201,3111,11264
202,3112,11265
203,3113,11266
204,3114,11267
205,3115,11268
206,3116,11269
207,3117,11270
208,3118,11271
209,3119,11272
210,3120,11273
211,3121,11274
212,3122,11275
213,3123,11276
214,3124,11277
215,3125,11278
216,3126,11279
217,3127,11280
218,3128,11281
219,3129,11282
220,3130,11283
221,3131,11284
222,3132,11285
223,3133,11286
224,3134,11287
225,3135,11288
226,3136,11289
227,3137,11290
228,3138,11291
229,3139,11292
230,3140,11293
231,3141,11294
232,3142,11295
233,3143,11296
234,3144,11297
235,3145,11298
236,3146,11299
237,3147,11300
238,3148,11301
239,3149,11302
240,3150,11303
241,3151,11304
242,3152,11305
243,3153,11306
244,3154,11307
245,3155,11308
246,3156,11309
247,3157,11310
248,3159,11311
249,3160,11312
250,3161,11313
251,3162,11314
252,3163,11315
253,3164,11316
254,3166,11317
255,3167,11318
256,3168,11319
257,3169,11320
258,3170,11321
259,3172,11322
260,3173,11323
261,3174,11324
262,3175,11325
263,3176,11326
264,3177,11327
265,3178,11328
266,3179,11329
267,3180,11330
268,3181,11331
269,3182,11332
270,3183,11333
271,3184,11334
272,3185,11335
273,3186,11336
274,3187,11337
275,3188,11338
276,3189,11339
277,3190,11340
278,3191,11341
279,3192,11342
280,3193,11343
281,3194,11344
282,3195,11345
283,3196,11346
284,3197,11347
285,3198,11348
286,3199,11349
287,3200,11350
288,3201,11351
289,3202,11352
290,3203,11353
291,3091,12192
292,3092,12193
293,3093,12194
294,3094,12195
295,3095,12196
296,3158,12201
297,3165,12202
298,3171,12203
299,2930,12259
300,2931,12260
301,2932,12261
302,3096,12197
303,3097,12198
304,3098,12199
305,3099,12200
306,3012,15335
