"rownum","StoredItem","IsInGame","IsEnabled"
0,2934,1,1
1,2935,1,1
2,2936,1,1
3,2937,1,1
4,2938,1,1
5,2939,1,1
6,2940,1,1
7,2941,1,1
8,2942,1,1
9,2943,1,1
10,2944,1,1
11,2945,1,1
12,2946,1,1
13,2947,1,1
14,2948,1,1
15,2949,1,1
16,2950,1,1
17,2951,1,1
18,2952,1,1
19,2953,1,1
20,2954,1,1
21,2955,1,1
22,2956,1,1
23,2957,1,1
24,2958,1,1
25,2959,1,1
26,2960,1,1
27,2961,1,1
28,2962,1,1
29,2963,1,1
30,2964,1,1
31,2965,1,1
32,2966,1,1
33,2967,1,1
34,2968,1,1
35,2969,1,1
36,2970,1,1
37,2971,1,1
38,2972,1,1
39,2973,1,1
40,2974,1,1
41,2975,1,1
42,2976,1,1
43,2977,1,1
44,2978,1,1
45,2979,1,1
46,2980,1,1
47,2981,1,1
48,2982,1,1
49,2983,1,1
50,2984,1,1
51,2985,1,1
52,2986,1,1
53,2987,1,1
54,2988,1,1
55,2989,1,1
56,2990,1,1
57,2991,1,1
58,2992,1,1
59,2993,1,1
60,2994,1,1
61,2995,1,1
62,2996,1,1
63,2997,1,1
64,2998,1,1
65,2999,1,1
66,3000,1,1
67,3001,1,1
68,3002,1,1
69,3003,1,1
70,3004,1,1
71,3005,1,1
72,3006,1,1
73,3007,1,1
74,3008,1,1
75,3009,1,1
76,3010,1,1
77,3011,1,1
78,3012,1,1
79,3013,1,1
80,3014,1,1
81,3015,1,1
82,3016,1,1
83,3017,1,1
84,3018,1,1
85,3019,1,1
86,3020,1,1
87,3021,1,1
88,3022,1,1
89,3023,1,1
90,3024,1,1
91,3025,1,1
92,3026,1,1
93,3027,1,1
94,3028,1,1
95,3029,1,1
96,3030,1,1
97,3031,1,1
98,3032,1,1
99,3033,1,1
100,3034,1,1
101,3035,1,1
102,3036,1,1
103,3037,1,1
104,3038,1,1
105,3039,1,1
106,3040,1,1
107,3041,1,1
108,3042,1,1
109,3043,1,1
110,3044,1,1
111,3045,1,1
112,3046,1,1
113,3047,1,1
114,3048,1,1
115,3049,1,1
116,3050,1,1
117,3051,1,1
118,3052,1,1
119,3053,1,1
120,3054,1,1
121,3055,1,1
122,3056,1,1
123,3057,1,1
124,3058,1,1
125,3059,1,1
126,3060,1,1
127,3061,1,1
128,3062,1,1
129,3063,1,1
130,3064,1,1
131,3065,1,1
132,3066,1,1
133,3067,1,1
134,3068,1,1
135,3070,1,1
136,3069,1,1
137,3071,"",1
138,3072,1,1
139,3073,1,1
140,3074,1,1
141,3075,1,1
142,3076,1,1
143,3077,1,1
144,3078,1,1
145,3079,1,1
146,3080,1,1
147,3081,1,1
148,3082,1,1
149,3083,1,1
150,3084,1,1
151,3085,1,1
152,3087,1,1
153,3088,1,1
154,3089,"",1
155,3090,1,1
156,3091,1,1
157,3092,1,1
158,3093,1,1
159,3094,1,1
160,3095,1,1
161,3096,1,1
162,3097,1,1
163,3098,1,1
164,3099,1,1
165,3100,1,1
166,3101,1,1
167,3102,1,1
168,3103,1,1
169,3104,1,1
170,3105,1,1
171,3106,1,1
172,3107,1,1
173,3108,1,1
174,3109,1,1
175,3110,1,1
176,3111,1,1
177,3112,1,1
178,3113,1,1
179,3114,1,""
180,3115,1,1
181,3116,1,1
182,3117,1,1
183,3118,1,1
184,3119,1,1
185,3120,1,1
186,3121,1,1
187,3122,1,1
188,3123,1,1
189,3124,1,1
190,3125,1,1
191,3126,1,1
192,3127,1,1
193,3128,1,1
194,3129,1,1
195,3130,1,1
196,3131,1,1
197,3132,1,1
198,3133,1,1
199,3134,1,""
200,3135,1,1
201,3136,1,1
202,3137,1,1
203,3138,1,1
204,3139,1,1
205,3140,1,1
206,3141,1,1
207,3142,1,1
208,3143,1,1
209,3144,1,1
210,3145,1,1
211,3146,1,1
212,3147,1,1
213,3148,1,1
214,3149,1,1
215,3150,1,1
216,3151,1,1
217,3152,1,1
218,3153,1,1
219,3154,1,1
220,3155,1,1
221,3156,1,1
222,3157,1,1
223,3158,1,1
224,3159,1,1
225,3160,1,1
226,3161,1,1
227,3162,1,1
228,3163,1,1
229,3164,1,1
230,3165,1,1
231,3166,1,1
232,3167,1,1
233,3168,1,1
234,3169,1,1
235,3170,1,1
236,3171,1,1
237,3172,1,1
238,3173,1,1
239,3174,1,1
240,3175,1,1
241,3176,1,1
242,3177,1,1
243,3178,1,1
244,3179,1,1
245,3180,1,1
246,3181,1,1
247,3182,1,1
248,3183,1,1
249,3184,1,1
250,3185,1,1
251,3186,1,1
252,3187,1,1
253,3188,1,1
254,3189,1,1
255,3190,1,1
256,3191,1,1
257,3192,1,1
258,3193,1,1
259,3194,1,1
260,3195,1,1
261,3196,1,1
262,3197,1,1
263,3198,1,1
264,3199,1,1
265,3200,1,1
266,3201,1,1
267,3202,1,1
268,3203,1,1
269,3204,1,1
270,3205,1,1
271,3206,1,1
272,3207,1,1
273,3208,1,1
274,3209,1,1
275,3210,1,1
276,3211,1,1
277,3212,1,1
278,3213,1,1
279,3214,1,1
280,3215,1,1
281,3216,1,1
282,3217,1,1
283,3218,1,1
284,3219,1,1
285,3220,1,1
286,3221,1,1
287,3222,1,1
288,3223,1,1
289,3224,1,1
290,3225,1,1
291,3226,1,1
292,3227,1,1
293,3228,1,1
294,3229,1,1
295,3230,1,1
296,3231,1,1
297,3232,1,1
298,3233,1,1
299,3234,1,1
300,3235,1,1
301,3236,1,1
302,3237,1,1
303,3238,1,1
304,3239,1,1
305,3240,1,1
306,3241,1,1
307,3242,1,1
308,3243,1,1
309,3244,1,1
310,3245,1,1
311,3246,1,1
312,3247,1,1
313,3248,1,1
314,3249,1,1
315,3250,1,1
316,3251,1,1
317,3252,1,1
318,3253,1,1
319,3254,1,1
320,3255,1,1
321,3256,1,1
322,3257,1,1
323,3258,1,1
324,3259,1,1
325,3260,1,1
326,3261,1,1
327,3262,1,1
328,3263,1,1
329,3264,1,1
330,3265,1,1
331,3266,1,1
332,3267,1,1
333,3268,1,1
334,3269,1,1
335,3270,1,1
336,3271,1,1
337,3272,1,1
338,3273,1,1
339,3274,1,1
340,3275,1,1
341,3276,1,1
342,3277,1,1
343,3278,1,1
344,3279,1,1
345,3280,1,1
346,3281,1,1
347,3282,1,1
348,3283,1,1
349,3284,1,1
350,3285,1,1
351,3286,1,1
352,3287,1,1
353,3288,1,1
354,3289,1,1
355,3290,1,1
356,3291,1,1
357,3292,1,1
358,3293,1,1
359,3294,1,1
360,3295,1,1
361,3296,1,1
362,3297,1,1
363,3298,1,1
364,3299,1,1
365,3300,1,1
366,3301,1,1
367,3302,1,1
368,3303,1,1
369,3304,1,1
370,3305,1,1
371,3306,"",""
372,3307,1,1
373,3308,1,1
374,3309,1,1
375,3310,1,1
376,3311,1,1
377,3312,1,1
378,3313,1,1
379,3314,1,1
380,3315,1,1
381,3316,1,1
382,3317,1,1
383,3318,1,1
384,3319,1,1
385,3320,1,1
386,3321,1,1
387,3322,1,1
388,3323,1,1
389,3324,1,1
390,3325,1,1
391,3326,1,1
392,3327,1,1
393,3328,1,1
394,3329,1,1
395,3330,1,1
396,3331,1,1
397,3332,1,1
398,3333,1,1
399,3334,1,1
400,3335,1,1
401,3336,1,1
402,3337,1,1
403,3338,1,1
404,3339,1,1
405,3340,1,1
406,3341,1,1
407,3342,1,1
408,3343,1,1
409,3344,1,1
410,3345,1,1
411,3346,1,1
412,3347,1,1
413,3348,1,1
414,3349,1,1
415,3350,1,1
416,3351,1,1
417,3352,1,1
418,3353,1,1
419,3354,1,1
420,3355,1,1
421,3356,1,1
422,3357,1,1
423,3358,1,1
424,3359,1,1
425,3360,1,1
426,3361,1,1
427,3362,1,1
428,3363,1,1
429,3364,1,1
430,3365,1,1
431,3366,1,1
432,3367,1,1
433,4641,1,1
434,4642,1,1
435,4643,1,1
436,4644,1,1
437,4645,1,1
438,4764,1,1
439,4765,1,1
440,4766,1,1
441,4896,1,1
442,4897,1,1
443,4898,1,1
444,4899,1,1
445,5057,1,1
446,5058,1,1
447,5059,1,1
448,5102,1,1
449,5103,1,1
450,5104,1,1
451,5105,1,1
452,5106,1,1
