version,fixed_size,row_count,row_width,var_offset,var_size
3.12.0,74144,1324,56,74148,24196
3.12.4,116512,1324,88,116516,24264
3.13.0,117304,1333,88,117308,24388
3.13.1e,117304,1333,88,117308,24392
3.14.0,119152,1354,88,119156,24768
3.14.1,119152,1354,88,119156,24868
3.15.0,124432,1414,88,124436,25496
3.16.0,127336,1447,88,127340,26216
3.17.0,128128,1456,88,128132,26344
3.18.0,128392,1459,88,128396,26392
3.19.0,129536,1472,88,129540,26492
3.20.0,131472,1494,88,131476,26812
3.21.0,133936,1522,88,133940,27284
3.22.1.2,138952,1579,88,138956,28280
3.23.0.1.3,73520,919,80,73524,15104
