version,fixed_size,row_count,row_width,var_offset,var_size
3.11.2b,973104,4656,209,973108,415942
3.12.0,1055271,4863,217,1055275,439108
3.12.2,1055271,4863,217,1055275,439110
3.12.2b,1055271,4863,217,1055275,439254
3.12.3c,1055271,4863,217,1055275,439250
3.12.4,1056139,4867,217,1056143,439786
3.12.4b,1057224,4872,217,1057228,439872
3.12.5c,1067423,4919,217,1067427,446022
3.12.5d,1070678,4934,217,1070682,448034
3.13.0,1086085,5005,217,1086089,461198
3.13.0b,1086085,5005,217,1086089,461324
3.13.0c,1086085,5005,217,1086089,461312
3.13.1,1086519,5007,217,1086523,461490
3.13.1e,1167097,5009,233,1167101,461590
3.13.2b,1170126,5022,233,1170130,463278
3.14.0,1213697,5209,233,1213701,484426
3.14.1,1213930,5210,233,1213934,484658
3.14.1b,1213930,5210,233,1213934,484638
3.14.1c,1215561,5217,233,1215565,485638
3.14.3b,1220920,5240,233,1220924,488696
3.15.0,1271481,5457,233,1271485,508658
3.15.1,1275209,5473,233,1275213,508650
3.15.3,1275209,5473,233,1275213,508512
3.15.3c,1280801,5497,233,1280805,511858
3.16.0,1433882,6154,233,1433886,544452
3.16.1,1434115,6155,233,1434119,544666
3.16.2,1443202,6194,233,1443206,550092
3.16.2b,1443668,6196,233,1443672,550342
3.16.3b,1448794,6218,233,1448798,553288
3.17.0,1743120,6480,269,1743124,602748
3.17.1,1743120,6480,269,1743124,603140
3.17.1b,1743120,6480,269,1743124,603138
3.17.2,1743120,6480,269,1743124,603490
3.17.3,1743927,6483,269,1743931,602738
3.17.3b,1743927,6483,269,1743931,602740
3.17.4b,1750383,6507,269,1750387,605820
3.18.0,1792885,6665,269,1792889,637794
3.18.0c,1792885,6665,269,1792889,638746
3.18.0d,1793961,6669,269,1793965,639532
3.18.1,1793961,6669,269,1793965,639920
3.18.1e,1799072,6688,269,1799076,643978
3.19.0,1847761,6869,269,1847765,670576
3.19.1,1849913,6877,269,1849917,671474
3.19.2,1850182,6878,269,1850186,671698
3.19.2b,1857445,6905,269,1857449,676434
3.20.0,1950726,7017,278,1950730,703098
3.20.0b,1951004,7018,278,1951008,703678
3.20.1,1977970,7115,278,1977974,715914
3.20.1b,1977970,7115,278,1977974,715984
3.20.2b,1986759,7121,279,1986763,716180
3.20.2c,1993176,7144,279,1993180,722068
3.21.0,2043396,7324,279,2043400,749594
3.21.1,2043396,7324,279,2043400,751282
3.22.1.2,2116773,7587,279,2116777,783642
3.22.1.3.2,2116773,7587,279,2116777,783900
3.22.1.6,2119842,7598,279,2119846,785220
3.22.2.1,2120958,7602,279,2120962,785620
3.23.0.1.3,2166435,7765,279,2166439,812884
3.23.0.4,2166435,7765,279,2166439,813054
3.23.1.1,2166435,7765,279,2166439,814524
