"rownum","Id","HASH32"
0,"a1q1-KilledHillock",1350944260
1,"a1q1-SeenHillock",2695298838
2,"a1q1-QuestRewardTaken",3293142951
3,"Visited-1_5",3729730518
4,"a1q2-ReceivedQuest",1065909589
5,"a1q2-KilledBrutus",2525440945
6,"a1q2-QuestRewardTaken",854415384
7,"FreeBanditRespec",270989393
8,"a1q3-ReceivedQuest",2269035171
9,"a1q3-KilledSeaWitch",1701463055
10,"Visited-2_1",1293068334
11,"CompletedSkillGemTutorial",3563801455
12,"a1q1-QuestRewardSeen",1601101710
13,"NessaIntroduced",3563992361
14,"TarkleighIntroduced",2101274848
15,"a1q2-QuestRewardSeen",682626042
16,"a2b-KilledDexBandit",1823382294
17,"a2b-KilledIntBandit",375856381
18,"a2b-KilledStrBandit",1404090228
19,"a2q1-ReceivedQuest",2197308614
20,"a2q2-ReceivedQuest",198262939
21,"a2q3-ReceivedQuest",3443438927
22,"CompletedLifeFlaskTutorial",203445153
23,"a1q4-KnowsAboutGlyphs",54625839
24,"a1q4-PlacedGlyphs",3113906562
25,"a1q4-SeenGlyphWall",2177747437
26,"Visited-1_8",2385132293
27,"Visited-1_4",4133160646
28,"a1q2-TarkleighCongratulated",2805379545
29,"a1q4-TarkleighClue",2087530210
30,"Visited-1_3",275691238
31,"BestelIntroduced",2247125920
32,"a1q3-TarkleighCongratulated",666037596
33,"Visited-1_9",3612145841
34,"a1q4-NessaCongratulated",3603072576
35,"a1q4-QuestRewardSeen",297265407
36,"a1q4-QuestRewardTaken",2565930472
37,"a1q4-Congratulated",2954396540
38,"a1q3-QuestRewardSeen",4188611086
39,"a1q5-ReceivedQuest",2377021151
40,"a1q5-QuestRewardSeen",2020757836
41,"a1q5-QuestRewardTaken",200227557
42,"a1q5-NessaCongratulated",2619718962
43,"a1q2-NessaCongratulated",1104755369
44,"a1q5-BestelClue",830606035
45,"a1q6-ReceivedQuest",25012338
46,"a1q6-UsedRewardBook",1033239010
47,"a1q6-KilledFairgraves",3170212837
48,"a1q3-BestelCongratulated",3870852931
49,"a1q5-HaveMedicineChest",2173779188
50,"a1q4-HaveGlyph1",2703087267
51,"a1q4-HaveGlyph2",2999096405
52,"a1q4-HaveGlyph3",2971949632
53,"a2q7-ReceivedQuest",683333570
54,"a2q1-QuestRewardTaken",680378811
55,"AfterBanditFight",3010255704
56,"a2q2-QuestRewardTaken",554102397
57,"a2b-Congratulated",1326771691
58,"BanditAfterFightTalk",229437564
59,"EndGameAvailable",1195369339
60,"EndGameEnabled",3858765975
61,"a1q6-HaveAllFlame",44006296
62,"a1q6-MetFairgraves",3404260749
63,"a1q6-DeliveredAllFlame",1637857059
64,"TalkedToWoundedExile",274818541
65,"a1q6-QuestRewardSeen",925760939
66,"a1q9-QuestRewardSeen",641258664
67,"a1q6-AskedAboutMerveil",3602229879
68,"a1q6-AskedBestelAboutFairgraves",3617270592
69,"a2b-SeenApexReward",2885416706
70,"a2b-TownBanditQuestAvailable",4242224616
71,"NEVER_SET",3112867414
72,"a1q3-QuestRewardTaken",2088622210
73,"a1q3-NessaCongratulated",3891420618
74,"a1q6-FairgravesAggro",953716858
75,"Act2TownLeaderIntroduced",3666556216
76,"a2q8-PlacedApex",2728519285
77,"a2b-HaveIntAmulet",3328913608
78,"a2b-HaveStrAmulet",1568639449
79,"a2b-HaveDexAmulet",1158584765
80,"a2b-IntAlly",3273697092
81,"a2b-DexAlly",1578162679
82,"a2b-StrAlly",1537674937
83,"a2b-DeliveredAmulets",1834614076
84,"a2q8-HaveApex",1836879690
85,"a2q8-KilledShadowMonster",1442040053
86,"a2q5-HaveGoldenHand",4166402788
87,"a2q5-DeliveredGoldenHand",3865993361
88,"a2q8-UnleashedDarkness",1083625699
89,"a2q3-QuestRewardTaken",2246217729
90,"CompletedItemComparisonTutorial",1569717763
91,"FoxGirlIntroduced",2877006036
92,"BoarGuardIntroduced",2002996943
93,"EmoGuyIntroduced",4175415738
94,"a2q4-HavePoisonSpear",4276128062
95,"a2q4-ReceivedQuest",554508471
96,"a2q5-ReceivedQuest",337770747
97,"a2q6-ReceivedQuest",3492648770
98,"a2q6-HaveSkillGem",997908697
99,"a2q9-PoisonedTree",3191412490
100,"a2q9-SeenTree",1222791141
101,"Visited-2_6",2238802194
102,"a2q5-QuestRewardSeen",4232245798
103,"a2q5-UsedRewardBook",2493561281
104,"SeenChurchRuins",4186342129
