"rownum","Id","i32","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","MonsterResistancesKey","IsLargeAbyssMonster","IsSmallAbyssMonster","bool"
0,"BloodMonkey",100,"",0,15,0,20,1,"","",""
1,"BloodMonkey2",100,"",0,15,0,20,1,"","",""
2,"BloodMonkeySideArea",100,"",0,15,0,20,38,"","",""
3,"BloodMonkeyBossInvasion",100,"",0,15,0,20,38,"","",""
4,"BloodMonkeyBossEndlessLedge",100,"",0,15,0,20,26,"","",""
5,"BloodMonkeyMapBoss",100,"",0,15,0,20,35,"","",""
6,"BloodMonkeyBossDescent",100,"",0,15,0,20,0,"","",""
7,"BloodMonkeyEnrage",100,"",0,15,0,20,1,"","",""
8,"BloodMonkeyTalisman",100,"",0,15,0,20,1,"","",""
9,"BloodMonkeyTalismanSummoned",100,"",0,15,0,20,38,"","",""
10,"BloodMonkeyParasite",100,"",0,15,0,20,1,"","",""
11,"BloodMonkeyUltimatum",100,"",0,15,0,20,1,1,"",""
12,"Flamebearer",100,"",0,0,0,20,1,"","",1
13,"FlamebearerPurple",100,"",0,0,0,20,14,"","",1
14,"FlamebearerChampion",100,"",0,0,0,20,14,"","",1
15,"Flamebearer2",100,"",0,0,0,20,1,"","",1
16,"FlamebearerBossStrIntMission",100,"",0,0,0,20,26,"","",1
17,"FlamebearerBoss",100,"",0,0,0,20,26,"","",""
18,"FlamebearerBossInvasion",100,"",0,0,0,20,38,"","",1
19,"FlamebearerBossLake",100,"",0,0,0,20,38,"","",1
20,"FlamebearerBossDocks",100,"",0,0,0,20,26,"","",1
21,"FlamebearerMapBoss",100,"",0,0,0,20,35,"","",1
22,"FlamebearerBossEndlessLedge",100,"",0,0,0,20,26,"","",1
23,"FlamebearerStationaryDefensive",100,"",0,0,0,0,1,"","",1
24,"Spawn",100,"",0,10,0,20,2,"","",1
25,"SpawnBossInvasion",100,"",0,10,0,20,38,"","",""
26,"SpawnTiny",100,"",0,10,0,20,2,"","",1
27,"ProphecySpawn",100,"",0,10,0,20,2,"","",1
28,"TestSpawn",500,"",0,0,0,0,0,"","",1
29,"MerveilSpawn",100,"",0,10,0,20,2,"","",1
30,"AnimTest",100,"",0,0,0,0,0,"","",""
31,"SandSpitterBossDeep",100,"",0,0,0,20,28,"","",1
32,"SandSpitterBossInvasion",100,"",0,0,0,20,38,"","",1
33,"SandSpitterFromCrabBossInvasion",100,"",0,0,0,20,38,"","",1
34,"SandSpitterFromCrabBossLake",100,"",0,0,0,20,38,"","",1
35,"SandSpitterBossLedge",100,"",0,0,0,20,28,"","",1
36,"SandSpitterEmerge",100,"",0,0,0,20,3,"","",1
37,"SandSpitterEmergeCoast",100,"",0,0,0,20,3,"","",1
38,"SandSpitterEmergeSideArea",100,"",0,0,0,20,38,"","",1
39,"SandSpitter",100,"",0,0,0,20,3,"","",1
40,"SandSpitterTwilightStrand",100,"",0,0,0,20,3,"","",1
41,"SandSpitterCavern",100,"",0,0,0,20,3,"","",1
42,"SandSpitter1bResist",100,"",0,0,0,20,11,"","",1
43,"SandSpitterUntaintedBoss",100,"",0,0,0,20,35,"","",1
44,"SandSpitterMaps",100,"",0,0,0,20,3,"","",1
45,"SandSpitterBossSideArea",100,"",0,0,0,20,38,"","",1
46,"SandSpitterBossSideAreaLowbie",100,"",0,0,0,20,38,"","",1
47,"SandSpitterProphecyBossSummoned",100,"",0,0,0,20,3,"","",1
48,"SandSpitterProphecyBossSummonedMap",100,"",0,0,0,20,3,"","",1
49,"SandSpitterRoyale",100,"",0,0,0,20,3,"","",1
50,"Scavenger",100,"",0,15,0,20,0,"","",""
51,"ScavengerFireFury",100,"",0,15,0,20,0,"","",""
52,"ScavengerFireFuryMapBoss",100,"",0,15,0,20,35,"","",""
53,"ScavengerBoss",100,"",0,15,0,20,0,"","",""
54,"Spider",100,"",0,0,0,20,3,"","",1
55,"SpiderFast",100,"",0,0,0,20,3,"","",1
56,"WeaverSpider",100,"",0,0,0,20,3,"","",1
57,"VaalSpider",100,"",0,0,0,20,3,"","",1
58,"SpiderWildSmall",100,"",0,0,0,20,3,"","",1
59,"SpiderWildMedium",100,"",0,0,0,20,3,"","",""
60,"SpiderWildLarge",100,"",0,0,0,20,3,"","",""
61,"SpiderChampion",100,"",0,0,0,20,20,"","",1
62,"SpiderShaped",100,"",0,0,0,20,8,"","",1
63,"EssenceSpiderSmall",100,"",0,0,0,20,3,"","",1
64,"SpiderLabyrinthSmall",100,"",0,0,0,20,3,"","",1
65,"SpiderSmallSinsMinion",100,"",0,0,0,20,3,"","",1
66,"IntMissionSpider",100,"",0,0,0,20,24,"","",1
67,"MapSpider",100,"",0,0,0,20,35,"","",1
68,"SpiderLowRewards",100,"",0,0,0,20,3,"","",""
69,"TinySpider",100,"",0,0,0,20,3,"","",1
70,"TinySpiderMinionFromUnique",340,1,0,0,0,20,42,"","",""
71,"BarrelOfSpidersSmall",100,"",0,0,0,20,3,"","",1
72,"BarrelOfSpidersMedium",100,"",0,0,0,20,3,"","",1
73,"BarrelOfSpidersLarge",100,"",0,0,0,20,3,"","",1
74,"BarrelOfSpidersBoss",100,"",0,0,0,20,34,"","",1
75,"WeaverTinySpider",100,"",0,0,0,20,3,"","",1
76,"TalismanSpider",100,"",0,0,0,20,3,"","",""
77,"TalismanSpiderMinion",100,"",0,0,0,20,3,"","",""
78,"SpiderPlague",100,"",0,0,0,20,12,"","",""
79,"SpiderPlagueAtlasUber",100,"",0,0,0,20,12,"","",""
80,"SpiderPlagueCrawler",100,"",0,0,0,20,48,"","",""
81,"SpiderPlagueMinion",100,"",0,0,0,20,0,"","",""
82,"SpiderPlagueChampion",100,"",0,0,0,20,12,"","",""
83,"SpiderPlagueChampionAtlasUber",100,"",0,0,0,20,12,"","",""
84,"SpiderPlagueBaby",100,"",0,0,0,20,48,"","",""
85,"SpiderPlated",100,"",0,0,0,20,14,"","",""
86,"SpiderPlatedChampion",100,"",0,0,0,20,14,"","",""
87,"SpiderPlatedAtlasUber",100,"",0,0,0,20,14,"","",""
88,"SpiderPlatedChampionAtlasUber",100,"",0,0,0,20,14,"","",""
89,"SpiderPlatedUnholyEmerge",100,"",0,0,0,20,0,"","",""
90,"Zombie",100,"",50,0,0,30,2,"","",1
91,"ZombieTutorial",100,"",50,0,0,30,2,"","",""
92,"ZombieTolman",100,"",50,0,0,30,2,"","",""
93,"ZombieTolmanFast",100,"",50,0,0,30,2,"","",""
94,"BlightZombieBossMinion",100,"",50,0,0,30,2,"","",""
95,"ZombieDoedreMinion",100,"",50,0,0,30,2,"","",""
96,"ZombieStrand",100,"",50,0,0,30,2,"","",""
97,"ZombieChampion",100,"",50,0,0,30,2,"","",""
98,"ZombieBossTolman",100,"",100,0,0,30,27,"","",""
99,"ZombieBossTolmanMap",100,"",100,0,0,30,35,"","",""
100,"ZombieBossMinion",100,"",50,0,0,30,2,"","",""
101,"ZombieBossMinionFast",100,"",50,0,0,30,2,"","",""
102,"ProphecyDoedreMinionBasic",100,"",50,0,0,30,2,"","",""
103,"ProphecyDoedreMinionSupport",100,"",50,0,0,30,2,"","",""
104,"ProphecyDoedreMinionChampion",100,"",50,0,0,30,2,"","",""
105,"BlackguardZombieBossMinion",100,"",50,0,0,30,2,"","",1
106,"ZombieRoyale",100,"",50,0,0,30,2,"","",""
107,"RaisedZombie",340,1,70,0,0,40,41,"","",""
108,"IntMissionRaisedZombie",100,"",70,0,0,20,24,"","",""
109,"ArenaChampionZombie",100,"",50,0,0,30,2,"","",""
110,"ProphecyZombieBoss",100,"",50,0,0,30,2,"","",""
111,"SkeletonMelee",100,"",15,0,0,30,3,"","",1
112,"SkeletonMeleeAtlasUber",100,"",15,0,0,30,3,"","",1
113,"SkeletonMeleeDelve",100,"",15,0,0,30,3,"","",""
114,"SkeletonMeleePitchfork",100,"",15,0,0,30,3,"","",""
115,"SkeletonMeleeRomanSpear",100,"",15,0,0,30,3,"","",""
116,"SkeletonBanditMelee",100,"",15,0,0,30,3,"","",""
117,"SkeletonBanditMeleeDelve",100,"",15,0,0,30,3,"","",""
118,"SkeletonMeleeArmoured",100,"",100,0,0,30,3,"","",""
119,"SkeletonMeleeScytheCyclone",100,"",15,0,0,10,3,"","",""
120,"SkeletonMeleeRoyale",100,"",15,0,0,30,3,"","",""
121,"ScarecrowMelee",100,"",15,0,0,30,3,"","",1
122,"ScarecrowMeleeReach",100,"",15,0,0,30,3,"","",1
123,"ScarecrowMeleeChampionType",100,"",15,0,0,30,3,"","",""
124,"ScarecrowMeleeBoss",100,"",15,0,0,30,28,"","",""
125,"ConstructMeleeArmoured",100,"",100,0,0,30,8,"","",1
126,"ConstructMeleeArmouredProphecy",100,"",100,0,0,30,8,"","",""
127,"ConstructMeleeBossInvasion",100,"",100,0,0,20,38,"","",""
128,"ConstructMeleeArmouredAtziri",100,"",100,0,0,30,24,"","",1
129,"ConstructMeleeArmouredDelve",100,"",100,0,0,30,8,"","",1
130,"ConstructMeleeArmouredBossSideArea",100,"",100,0,0,20,38,"","",""
131,"ConstructRangedArmouredBossSideArea",100,"",60,20,0,20,38,"","",""
132,"ConstructBowArmoured",100,"",60,20,0,20,24,"","",""
133,"SkeletonMeleeColdResist",100,"",15,0,0,30,2,"","",""
134,"SkeletonMeleeLightResist",100,"",15,0,0,30,3,"","",""
135,"SkeletonMeleeSawbones",100,"",15,0,0,30,3,"","",""
136,"SkeletonAbyss",100,"",15,0,0,30,3,"",1,""
137,"SkeletonAbyssDelve",100,"",15,0,0,30,3,"",1,""
138,"SkeletonAbyssLance",100,"",15,0,0,30,3,"",1,""
139,"SkeletonAbyssLanceDelve",100,"",15,0,0,30,3,"",1,""
140,"ConstructMeleeArmouredSummoned",100,"",100,0,0,30,24,"","",1
141,"ConstructMeleeArmouredSummonedDoryani",100,"",100,0,0,30,48,"","",1
142,"ConstructMeleeArmouredBoss",100,"",100,0,0,20,34,"","",1
143,"SkeletonMeleeFire",100,"",30,0,50,30,1,"","",""
144,"SkeletonMeleeFireMaps",100,"",30,0,50,30,1,"","",""
145,"IntMissionSkeletonMeleeFire",100,"",30,0,50,30,24,"","",""
146,"ConstructMeleeFire",100,"",100,0,0,30,18,"","",1
147,"ConstructMeleeFireMaps",100,"",100,0,0,30,18,"","",1
148,"SkeletonMeleeFireSummoned",100,"",0,0,0,30,1,"","",""
149,"SkeletonMeleeFireTormentNecromancer",100,"",0,0,0,30,1,"","",""
150,"SkeletonMeleeCold",100,"",15,15,50,30,2,"","",""
151,"ConstructMeleeCold",100,"",100,0,0,30,19,"","",1
152,"ConstructMeleeColdMaps",100,"",100,0,0,30,19,"","",1
153,"SkeletonMeleeLightning",100,"",15,0,65,30,3,"","",""
154,"SkeletonMeleeLightning2",100,"",15,0,65,30,3,"","",""
155,"ConstructMeleeLightning",100,"",100,0,0,30,20,"","",1
156,"ConstructMeleeLightningMaps",100,"",100,0,0,30,20,"","",1
157,"SkeletonMeleeLightningDescent2",100,"",15,0,65,30,3,"","",""
158,"SkeletonMeleeFairgravesCrew",100,"",15,0,0,30,3,"","",""
159,"SkeletonMeleeFairgravesCrewFast",100,"",15,0,0,30,3,"","",""
160,"SkeletonLarge",100,"",80,0,0,20,3,"","",""
161,"SkeletonLargeBossInvasion",100,"",80,0,0,20,38,"","",""
162,"SkeletonLargeMapBoss",100,"",0,0,0,20,35,"","",""
163,"SkeletonLargeDelve",100,"",80,0,0,20,3,"","",""
164,"ConstructLarge",100,"",80,0,0,20,24,"","",1
165,"ConstructLarge2",100,"",70,0,30,20,24,"","",1
166,"ConstructLargeBossType",100,"",80,0,0,20,24,"","",1
167,"SkeletonLargeBossSideArea",100,"",80,0,0,20,38,"","",""
168,"SkeletonLargeBossLake",100,"",80,0,0,20,38,"","",""
169,"SkeletonMeleeBossCrossroads",100,"",80,0,0,20,27,"","",1
170,"Fairgraves",100,"",15,0,0,20,3,"","",""
