"rownum","StoredItem","IsInGame","IsEnabled"
0,9228,1,1
1,9229,1,1
2,9230,1,1
3,9231,1,1
4,9232,1,1
5,9233,1,1
6,9234,1,1
7,9235,1,1
8,9236,1,1
9,9237,1,1
10,9238,1,1
11,9239,1,1
12,9240,1,1
13,9241,1,1
14,9242,1,1
15,9243,1,1
16,9244,1,1
17,9245,1,1
18,9246,1,1
19,9247,1,1
20,9248,1,1
21,9249,1,1
22,9250,1,1
23,9251,1,1
24,9252,1,1
25,9253,1,1
26,9254,1,1
27,9255,1,1
28,9256,1,1
29,9257,1,1
30,9258,1,1
31,9259,1,1
32,9260,1,1
33,9261,1,1
34,9262,1,1
35,9263,1,1
36,9264,1,1
37,9265,1,1
38,9266,1,1
39,9267,1,1
40,9268,1,1
41,9269,1,1
42,9270,1,1
43,9271,1,1
44,9272,1,1
45,9273,1,1
46,9274,1,1
47,9275,1,1
48,9276,1,1
49,9277,1,1
50,9278,1,1
51,9279,1,1
52,9280,1,1
53,9281,1,1
54,9282,1,1
55,9283,1,1
56,9284,1,1
57,9285,1,1
58,9286,1,1
59,9287,1,1
60,9288,1,1
61,9289,1,1
62,9290,1,1
63,9291,1,1
64,9292,1,1
65,9293,1,1
66,9294,1,1
67,9295,1,1
68,9296,1,1
69,9297,1,1
70,9298,1,1
71,9299,1,1
72,9300,1,1
73,9301,1,1
74,9302,1,1
75,9303,1,1
76,9304,1,1
77,9305,1,1
78,9306,1,1
79,9307,1,1
80,9308,1,1
81,9309,1,1
82,9310,1,1
83,9311,1,1
84,9312,1,1
85,9313,1,1
86,9314,1,1
87,9315,1,1
88,9316,1,1
89,9317,1,1
90,9318,1,1
91,9319,1,1
92,9320,1,1
93,9321,1,1
94,9322,1,1
95,9323,1,1
96,9324,1,1
97,9325,1,1
98,9326,1,1
99,9327,1,1
100,9328,1,1
101,9329,1,1
102,9330,1,1
103,9331,1,1
104,9332,1,1
105,9333,1,1
106,9334,1,1
107,9335,1,1
108,9336,1,1
109,9337,1,1
110,9338,1,1
111,9339,1,1
112,9340,1,1
113,9341,1,1
114,9342,1,1
115,9343,1,1
116,9344,1,1
117,9345,1,1
118,9346,1,1
119,9347,1,1
120,9348,1,1
121,9349,1,1
122,9350,1,1
123,9351,1,1
124,9352,1,1
125,9353,1,1
126,9354,1,1
127,9355,1,1
128,9356,1,1
129,9357,1,1
130,9358,1,1
131,9359,1,1
132,9360,1,1
133,9361,1,1
134,9362,1,1
135,9364,1,1
136,9363,1,1
137,9365,"",1
138,9366,1,1
139,9367,1,1
140,9368,1,1
141,9369,1,1
142,9370,1,1
143,9371,1,1
144,9372,1,1
145,9373,1,1
146,9374,1,1
147,9375,1,1
148,9376,1,1
149,9377,1,1
150,9378,1,1
151,9379,1,1
152,9381,1,1
153,9382,1,1
154,9383,"",1
155,9384,1,1
156,9385,1,1
157,9386,1,1
158,9387,1,1
159,9388,1,1
160,9389,1,1
161,9390,1,1
162,9391,1,1
163,9392,1,1
164,9393,1,1
165,9394,1,1
166,9395,1,1
167,9396,1,1
168,9397,1,1
169,9398,1,1
170,9399,1,1
171,9400,1,1
172,9401,1,1
173,9402,1,1
174,9403,1,1
175,9404,1,1
176,9405,1,1
177,9406,1,1
178,9407,1,1
179,9408,1,""
180,9409,1,1
181,9410,1,1
182,9411,1,1
183,9412,1,1
184,9413,1,1
185,9414,1,1
186,9415,1,1
187,9416,1,1
188,9417,1,1
189,9418,1,1
190,9419,1,1
191,9420,1,1
192,9421,1,1
193,9422,1,1
194,9423,1,1
195,9424,1,1
196,9425,1,1
197,9426,1,1
198,9427,1,1
199,9428,1,""
200,9429,1,1
201,9430,1,1
202,9431,1,1
203,9432,1,1
204,9433,1,1
205,9434,1,1
206,9435,1,1
207,9436,1,1
208,9437,1,1
209,9438,1,1
210,9439,1,1
211,9440,1,1
212,9441,1,1
213,9442,1,1
214,9443,1,1
215,9444,1,1
216,9445,1,1
217,9446,1,""
218,9447,1,1
219,9448,1,1
220,9449,1,1
221,9450,1,1
222,9451,1,1
223,9452,1,1
224,9453,1,1
225,9454,1,1
226,9455,1,1
227,9456,1,1
228,9457,1,1
229,9458,1,1
230,9459,1,1
231,9460,1,1
232,9461,1,1
233,9462,1,1
234,9463,1,1
235,9464,1,1
236,9465,1,1
237,9466,1,1
238,9467,1,1
239,9468,1,1
240,9469,1,1
241,9470,1,1
242,9471,1,1
243,9472,1,1
244,9473,1,1
245,9474,1,1
246,9475,1,1
247,9476,1,1
248,9477,1,1
249,9478,1,1
250,9479,1,1
251,9480,1,1
252,9481,1,1
253,9482,1,1
254,9483,1,1
255,9484,1,1
256,9485,1,1
257,9486,1,1
258,9487,1,1
259,9488,1,1
260,9489,1,1
261,9490,1,1
262,9491,1,1
263,9492,1,1
264,9493,1,1
265,9494,1,1
266,9495,1,1
267,9496,1,1
268,9497,1,1
269,9498,1,1
270,9499,1,1
271,9500,1,1
272,9501,1,1
273,9502,1,""
274,9503,1,1
275,9504,1,1
276,9505,1,1
277,9506,1,1
278,9507,1,1
279,9508,1,1
280,9509,1,1
281,9510,1,1
282,9511,1,1
283,9512,1,1
284,9513,1,1
285,9514,1,1
286,9515,1,1
287,9516,1,1
288,9517,1,1
289,9518,1,1
290,9519,1,1
291,9520,1,1
292,9521,1,1
293,9522,1,""
294,9523,1,1
295,9524,1,1
296,9525,1,""
297,9526,1,1
298,9527,1,1
299,9528,1,1
300,9529,1,1
301,9530,1,1
302,9531,1,1
303,9532,1,1
304,9533,1,1
305,9534,1,1
306,9535,1,1
307,9536,1,1
308,9537,1,1
309,9538,1,1
310,9539,1,1
311,9540,1,1
312,9541,1,1
313,9542,1,1
314,9543,1,1
315,9544,1,1
316,9545,1,1
317,9546,1,1
318,9547,1,1
319,9548,1,1
320,9549,1,1
321,9550,1,1
322,9551,1,1
323,9552,1,1
324,9553,1,1
325,9554,1,1
326,9555,1,1
327,9556,1,1
328,9557,1,1
329,9558,1,1
330,9559,1,1
331,9560,1,1
332,9561,1,1
333,9562,1,1
334,9563,1,1
335,9564,1,1
336,9565,1,1
337,9566,1,1
338,9567,1,1
339,9568,1,1
340,9569,1,1
341,9570,1,1
342,9571,1,1
343,9572,1,1
344,9573,1,1
345,9574,1,1
346,9575,1,1
347,9576,1,1
348,9577,1,1
349,9578,1,1
350,9579,1,1
351,9580,1,1
352,9581,1,1
353,9582,1,1
354,9583,1,1
355,9584,1,1
356,9585,1,1
357,9586,1,1
358,9587,1,1
359,9588,1,1
360,9589,1,1
361,9590,1,1
362,9591,1,1
363,9592,1,1
364,9593,1,1
365,9594,1,1
366,9595,1,1
367,9596,1,1
368,9597,1,1
369,9598,1,1
370,9599,1,1
371,9600,"",""
372,9601,1,1
373,9602,1,1
374,9603,1,1
375,9604,1,1
376,9605,1,1
377,9606,1,1
378,9607,1,1
379,9608,1,1
380,9609,1,1
381,9610,1,1
382,9611,1,1
383,9612,1,1
384,9613,1,1
385,9614,1,1
386,9615,1,1
387,9616,1,1
388,9617,1,1
389,9618,1,1
390,9619,1,1
391,9620,1,1
392,9621,1,1
393,9622,1,1
394,9623,1,1
395,9624,1,1
396,9625,1,1
397,9626,1,1
398,9627,1,1
399,9628,1,1
400,9629,1,1
401,9630,1,1
402,9631,1,1
403,9632,1,1
404,9633,1,1
405,9634,1,1
406,9635,1,1
407,9636,1,1
408,9637,1,1
409,9638,1,1
410,9639,1,1
411,9640,1,1
