"rownum","PassiveSkillsKey","StatsKey"
0,2723,10920
1,2724,11410
2,2725,11411
3,2726,11412
4,2727,11413
5,2728,11415
6,2729,11416
7,2730,11414
8,2731,11107
9,2732,11108
10,2733,11109
11,2734,11110
12,2735,11111
13,2736,11112
14,2737,11113
15,2738,11114
16,2739,11115
17,2740,11116
18,2741,11117
19,2742,11118
20,2743,11119
21,2744,11120
22,2745,11121
23,2746,11122
24,2747,11123
25,2748,11124
26,2749,11125
27,2750,11126
28,2751,11127
29,2752,11128
30,2753,11129
31,2754,11130
32,2755,11131
33,2759,11132
34,2760,11133
35,2761,11134
36,2762,11135
37,2763,11136
38,2764,11137
39,2765,11138
40,2766,11139
41,2767,11140
42,2768,11141
43,2769,11142
44,2770,11143
45,2771,11144
46,2772,11145
47,2773,11146
48,2774,11147
49,2775,11148
50,2776,11149
51,2777,11150
52,2778,11151
53,2779,11152
54,2780,11153
55,2781,11154
56,2782,11155
57,2783,11156
58,2784,11157
59,2785,11158
60,2786,11159
61,2787,11160
62,2788,11161
63,2789,11162
64,2790,11163
65,2791,11164
66,2792,11165
67,2793,11166
68,2794,11167
69,2795,11168
70,2796,11169
71,2797,11170
72,2798,11171
73,2799,11172
74,2800,11173
75,2801,11174
76,2802,11175
77,2803,11176
78,2804,11177
79,2805,11178
80,2806,11179
81,2807,11180
82,2808,11181
83,2809,11182
84,2810,11183
85,2811,11184
86,2812,11185
87,2813,11186
88,2814,11187
89,2815,11188
90,2816,11189
91,2817,11190
92,2818,11191
93,2819,11192
94,2820,11193
95,2821,11194
96,2822,11195
97,2823,11196
98,2824,11197
99,2825,11198
100,2826,11199
101,2827,11200
102,2828,11201
103,2829,11202
104,2830,11203
105,2831,11204
106,2832,11205
107,2833,11206
108,2834,11207
109,2835,11208
110,2836,11209
111,2837,11210
112,2839,11211
113,2840,11212
114,2841,11213
115,2842,11214
116,2843,11215
117,2844,11216
118,2845,11217
119,2846,11218
120,2847,11219
121,2848,11220
122,2849,11221
123,2850,11222
124,2851,11223
125,2852,11224
126,2853,11225
127,2854,11226
128,2855,11227
129,2856,11228
130,2857,11229
131,2858,11230
132,2859,11231
133,2860,11232
134,2861,11233
135,2862,11234
136,2863,11235
137,2864,11236
138,2865,11237
139,2866,11238
140,2867,11239
141,2868,11240
142,2869,11241
143,2870,11242
144,2871,11243
145,2872,11244
146,2873,11531
147,2874,11245
148,2875,11246
149,2876,11247
150,2877,11248
151,2878,11249
152,2879,11250
153,2880,11251
154,2881,11252
155,2882,11253
156,2883,11254
157,2884,11255
158,2885,11256
159,2886,13920
160,2887,13921
161,2888,11257
162,2889,11258
163,2890,11259
164,2891,11260
165,2892,11261
166,2893,11262
167,2894,11263
168,2895,11264
169,2896,11265
170,2897,11266
171,2898,11267
172,2899,11268
173,2900,11269
174,2901,11270
175,2902,11271
176,2903,11272
177,2904,11273
178,2905,11274
179,2906,11275
180,2907,11276
181,2908,11277
182,2909,11278
183,2910,11279
184,2911,11280
185,2912,11281
186,2913,11282
187,2914,11283
188,2915,11284
189,2916,11285
190,2926,11286
191,2927,11287
192,2928,11288
193,2929,11289
194,2930,11290
195,2931,11291
196,2932,11292
197,2933,11293
198,2934,11294
199,2935,11295
200,2936,11296
201,2937,11297
202,2938,11298
203,2939,11299
204,2940,11300
205,2941,11301
206,2942,11302
207,2943,11303
208,2944,11304
209,2945,11305
210,2946,11306
211,2947,11307
212,2948,11308
213,2949,11309
214,2950,11310
215,2951,11311
216,2952,11312
217,2953,11313
218,2954,11314
219,2955,11315
220,2956,11316
221,2957,11317
222,2958,11318
223,2959,11319
224,2960,11320
225,2961,11321
226,2962,11322
227,2963,11323
228,2964,11324
229,2965,11325
230,2966,11326
231,2967,11327
232,2968,11328
233,2969,11329
234,2970,11330
235,2971,11331
236,2972,11332
237,2973,11333
238,2974,11334
239,2975,11335
240,2976,11336
241,2977,11337
242,2978,11338
243,2979,11339
244,2980,11340
245,2981,11341
246,2982,11342
247,2983,11343
248,2985,11344
249,2986,11345
250,2987,11346
251,2988,11347
252,2989,11348
253,2990,11349
254,2992,11350
255,2993,11351
256,2994,11352
257,2995,11353
258,2996,11354
259,2998,11355
260,2999,11356
261,3000,11357
262,3001,11358
263,3002,11359
264,3003,11360
265,3004,11361
266,3005,11362
267,3006,11363
268,3007,11364
269,3008,11365
270,3009,11366
271,3010,11367
272,3011,11368
273,3012,11369
274,3013,11370
275,3014,11371
276,3015,11372
277,3016,11373
278,3017,11374
279,3018,11375
280,3019,11376
281,3020,11377
282,3021,11378
283,3022,11379
284,3023,11380
285,3024,11381
286,3025,11382
287,3026,11383
288,3027,11384
289,3028,11385
290,3029,11386
291,2917,12228
292,2918,12229
293,2919,12230
294,2920,12231
295,2921,12232
296,2984,12237
297,2991,12238
298,2997,12239
299,2756,12295
300,2757,12296
301,2758,12297
302,2922,12233
303,2923,12234
304,2924,12235
305,2925,12236
306,2838,15384
