"rownum","Id","MonsterVarietiesKey","MonsterGroupNamesId"
0,"ProxyKey1",3624,1
1,"ProxyKey2",3625,2
2,"ProxyKey3",3626,3
3,"ProxyKey4",3627,4
4,"ProxyKey14",3628,5
5,"ProxyKey15",3417,6
6,"ProxyKey16",3418,6
7,"ProxyKey17",3419,6
8,"ProxyKey18",3420,6
9,"ProxyKey19",3421,6
10,"ProxyKey20",3422,6
11,"ProxyKey21",3423,6
12,"ProxyKey22",3424,6
13,"ProxyKey23",3425,6
14,"ProxyKey24",3426,6
15,"ProxyKey25",3427,6
16,"ProxyKey26",3428,7
17,"ProxyKey27",3429,7
18,"ProxyKey28",3430,7
19,"ProxyKey29",3431,7
20,"ProxyKey30",3434,7
21,"ProxyKey31",3435,7
22,"ProxyKey32",2982,8
23,"ProxyKey33",2983,8
24,"ProxyKey34",2984,8
25,"ProxyKey35",2985,8
26,"ProxyKey36",2986,8
27,"ProxyKey37",2662,9
28,"ProxyKey38",2666,9
29,"ProxyKey39",2699,9
30,"ProxyKey40",2701,9
31,"ProxyKey41",1775,10
32,"ProxyKey42",1777,10
33,"ProxyKey43",1778,10
34,"ProxyKey44",1690,10
35,"ProxyKey45",1691,10
36,"ProxyKey46",1692,11
37,"ProxyKey47",1776,11
38,"ProxyKey5",961,12
39,"ProxyKey6",962,12
40,"ProxyKey8",964,13
41,"ProxyKey9",965,13
42,"ProxyKey10",966,13
43,"ProxyKey7",2987,14
44,"ProxyKey11",2988,14
45,"ProxyKey12",2989,14
46,"ProxyKey13",2990,14
47,"ProxyKey48",2991,14
48,"ProxyKey49",4371,15
49,"ProxyKey50",4372,15
50,"ProxyKey51",4373,15
51,"ProxyKey52",4369,16
52,"ProxyKey53",4370,16
53,"ProxyKey54",4371,16
54,"ProxyKey55",4372,16
55,"ProxyKey56",4373,16
56,"ProxyKey57",3630,17
57,"ProxyKey58",3639,17
58,"ProxyKey59",3640,17
59,"ProxyKey60",3643,17
60,"ProxyKey61",3644,17
61,"ProxyKey62",3648,17
62,"ProxyKey63",3629,18
63,"ProxyKey64",3631,18
64,"ProxyKey65",3632,18
65,"ProxyKey66",3634,18
66,"ProxyKey67",3635,18
67,"ProxyKey68",3636,19
68,"ProxyKey69",3637,19
69,"ProxyKey70",3645,19
70,"ProxyKey71",3647,19
71,"ProxyKey72",3649,19
72,"ProxyKey73",3633,20
73,"ProxyKey74",3638,20
74,"ProxyKey75",3642,20
75,"ProxyKey76",3646,21
76,"ProxyKey77",3650,21
77,"ProxyKey92",3630,32
78,"ProxyKey105",3639,32
79,"ProxyKey106",3640,32
80,"ProxyKey107",3643,32
81,"ProxyKey108",3644,32
82,"ProxyKey109",3648,32
83,"ProxyKey110",3629,32
84,"ProxyKey111",3631,32
85,"ProxyKey112",3632,32
86,"ProxyKey113",3634,32
87,"ProxyKey114",3635,32
88,"ProxyKey115",3636,32
89,"ProxyKey116",3637,32
90,"ProxyKey117",3645,32
91,"ProxyKey118",3647,32
92,"ProxyKey119",3649,32
93,"ProxyKey120",3633,32
94,"ProxyKey121",3638,32
95,"ProxyKey122",3642,32
96,"ProxyKey123",3646,32
97,"ProxyKey124",3650,32
98,"ProxyKey125",594,33
99,"ProxyKey126",597,33
100,"ProxyKey127",599,33
101,"ProxyKey128",714,34
102,"ProxyKey129",715,34
103,"ProxyKey130",716,34
104,"ProxyKey131",717,34
105,"ProxyKey132",718,34
106,"ProxyKey133",4510,35
107,"ProxyKey135",4512,35
108,"ProxyKey136",4513,35
109,"ProxyKey137",4514,35
110,"ProxyKey139",4516,35
111,"ProxyKey140",4517,35
112,"ProxyKey141",4518,35
113,"ProxyKey134",999,36
114,"ProxyKey142",1000,36
115,"ProxyKey143",1001,36
116,"ProxyKey144",1002,36
117,"ProxyKey145",1015,36
118,"ProxyKey146",2505,36
119,"ProxyKey147",2506,36
120,"ProxyKey148",2507,36
121,"ProxyKey149",2508,36
122,"ProxyKey150",2509,36
123,"ProxyKey151",2510,36
124,"ProxyKey152",2511,36
125,"ProxyKey153",2512,36
126,"ProxyKey154",2513,36
127,"ProxyKey155",2514,36
128,"ProxyKey156",2515,36
129,"ProxyKey157",2516,36
130,"ProxyKey158",2517,36
131,"ProxyKey159",2518,36
132,"ProxyKey160",2519,36
133,"ProxyKey161",3491,37
134,"ProxyKey162",3492,37
135,"ProxyKey163",3493,37
136,"ProxyKey164",3494,37
137,"ProxyKey138",2946,38
138,"ProxyKey165",2947,38
139,"ProxyKey166",1017,39
140,"ProxyKey167",1018,39
141,"ProxyKey168",1019,39
142,"ProxyKey169",1020,39
143,"ProxyKey170",4975,40
144,"ProxyKey171",4976,40
145,"ProxyKey172",4978,40
146,"ProxyKey173",161,41
147,"ProxyKey174",169,41
148,"ProxyKey175",176,41
149,"ProxyKey176",165,41
150,"ProxyKey177",5552,42
151,"ProxyKey178",5553,42
152,"ProxyKey184",5562,42
153,"ProxyKey180",5563,43
154,"ProxyKey181",5564,43
155,"ProxyKey182",5565,43
156,"ProxyKey183",5558,44
157,"ProxyKey179",5568,44
158,"ProxyKey185",5551,45
159,"ProxyKey186",5557,45
160,"ProxyKey187",5556,45
161,"ProxyKey188",5560,45
162,"ProxyKey189",5554,45
163,"ProxyKey190",1008,46
164,"ProxyKey191",1009,46
165,"ProxyKey192",1010,46
166,"ProxyKey193",1011,46
167,"ProxyKey194",1012,46
168,"ProxyKey196",1013,46
169,"ProxyKey197",1014,46
170,"ProxyKey198",5858,47
171,"ProxyKey199",5859,47
172,"ProxyKey200",5860,47
173,"ProxyKey201",5801,48
174,"ProxyKey202",5803,48
175,"ProxyKey203",5805,48
176,"ProxyKey204",5807,48
177,"ProxyKey205",5809,48
178,"ProxyKey218",5474,49
179,"ProxyKey219",5477,49
180,"ProxyKey220",5480,49
181,"ProxyKey221",5483,49
182,"ProxyKey222",5486,49
183,"ProxyKey223",5489,49
184,"ProxyKey224",5492,49
185,"ProxyKey225",5495,49
186,"ProxyKey226",5498,49
187,"ProxyKey227",5500,50
188,"ProxyKey214",5501,50
189,"ProxyKey215",5502,50
190,"ProxyKey216",5503,50
191,"ProxyKey228",5504,50
192,"ProxyKey229",5505,50
193,"ProxyKey230",5506,50
194,"ProxyKey231",5507,50
195,"ProxyKey232",5508,50
196,"ProxyKey195",5540,51
197,"ProxyKey206",5541,51
198,"ProxyKey207",5542,51
199,"ProxyKey208",5543,51
200,"ProxyKey209",5544,51
201,"ProxyKey210",5802,52
202,"ProxyKey211",5804,52
203,"ProxyKey212",5806,52
204,"ProxyKey213",5808,52
205,"ProxyKey217",5810,52
206,"ProxyKey233",5925,53
207,"ProxyKey255",5930,53
208,"ProxyKey234",5926,54
209,"ProxyKey257",6046,54
210,"ProxyKey235",5925,55
211,"ProxyKey259",5930,55
212,"ProxyKey260",5936,55
213,"ProxyKey236",5925,56
214,"ProxyKey261",5930,56
215,"ProxyKey262",5938,56
216,"ProxyKey263",5930,57
217,"ProxyKey264",5940,57
218,"ProxyKey265",5938,57
219,"ProxyKey266",5933,57
220,"ProxyKey267",5930,58
221,"ProxyKey268",5925,58
222,"ProxyKey269",5940,58
223,"ProxyKey270",5938,58
224,"ProxyKey271",5925,59
225,"ProxyKey272",5940,59
226,"ProxyKey273",5933,59
227,"ProxyKey274",5938,59
228,"ProxyKey237",5943,60
229,"ProxyKey250",5948,60
230,"ProxyKey238",5946,61
231,"ProxyKey251",3899,61
232,"ProxyKey252",5948,61
233,"ProxyKey239",5943,62
234,"ProxyKey253",5946,62
235,"ProxyKey254",5173,62
236,"ProxyKey240",5953,63
237,"ProxyKey241",4811,66
238,"ProxyKey242",4815,66
239,"ProxyKey243",4819,66
240,"ProxyKey244",5924,67
241,"ProxyKey245",5929,67
242,"ProxyKey276",6046,67
243,"ProxyKey246",5838,68
244,"ProxyKey247",5839,68
245,"ProxyKey248",5840,69
246,"ProxyKey249",5841,69
247,"ProxyKey256",5842,70
248,"ProxyKey275",5843,70
249,"ProxyKey277",5839,68
250,"ProxyKey278",5839,68
251,"ProxyKey279",5841,69
252,"ProxyKey280",5841,69
253,"ProxyKey281",5843,70
254,"ProxyKey282",5843,70
255,"ProxyKey283",5926,71
256,"ProxyKey284",5945,72
