"rownum","Id","MonsterVarietiesKey","MonsterGroupNamesId"
0,"492",528,121
1,"493",529,121
2,"494",531,121
3,"758",982,146
4,"759",984,146
5,"ProxyKey1000",382,137
6,"ProxyKey1001",383,137
7,"ProxyKey1002",384,137
8,"ProxyKey1003",385,138
9,"ProxyKey1004",386,138
10,"1005",779,139
11,"1006",780,139
12,"1007",781,139
13,"1009",1144,141
14,"1010",1145,141
15,"750",243,143
16,"751",245,143
17,"752",247,143
18,"753",249,143
19,"760",1571,147
20,"761",1571,147
21,"762",1575,148
22,"763",1576,149
23,"764",1576,149
24,"765",1576,149
25,"766",1576,149
26,"767",1576,149
27,"768",1577,150
28,"769",1578,150
29,"770",1578,150
30,"771",1578,150
31,"772",1578,150
32,"773",1578,150
33,"774",1579,149
34,"775",1580,148
35,"776",1580,148
36,"777",1580,148
37,"778",1580,148
38,"779",1580,148
39,"780",1578,151
40,"781",1580,151
41,"782",1633,152
