"rownum","Id","i32","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","MonsterResistancesKey","IsLargeAbyssMonster","IsSmallAbyssMonster","bool"
0,"BloodMonkey",100,"",0,15,0,20,1,"","",""
1,"BloodMonkey2",100,"",0,15,0,20,1,"","",""
2,"BloodMonkeySideArea",100,"",0,15,0,20,37,"","",""
3,"BloodMonkeyBossInvasion",100,"",0,15,0,20,37,"","",""
4,"BloodMonkeyBossEndlessLedge",100,"",0,15,0,20,25,"","",""
5,"BloodMonkeyMapBoss",100,"",0,15,0,20,34,"","",""
6,"BloodMonkeyBossDescent",100,"",0,15,0,20,0,"","",""
7,"BloodMonkeyEnrage",100,"",0,15,0,20,1,"","",""
8,"BloodMonkeyTalisman",100,"",0,15,0,20,1,"","",""
9,"BloodMonkeyTalismanSummoned",100,"",0,15,0,20,37,"","",""
10,"BloodMonkeyParasite",100,"",0,15,0,20,1,"","",""
11,"BloodMonkeyUltimatum",100,"",0,15,0,20,1,1,"",""
12,"Flamebearer",100,"",0,0,0,20,1,"","",1
13,"FlamebearerPurple",100,"",0,0,0,20,14,"","",1
14,"FlamebearerChampion",100,"",0,0,0,20,14,"","",1
15,"Flamebearer2",100,"",0,0,0,20,1,"","",1
16,"FlamebearerBossStrIntMission",100,"",0,0,0,20,25,"","",1
17,"FlamebearerBoss",100,"",0,0,0,20,25,"","",""
18,"FlamebearerBossInvasion",100,"",0,0,0,20,37,"","",1
19,"FlamebearerBossLake",100,"",0,0,0,20,37,"","",1
20,"FlamebearerBossDocks",100,"",0,0,0,20,25,"","",1
21,"FlamebearerMapBoss",100,"",0,0,0,20,34,"","",1
22,"FlamebearerBossEndlessLedge",100,"",0,0,0,20,25,"","",1
23,"FlamebearerStationaryDefensive",100,"",0,0,0,0,1,"","",1
24,"Spawn",100,"",0,10,0,20,2,"","",1
25,"SpawnBossInvasion",100,"",0,10,0,20,37,"","",""
26,"SpawnTiny",100,"",0,10,0,20,2,"","",1
27,"ProphecySpawn",100,"",0,10,0,20,2,"","",1
28,"TestSpawn",500,"",0,0,0,0,0,"","",1
29,"MerveilSpawn",100,"",0,10,0,20,2,"","",1
30,"AnimTest",100,"",0,0,0,0,0,"","",""
31,"SandSpitterBossDeep",100,"",0,0,0,20,27,"","",1
32,"SandSpitterBossInvasion",100,"",0,0,0,20,37,"","",1
33,"SandSpitterFromCrabBossInvasion",100,"",0,0,0,20,37,"","",1
34,"SandSpitterFromCrabBossLake",100,"",0,0,0,20,37,"","",1
35,"SandSpitterBossLedge",100,"",0,0,0,20,27,"","",1
36,"SandSpitterEmerge",100,"",0,0,0,20,3,"","",1
37,"SandSpitterEmergeCoast",100,"",0,0,0,20,3,"","",1
38,"SandSpitterEmergeSideArea",100,"",0,0,0,20,37,"","",1
39,"SandSpitter",100,"",0,0,0,20,3,"","",1
40,"SandSpitterTwilightStrand",100,"",0,0,0,20,3,"","",1
41,"SandSpitterCavern",100,"",0,0,0,20,3,"","",1
42,"SandSpitter1bResist",100,"",0,0,0,20,11,"","",1
43,"SandSpitterUntaintedBoss",100,"",0,0,0,20,34,"","",1
44,"SandSpitterMaps",100,"",0,0,0,20,3,"","",1
45,"SandSpitterBossSideArea",100,"",0,0,0,20,37,"","",1
46,"SandSpitterBossSideAreaLowbie",100,"",0,0,0,20,37,"","",1
47,"SandSpitterProphecyBossSummoned",100,"",0,0,0,20,3,"","",1
48,"SandSpitterProphecyBossSummonedMap",100,"",0,0,0,20,3,"","",1
49,"SandSpitterRoyale",100,"",0,0,0,20,3,"","",1
50,"Scavenger",100,"",0,15,0,20,0,"","",""
51,"ScavengerFireFury",100,"",0,15,0,20,0,"","",""
52,"ScavengerFireFuryMapBoss",100,"",0,15,0,20,34,"","",""
53,"ScavengerBoss",100,"",0,15,0,20,0,"","",""
54,"Spider",100,"",0,0,0,20,3,"","",1
55,"SpiderFast",100,"",0,0,0,20,3,"","",1
56,"WeaverSpider",100,"",0,0,0,20,3,"","",1
57,"VaalSpider",100,"",0,0,0,20,3,"","",1
58,"SpiderWildSmall",100,"",0,0,0,20,3,"","",1
59,"SpiderWildMedium",100,"",0,0,0,20,3,"","",""
60,"SpiderWildLarge",100,"",0,0,0,20,3,"","",""
61,"SpiderChampion",100,"",0,0,0,20,20,"","",1
62,"SpiderShaped",100,"",0,0,0,20,8,"","",1
63,"EssenceSpiderSmall",100,"",0,0,0,20,3,"","",1
64,"SpiderLabyrinthSmall",100,"",0,0,0,20,3,"","",1
65,"SpiderSmallSinsMinion",100,"",0,0,0,20,3,"","",1
66,"IntMissionSpider",100,"",0,0,0,20,23,"","",1
67,"MapSpider",100,"",0,0,0,20,34,"","",1
68,"SpiderLowRewards",100,"",0,0,0,20,3,"","",""
69,"TinySpider",100,"",0,0,0,20,3,"","",1
70,"TinySpiderMinionFromUnique",340,1,0,0,0,20,41,"","",""
71,"BarrelOfSpidersSmall",100,"",0,0,0,20,3,"","",1
72,"BarrelOfSpidersMedium",100,"",0,0,0,20,3,"","",1
73,"BarrelOfSpidersLarge",100,"",0,0,0,20,3,"","",1
74,"BarrelOfSpidersBoss",100,"",0,0,0,20,33,"","",1
75,"WeaverTinySpider",100,"",0,0,0,20,3,"","",1
76,"TalismanSpider",100,"",0,0,0,20,3,"","",""
77,"TalismanSpiderMinion",100,"",0,0,0,20,3,"","",""
78,"SpiderPlague",100,"",0,0,0,20,12,"","",""
79,"SpiderPlagueCrawler",100,"",0,0,0,20,47,"","",""
80,"SpiderPlagueMinion",100,"",0,0,0,20,0,"","",""
81,"SpiderPlagueChampion",100,"",0,0,0,20,12,"","",""
82,"SpiderPlagueBaby",100,"",0,0,0,20,47,"","",""
83,"SpiderPlated",100,"",0,0,0,20,14,"","",""
84,"SpiderPlatedChampion",100,"",0,0,0,20,14,"","",""
85,"SpiderPlatedUnholyEmerge",100,"",0,0,0,20,0,"","",""
86,"Zombie",100,"",50,0,0,30,2,"","",1
87,"ZombieTutorial",100,"",50,0,0,30,2,"","",""
88,"ZombieTolman",100,"",50,0,0,30,2,"","",""
89,"ZombieTolmanFast",100,"",50,0,0,30,2,"","",""
90,"BlightZombieBossMinion",100,"",50,0,0,30,2,"","",""
91,"ZombieDoedreMinion",100,"",50,0,0,30,2,"","",""
92,"ZombieStrand",100,"",50,0,0,30,2,"","",""
93,"ZombieChampion",100,"",50,0,0,30,2,"","",""
94,"ZombieBossTolman",100,"",100,0,0,30,26,"","",""
95,"ZombieBossTolmanMap",100,"",100,0,0,30,34,"","",""
96,"ZombieBossMinion",100,"",50,0,0,30,2,"","",""
97,"ZombieBossMinionFast",100,"",50,0,0,30,2,"","",""
98,"ProphecyDoedreMinionBasic",100,"",50,0,0,30,2,"","",""
99,"ProphecyDoedreMinionSupport",100,"",50,0,0,30,2,"","",""
100,"ProphecyDoedreMinionChampion",100,"",50,0,0,30,2,"","",""
101,"BlackguardZombieBossMinion",100,"",50,0,0,30,2,"","",1
102,"ZombieRoyale",100,"",50,0,0,30,2,"","",""
103,"RaisedZombie",340,1,70,0,0,40,40,"","",""
104,"IntMissionRaisedZombie",100,"",70,0,0,20,23,"","",""
105,"ArenaChampionZombie",100,"",50,0,0,30,2,"","",""
106,"ProphecyZombieBoss",100,"",50,0,0,30,2,"","",""
107,"SkeletonMelee",100,"",15,0,0,30,3,"","",1
108,"SkeletonMeleeDelve",100,"",15,0,0,30,3,"","",""
109,"SkeletonMeleePitchfork",100,"",15,0,0,30,3,"","",""
110,"SkeletonMeleeRomanSpear",100,"",15,0,0,30,3,"","",""
111,"SkeletonBanditMelee",100,"",15,0,0,30,3,"","",""
112,"SkeletonBanditMeleeDelve",100,"",15,0,0,30,3,"","",""
113,"SkeletonMeleeArmoured",100,"",100,0,0,30,3,"","",""
114,"SkeletonMeleeScytheCyclone",100,"",15,0,0,10,3,"","",""
115,"SkeletonMeleeRoyale",100,"",15,0,0,30,3,"","",""
116,"ScarecrowMelee",100,"",15,0,0,30,3,"","",1
117,"ScarecrowMeleeReach",100,"",15,0,0,30,3,"","",1
118,"ScarecrowMeleeChampionType",100,"",15,0,0,30,3,"","",""
119,"ScarecrowMeleeBoss",100,"",15,0,0,30,27,"","",""
120,"ConstructMeleeArmoured",100,"",100,0,0,30,8,"","",1
121,"ConstructMeleeArmouredProphecy",100,"",100,0,0,30,8,"","",""
122,"ConstructMeleeBossInvasion",100,"",100,0,0,20,37,"","",""
123,"ConstructMeleeArmouredAtziri",100,"",100,0,0,30,23,"","",1
124,"ConstructMeleeArmouredDelve",100,"",100,0,0,30,8,"","",1
125,"ConstructMeleeArmouredBossSideArea",100,"",100,0,0,20,37,"","",""
126,"ConstructRangedArmouredBossSideArea",100,"",60,20,0,20,37,"","",""
127,"ConstructBowArmoured",100,"",60,20,0,20,23,"","",""
128,"SkeletonMeleeColdResist",100,"",15,0,0,30,2,"","",""
129,"SkeletonMeleeLightResist",100,"",15,0,0,30,3,"","",""
130,"SkeletonMeleeSawbones",100,"",15,0,0,30,3,"","",""
131,"SkeletonAbyss",100,"",15,0,0,30,3,"",1,""
132,"SkeletonAbyssDelve",100,"",15,0,0,30,3,"",1,""
133,"SkeletonAbyssLance",100,"",15,0,0,30,3,"",1,""
134,"SkeletonAbyssLanceDelve",100,"",15,0,0,30,3,"",1,""
135,"ConstructMeleeArmouredSummoned",100,"",100,0,0,30,23,"","",1
136,"ConstructMeleeArmouredSummonedDoryani",100,"",100,0,0,30,47,"","",1
137,"ConstructMeleeArmouredBoss",100,"",100,0,0,20,33,"","",1
138,"SkeletonMeleeFire",100,"",30,0,50,30,1,"","",""
139,"SkeletonMeleeFireMaps",100,"",30,0,50,30,1,"","",""
140,"IntMissionSkeletonMeleeFire",100,"",30,0,50,30,23,"","",""
141,"ConstructMeleeFire",100,"",100,0,0,30,18,"","",1
142,"ConstructMeleeFireMaps",100,"",100,0,0,30,18,"","",1
143,"SkeletonMeleeFireSummoned",100,"",0,0,0,30,1,"","",""
144,"SkeletonMeleeFireTormentNecromancer",100,"",0,0,0,30,1,"","",""
145,"SkeletonMeleeCold",100,"",15,15,50,30,2,"","",""
146,"ConstructMeleeCold",100,"",100,0,0,30,19,"","",1
147,"ConstructMeleeColdMaps",100,"",100,0,0,30,19,"","",1
148,"SkeletonMeleeLightning",100,"",15,0,65,30,3,"","",""
149,"SkeletonMeleeLightning2",100,"",15,0,65,30,3,"","",""
150,"ConstructMeleeLightning",100,"",100,0,0,30,20,"","",1
151,"ConstructMeleeLightningMaps",100,"",100,0,0,30,20,"","",1
152,"SkeletonMeleeLightningDescent2",100,"",15,0,65,30,3,"","",""
153,"SkeletonMeleeFairgravesCrew",100,"",15,0,0,30,3,"","",""
154,"SkeletonMeleeFairgravesCrewFast",100,"",15,0,0,30,3,"","",""
155,"SkeletonLarge",100,"",80,0,0,20,3,"","",""
156,"SkeletonLargeBossInvasion",100,"",80,0,0,20,37,"","",""
157,"SkeletonLargeMapBoss",100,"",0,0,0,20,34,"","",""
158,"SkeletonLargeDelve",100,"",80,0,0,20,3,"","",""
159,"ConstructLarge",100,"",80,0,0,20,23,"","",1
160,"ConstructLarge2",100,"",70,0,30,20,23,"","",1
161,"ConstructLargeBossType",100,"",80,0,0,20,23,"","",1
162,"SkeletonLargeBossSideArea",100,"",80,0,0,20,37,"","",""
163,"SkeletonLargeBossLake",100,"",80,0,0,20,37,"","",""
164,"SkeletonMeleeBossCrossroads",100,"",80,0,0,20,26,"","",1
165,"Fairgraves",100,"",15,0,0,20,3,"","",""
166,"DelveSkeletonBoss",100,"",15,15,0,20,8,"","",""
167,"FairgravesMapBoss",100,"",15,0,0,20,34,"","",""
168,"FairgravesTreasure",100,"",40,0,0,20,34,"","",""
169,"FairgravesTreasurePinata",100,"",100,0,0,20,34,"","",""
170,"SkeletonCasterFire",100,"",15,0,100,20,1,"","",""
171,"ConstructCasterFire",100,"",15,0,100,20,18,"","",""
