"rownum","rid","i32"
0,1714,3
1,1712,3
2,1715,3
3,1719,3
4,1713,3
5,1711,3
6,1718,3
7,1717,3
8,1716,3
9,1213,3
10,1211,3
11,1214,3
12,1212,3
13,1210,3
14,1223,3
15,1199,3
16,1219,3
17,1103,3
18,1790,3
19,1772,3
20,1770,3
21,1778,3
22,1798,3
23,1771,3
24,1769,3
25,1795,3
26,4449,3
27,1783,3
28,2008,3
29,1775,3
30,1589,3
31,1587,3
32,1585,3
33,1591,3
34,1588,3
35,1586,3
36,1590,3
37,1594,3
38,1592,3
39,2037,3
40,1593,3
41,4432,3
42,1584,3
43,1926,3
44,1924,3
45,1933,3
46,1928,3
47,1932,3
48,1925,3
49,1923,3
50,1930,3
51,1929,3
52,1931,3
53,1927,3
54,2109,3
55,2107,3
56,2104,3
57,2110,3
58,2112,3
59,2108,3
60,2106,3
61,2105,3
62,2111,3
63,2103,3
64,527,2
65,880,2
66,894,2
67,709,2
68,1699,2
69,1702,2
70,1700,2
71,1705,2
72,1708,2
73,1710,2
74,1701,2
75,859,2
76,928,2
77,1788,2
78,1764,2
79,1784,2
80,1776,2
81,1781,2
82,1779,2
83,1773,2
84,813,2
85,820,2
86,884,2
87,1908,2
88,1913,2
89,1916,2
90,1909,2
91,1917,2
92,1921,2
93,1919,2
94,1768,2
95,1789,2
96,1785,2
97,1777,2
98,1782,2
99,1780,2
100,1774,2
101,1203,2
102,1151,2
103,1204,2
104,1197,2
105,1217,2
106,1139,2
107,1104,2
108,758,2
109,746,2
110,821,2
111,914,2
112,2099,2
113,2090,2
114,2096,2
115,2097,2
116,2098,2
117,2089,2
118,1208,2
119,1152,2
120,1209,2
121,1198,2
122,1218,2
123,1140,2
124,1105,2
125,651,2
126,1574,2
127,1576,2
128,1570,2
129,1583,2
130,1578,2
131,1577,2
132,1569,2
133,972,2
134,2085,2
135,2076,2
136,2082,2
137,2083,2
138,2084,2
139,2075,2
140,1898,2
141,1901,2
142,1895,2
143,1902,2
144,1906,2
145,1904,2
146,1894,2
147,539,2
148,1039,2
149,1014,2
150,1040,2
151,1042,2
152,1015,2
153,1049,2
154,4401,2
155,890,2
156,725,2
157,1559,2
158,1561,2
159,1555,2
160,1568,2
161,1563,2
162,1562,2
163,1554,2
164,858,2
165,1021,2
166,1017,2
167,1022,2
168,1041,2
169,1034,2
170,1027,2
171,1023,2
172,816,2
173,1684,2
174,1687,2
175,1685,2
176,1690,2
177,1693,2
178,1695,2
179,1686,2
180,528,1
181,530,1
182,529,1
183,854,1
184,882,1
185,881,1
186,883,1
187,848,1
188,707,1
189,708,1
190,706,1
191,1111,1
192,4379,1
193,1697,1
194,1698,1
195,1696,1
196,1704,1
197,1703,1
198,4440,1
199,4441,1
200,647,1
201,926,1
202,927,1
203,925,1
204,923,1
205,1762,1
206,1763,1
207,1761,1
208,1786,1
209,1791,1
210,4447,1
211,1057,1
212,811,1
213,812,1
214,810,1
215,814,1
216,471,1
217,1922,1
218,1915,1
219,1918,1
220,1914,1
221,1912,1
222,4464,1
223,1046,1
224,1045,1
225,932,1
226,896,1
227,1085,1
228,1766,1
229,4448,1
230,1767,1
231,1765,1
232,1787,1
233,1792,1
234,1201,1
235,1202,1
236,1200,1
237,4420,1
238,756,1
239,757,1
240,755,1
241,754,1
242,1044,1
243,4396,1
244,2100,1
245,2093,1
246,4468,1
247,2094,1
248,2092,1
249,2101,1
250,1206,1
251,1207,1
252,1205,1
253,4419,1
254,1220,1
255,649,1
256,1141,1
257,650,1
258,648,1
259,1572,1
260,4434,1
261,1573,1
262,1571,1
263,1582,1
264,1581,1
265,2086,1
266,2080,1
267,2079,1
268,4466,1
269,2078,1
270,2087,1
271,1907,1
272,1903,1
273,1900,1
274,1899,1
275,1897,1
276,4463,1
277,540,1
278,541,1
279,542,1
280,1037,1
281,1038,1
282,1036,1
283,929,1
284,933,1
285,891,1
286,888,1
287,889,1
288,887,1
289,892,1
290,727,1
291,723,1
292,724,1
293,722,1
294,726,1
295,4411,1
296,778,1
297,712,1
298,1557,1
299,4433,1
300,1558,1
301,1556,1
302,1567,1
303,1566,1
304,4402,1
305,856,1
306,850,1
307,857,1
308,855,1
309,1019,1
310,1020,1
311,1018,1
312,1682,1
313,1688,1
314,1683,1
315,1681,1
316,1689,1
317,4438,1
318,4412,1
319,4403,1
320,4382,1
321,7838,0
322,913,0
323,885,0
324,895,0
325,909,0
326,7877,0
327,7876,0
328,1707,0
329,1706,0
330,7878,0
331,817,0
332,7736,0
333,912,0
334,7732,0
335,1796,0
336,1793,0
337,4451,0
338,7842,0
339,818,0
340,4462,0
341,7849,0
342,7925,0
343,1920,0
344,1910,0
345,7880,0
346,7882,0
347,4409,0
348,910,0
349,1797,0
350,1794,0
351,4450,0
352,7854,0
353,1136,0
354,4414,0
355,7852,0
356,1221,0
357,7850,0
358,1043,0
359,1013,0
360,2095,0
361,8289,0
362,2102,0
363,2091,0
364,4469,0
365,8291,0
366,8290,0
367,7853,0
368,1137,0
369,4415,0
370,7851,0
371,1222,0
372,7860,0
373,1580,0
374,1575,0
375,4431,0
376,7859,0
377,7879,0
378,7881,0
379,4408,0
380,7839,0
381,4399,0
382,2081,0
383,8286,0
384,2088,0
385,2077,0
386,4466,0
387,8288,0
388,8287,0
389,7926,0
390,7922,0
391,7923,0
392,1905,0
393,7924,0
394,1896,0
395,4465,0
396,4404,0
397,7855,0
398,7856,0
399,7884,0
400,7883,0
401,7927,0
402,1016,0
403,886,0
404,7858,0
405,1565,0
406,4430,0
407,7857,0
408,1560,0
409,7727,0
410,819,0
411,915,0
412,1028,0
413,7868,0
414,7869,0
415,1692,0
416,1691,0
417,7870,0
418,4439,0
419,7848,0
420,7846,0
421,7320,0
