"rownum","Id","MonsterVarietiesKey","MonsterGroupNamesId"
0,"492",449,121
1,"493",450,121
2,"494",452,121
3,"758",894,146
4,"759",896,146
5,"ProxyKey1000",319,137
6,"ProxyKey1001",320,137
7,"ProxyKey1002",321,137
8,"ProxyKey1003",322,138
9,"ProxyKey1004",323,138
10,"1005",702,139
11,"1006",703,139
12,"1007",704,139
13,"1009",1052,141
14,"1010",1053,141
15,"750",197,143
16,"751",199,143
17,"752",201,143
18,"753",203,143
19,"760",1450,147
20,"761",1450,147
21,"762",1454,148
22,"763",1456,149
23,"764",1456,149
24,"765",1456,149
25,"766",1456,149
26,"767",1456,149
27,"768",1458,150
28,"769",1460,150
29,"770",1460,150
30,"771",1460,150
31,"772",1460,150
32,"773",1460,150
33,"774",1462,149
34,"775",1464,148
35,"776",1464,148
36,"777",1464,148
37,"778",1464,148
38,"779",1464,148
39,"780",1460,151
40,"781",1464,151
41,"783",266,153
42,"784",268,153
43,"785",270,153
44,"786",1470,154
45,"787",1471,154
46,"788",1472,154
47,"789",1473,154
48,"790",1455,155
49,"791",1465,155
50,"792",1465,155
51,"793",1465,155
52,"794",1465,155
53,"795",1465,155
54,"796",1457,156
55,"797",1457,156
56,"798",1457,156
57,"799",1457,156
58,"800",1457,156
59,"801",1463,156
60,"802",1459,157
61,"803",1461,157
62,"804",1461,157
63,"805",1461,157
64,"806",1461,157
65,"807",1461,157
