"rownum","Monster"
0,5338
1,4122
2,4964
3,1020
4,4977
5,4974
6,4976
7,4973
8,4970
9,5449
10,4971
11,4972
12,4979
13,5450
14,5451
15,4975
16,4978
17,4980
18,4961
19,5446
20,5447
21,4959
22,4960
23,4962
24,4963
25,4989
26,4998
27,4991
28,4992
29,5000
30,5001
31,4968
32,4965
33,5448
34,4966
35,4967
36,4969
37,4997
38,5005
39,4993
40,5002
41,4995
42,4996
43,5004
44,5455
45,5457
46,4994
47,5003
48,5454
49,5456
50,4990
51,4999
52,5006
53,4988
54,4986
55,4987
56,4983
57,5452
58,4981
59,4982
60,4984
61,5453
62,4985
63,4957
64,4958
65,4949
66,4951
67,4955
68,4956
69,4948
70,4945
71,5443
72,4946
73,4947
74,4952
75,5444
76,5445
77,4950
78,4954
79,4953
80,5015
81,5016
82,5020
83,5018
84,5019
85,5461
86,5017
87,5460
88,5014
89,5008
90,5009
91,5013
92,5011
93,5012
94,5459
95,5010
96,5458
97,5007
98,1019
99,5030
100,5031
101,5032
102,5027
103,5028
104,5029
105,5021
106,5022
107,5023
108,5024
109,5025
110,5026
111,5033
112,5036
113,5034
114,5035
115,2027
116,7226
117,7227
118,7228
119,7229
120,7230
121,7231
122,7232
123,7233
124,7234
125,7235
126,7236
127,7237
128,7238
129,7239
130,7240
131,7241
132,7242
133,7243
134,7244
135,7245
136,7246
137,7247
138,7248
139,7249
140,7250
141,7251
142,7252
143,7253
144,7254
145,7255
146,7256
147,7257
148,7258
149,7259
150,7260
151,7261
152,7262
153,7263
154,7264
155,7265
156,7266
157,7267
158,7268
159,7269
160,7270
161,7271
162,7272
163,7273
164,7274
165,7275
166,7276
167,7277
168,7278
169,7279
170,7280
171,7281
172,7282
173,7283
174,7284
175,7285
176,7286
177,7287
178,7288
179,7289
180,7290
181,7291
182,7292
183,7293
184,7294
185,7295
186,7296
187,7297
188,7298
189,7299
190,7300
191,7301
192,7302
193,7303
194,7304
195,7305
196,7306
197,7307
198,7308
199,7309
200,7310
201,7311
202,7312
203,7313
204,7314
205,7315
206,7316
207,7317
208,7318
209,7319
210,7320
211,7321
212,7322
213,7323
214,7324
215,7325
216,7326
217,7327
218,7328
219,7329
220,7330
221,7331
222,7332
223,7333
224,7334
225,7335
226,7336
227,7337
228,7338
229,7339
230,7340
231,7341
232,7342
233,7343
234,7344
235,7345
236,7346
237,7347
238,7348
239,7349
240,7350
241,7351
242,7352
243,7353
244,7354
245,7355
246,7356
247,7357
248,7358
249,7359
250,7360
251,7361
252,7362
253,7363
254,7364
255,7365
256,7366
257,7367
258,7368
259,7369
260,7370
261,7371
262,7372
263,7373
264,7374
265,7375
266,7376
267,7377
268,7378
269,7379
270,7380
271,7381
272,7382
273,7383
274,7384
275,7385
276,7386
277,7387
278,7388
279,7389
280,7390
281,7391
282,7392
283,7393
284,7394
285,7395
286,7396
287,7397
288,7398
289,7399
290,7400
291,7401
292,7402
293,7403
294,7404
295,7405
296,7406
297,7407
298,7408
299,7409
300,7410
301,7411
302,7412
303,7413
304,7414
305,7415
306,7416
307,7417
308,7418
309,7419
310,7420
311,7421
312,7422
313,7423
314,7424
315,7425
316,7426
317,7427
318,7428
319,7429
320,7430
321,7431
322,7432
323,7433
324,7434
325,7435
326,7436
327,7437
328,7438
329,7439
330,7440
331,7441
332,7442
333,7443
334,7444
335,7445
336,7446
337,7447
338,7448
339,7449
340,7450
341,7451
342,7452
343,7453
344,7454
345,7455
346,7456
347,7457
348,7458
349,7459
350,7460
351,7461
352,7462
353,7463
354,7464
355,7465
356,7466
357,7467
358,7468
359,7469
360,7470
361,7471
362,7472
363,7473
364,7474
365,7475
366,7476
367,7477
368,7478
369,7485
370,7505
371,7020
372,7021
373,7022
374,7023
375,7024
376,7025
377,7026
378,7027
379,7028
380,7029
381,7030
382,7031
383,7032
384,7033
385,7034
386,7035
387,7036
388,7037
389,7038
390,7039
391,7040
392,7041
393,7042
394,7043
395,7044
396,7045
397,7046
398,7047
399,7048
400,7049
401,7050
402,7051
403,7052
404,7053
405,7054
406,7055
407,7056
408,7057
409,7058
410,7059
411,7060
412,7061
413,7062
414,7063
415,7065
416,7066
417,7067
418,7068
419,7069
420,7070
421,7071
422,7072
423,7073
424,7074
425,7075
426,7076
427,7077
428,7078
429,7079
430,7080
431,7081
432,7082
433,7083
434,7084
435,7085
436,7086
437,7087
438,7088
439,7089
440,7090
441,7091
442,7092
443,7093
444,7094
445,7095
446,7096
447,7097
448,7098
449,7099
450,7100
451,7101
452,7102
453,7103
454,7104
455,7105
456,7106
457,7107
458,7108
459,7109
460,7110
461,7111
462,7112
463,7113
464,7114
465,7115
466,7116
467,7117
468,7118
469,7119
470,7120
471,7121
472,7122
473,7123
474,7124
475,7125
476,7126
477,7127
478,7128
479,7129
480,7130
481,7131
482,7132
483,7133
484,7134
485,7135
486,7136
487,7137
488,7138
489,7139
490,7140
491,7141
492,7142
493,7143
494,7144
495,7145
496,7146
497,7147
498,7148
499,7149
500,7150
501,7151
502,7152
503,7153
504,7154
505,5062
506,5063
507,2470
508,4524
509,6727
510,6728
511,6729
512,6732
513,6733
514,6734
515,6735
516,6736
517,6737
518,6738
519,6739
520,6740
521,6741
522,6742
523,6743
524,6744
525,6745
526,6746
527,6747
528,6748
529,6749
530,6750
531,6751
532,6752
533,6753
534,6754
535,6755
536,6756
537,6757
538,6758
539,6759
540,6760
541,6761
542,6762
543,6763
544,6764
545,6765
546,6766
547,6767
548,6768
549,6769
550,6770
551,6772
552,6773
553,6775
554,6776
555,6777
556,6779
557,6780
558,6781
559,6782
560,6783
561,6784
562,6785
563,6786
564,6787
565,6788
566,6789
567,6790
568,6792
569,6793
570,6794
571,6795
572,6796
573,6797
574,6798
575,6799
576,6800
577,6801
578,6802
579,6804
580,6805
581,6807
582,6808
583,6809
584,6811
585,6812
586,6814
587,6816
588,6818
589,6819
590,6821
591,6822
592,6825
593,6826
594,6827
595,6829
596,6831
597,6832
598,6834
599,6836
600,6837
601,6838
602,6839
603,6840
604,6841
605,6842
606,6843
607,6844
608,6845
609,6846
610,6847
611,6848
612,6849
613,6850
614,6851
615,6852
616,6853
617,6854
618,6855
619,6857
620,6858
621,6860
622,6861
623,6863
624,6864
625,6866
626,6867
627,6868
628,6869
629,6870
630,6871
631,6872
632,6873
633,6874
634,6875
635,6876
636,6877
637,6878
638,6879
639,6880
640,6881
641,6882
642,6883
643,6884
644,6885
645,6886
646,6887
647,7157
648,7165
649,7166
650,7167
651,2691
652,2692
653,2695
654,2696
655,2697
656,2698
657,2699
658,3362
659,3363
660,3364
661,3365
662,3366
663,3367
664,3368
665,3369
666,3370
667,3371
668,3372
669,3373
670,3374
671,3375
672,3376
673,3377
674,3378
675,3379
676,3380
677,3381
678,3382
679,3383
680,3384
681,3385
682,3386
683,3387
684,3388
685,2679
686,2681
687,2677
688,2685
689,2687
690,2683
691,5787
692,5788
693,5789
694,5790
695,5791
696,5792
697,5793
698,5794
699,5795
700,5796
701,5797
702,5798
703,5799
704,5811
705,5812
706,5813
707,5816
708,5817
709,5818
710,5820
711,5822
712,5823
713,5825
714,5827
715,5830
716,5833
717,5835
718,5837
719,5838
720,5928
721,5929
722,5930
723,5931
724,3036
725,3037
726,4528
727,4529
728,7722
729,7723
730,7724
731,7725
732,7726
733,7727
734,7728
735,7729
736,7730
737,7731
738,7732
739,7733
740,7734
741,7735
742,7736
743,7737
744,7738
745,7739
746,7740
747,7741
748,7742
749,7743
750,7744
751,7745
752,7746
753,7747
754,7748
755,7749
756,7750
757,7751
758,7752
759,7754
760,7755
761,7756
762,7757
763,7758
764,7759
765,7760
766,7761
767,7762
768,7763
769,7764
770,7765
771,7766
772,7767
773,7768
774,7769
775,7770
776,7771
777,7772
778,7773
779,7774
780,7775
781,7776
782,7777
783,7784
784,7785
785,7786
786,7787
787,7788
788,7789
789,7790
790,7791
791,7792
792,7793
793,7794
794,7795
795,7797
796,7798
797,7799
798,7800
799,7801
800,7802
801,7803
802,7804
803,7805
804,7806
805,7807
806,7808
807,7809
808,7810
809,7811
810,7812
811,7813
812,7814
813,7815
814,7816
815,7817
816,7818
817,7824
818,4531
819,7825
820,7827
821,7829
822,7830
823,7832
824,7834
825,7836
826,7838
827,7840
828,7842
829,7844
830,7846
831,7848
