"rownum","StoredItem","IsInGame","IsEnabled"
0,8870,1,1
1,8871,1,1
2,8872,1,1
3,8873,1,1
4,8874,1,1
5,8875,1,1
6,8876,1,1
7,8877,1,1
8,8878,1,1
9,8879,1,1
10,8880,1,1
11,8881,1,1
12,8882,1,1
13,8883,1,1
14,8884,1,1
15,8885,1,1
16,8886,1,1
17,8887,1,1
18,8888,1,1
19,8889,1,1
20,8890,1,1
21,8891,1,1
22,8892,1,1
23,8893,1,1
24,8894,1,1
25,8895,1,1
26,8896,1,1
27,8897,1,1
28,8898,1,1
29,8899,1,1
30,8900,1,1
31,8901,1,1
32,8902,1,1
33,8903,1,1
34,8904,1,1
35,8905,1,1
36,8906,1,1
37,8907,1,1
38,8908,1,1
39,8909,1,1
40,8910,1,1
41,8911,1,1
42,8912,1,1
43,8913,1,1
44,8914,1,1
45,8915,1,1
46,8916,1,1
47,8917,1,1
48,8918,1,1
49,8919,1,1
50,8920,1,1
51,8921,1,1
52,8922,1,1
53,8923,1,1
54,8924,1,1
55,8925,1,1
56,8926,1,1
57,8927,1,1
58,8928,1,1
59,8929,1,1
60,8930,1,1
61,8931,1,1
62,8932,1,1
63,8933,1,1
64,8934,1,1
65,8935,1,1
66,8936,1,1
67,8937,1,1
68,8938,1,1
69,8939,1,1
70,8940,1,1
71,8941,1,1
72,8942,1,1
73,8943,1,1
74,8944,1,1
75,8945,1,1
76,8946,1,1
77,8947,1,1
78,8948,1,1
79,8949,1,1
80,8950,1,1
81,8951,1,1
82,8952,1,1
83,8953,1,1
84,8954,1,1
85,8955,1,1
86,8956,1,1
87,8957,1,1
88,8958,1,1
89,8959,1,1
90,8960,1,1
91,8961,1,1
92,8962,1,1
93,8963,1,1
94,8964,1,1
95,8965,1,1
96,8966,1,1
97,8967,1,1
98,8968,1,1
99,8969,1,1
100,8970,1,1
101,8971,1,1
102,8972,1,1
103,8973,1,1
104,8974,1,1
105,8975,1,1
106,8976,1,1
107,8977,1,1
108,8978,1,1
109,8979,1,1
110,8980,1,1
111,8981,1,1
112,8982,1,1
113,8983,1,1
114,8984,1,1
115,8985,1,1
116,8986,1,1
117,8987,1,1
118,8988,1,1
119,8989,1,1
120,8990,1,1
121,8991,1,1
122,8992,1,1
123,8993,1,1
124,8994,1,1
125,8995,1,1
126,8996,1,1
127,8997,1,1
128,8998,1,1
129,8999,1,1
130,9000,1,1
131,9001,1,1
132,9002,1,1
133,9003,1,1
134,9004,1,1
135,9006,1,1
136,9005,1,1
137,9007,"",1
138,9008,1,1
139,9009,1,1
140,9010,1,1
141,9011,1,1
142,9012,1,1
143,9013,1,1
144,9014,1,1
145,9015,1,1
146,9016,1,1
147,9017,1,1
148,9018,1,1
149,9019,1,1
150,9020,1,1
151,9021,1,1
152,9023,1,1
153,9024,1,1
154,9025,"",1
155,9026,1,1
156,9027,1,1
157,9028,1,1
158,9029,1,1
159,9030,1,1
160,9031,1,1
161,9032,1,1
162,9033,1,1
163,9034,1,1
164,9035,1,1
165,9036,1,1
166,9037,1,1
167,9038,1,1
168,9039,1,1
169,9040,1,1
170,9041,1,1
171,9042,1,1
172,9043,1,1
173,9044,1,1
174,9045,1,1
175,9046,1,1
176,9047,1,1
177,9048,1,1
178,9049,1,1
179,9050,1,""
180,9051,1,1
181,9052,1,1
182,9053,1,1
183,9054,1,1
184,9055,1,1
185,9056,1,1
186,9057,1,1
187,9058,1,1
188,9059,1,1
189,9060,1,1
190,9061,1,1
191,9062,1,1
192,9063,1,1
193,9064,1,1
194,9065,1,1
195,9066,1,1
196,9067,1,1
197,9068,1,1
198,9069,1,1
199,9070,1,""
200,9071,1,1
201,9072,1,1
202,9073,1,1
203,9074,1,1
204,9075,1,1
205,9076,1,1
206,9077,1,1
207,9078,1,1
208,9079,1,1
209,9080,1,1
210,9081,1,1
211,9082,1,1
212,9083,1,1
213,9084,1,1
214,9085,1,1
215,9086,1,1
216,9087,1,1
217,9088,1,""
218,9089,1,1
219,9090,1,1
220,9091,1,1
221,9092,1,1
222,9093,1,1
223,9094,1,1
224,9095,1,1
225,9096,1,1
226,9097,1,1
227,9098,1,1
228,9099,1,1
229,9100,1,1
230,9101,1,1
231,9102,1,1
232,9103,1,1
233,9104,1,1
234,9105,1,1
235,9106,1,1
236,9107,1,1
237,9108,1,1
238,9109,1,1
239,9110,1,1
240,9111,1,1
241,9112,1,1
242,9113,1,1
243,9114,1,1
244,9115,1,1
245,9116,1,1
246,9117,1,1
247,9118,1,1
248,9119,1,1
249,9120,1,1
250,9121,1,1
251,9122,1,1
252,9123,1,1
253,9124,1,1
254,9125,1,1
255,9126,1,1
256,9127,1,1
257,9128,1,1
258,9129,1,1
259,9130,1,1
260,9131,1,1
261,9132,1,1
262,9133,1,1
263,9134,1,1
264,9135,1,1
265,9136,1,1
266,9137,1,1
267,9138,1,1
268,9139,1,1
269,9140,1,1
270,9141,1,1
271,9142,1,1
272,9143,1,1
273,9144,1,""
274,9145,1,1
275,9146,1,1
276,9147,1,1
277,9148,1,1
278,9149,1,1
279,9150,1,1
280,9151,1,1
281,9152,1,1
282,9153,1,1
283,9154,1,1
284,9155,1,1
285,9156,1,1
286,9157,1,1
287,9158,1,1
288,9159,1,1
289,9160,1,1
290,9161,1,1
291,9162,1,1
292,9163,1,1
293,9164,1,""
294,9165,1,1
295,9166,1,1
296,9167,1,""
297,9168,1,1
298,9169,1,1
299,9170,1,1
300,9171,1,1
301,9172,1,1
302,9173,1,1
303,9174,1,1
304,9175,1,1
305,9176,1,1
306,9177,1,1
307,9178,1,1
308,9179,1,1
309,9180,1,1
310,9181,1,1
311,9182,1,1
312,9183,1,1
313,9184,1,1
314,9185,1,1
315,9186,1,1
316,9187,1,1
317,9188,1,1
318,9189,1,1
319,9190,1,1
320,9191,1,1
321,9192,1,1
322,9193,1,1
323,9194,1,1
324,9195,1,1
325,9196,1,1
326,9197,1,1
327,9198,1,1
328,9199,1,1
329,9200,1,1
330,9201,1,1
331,9202,1,1
332,9203,1,1
333,9204,1,1
334,9205,1,1
335,9206,1,1
336,9207,1,1
337,9208,1,1
338,9209,1,1
339,9210,1,1
340,9211,1,1
341,9212,1,1
342,9213,1,1
343,9214,1,1
344,9215,1,1
345,9216,1,1
346,9217,1,1
347,9218,1,1
348,9219,1,1
349,9220,1,1
350,9221,1,1
351,9222,1,1
352,9223,1,1
353,9224,1,1
354,9225,1,1
355,9226,1,1
356,9227,1,1
357,9228,1,1
358,9229,1,1
359,9230,1,1
360,9231,1,1
361,9232,1,1
362,9233,1,1
363,9234,1,1
364,9235,1,1
365,9236,1,1
366,9237,1,1
367,9238,1,1
368,9239,1,1
369,9240,1,1
370,9241,1,1
371,9242,"",""
372,9243,1,1
373,9244,1,1
374,9245,1,1
375,9246,1,1
376,9247,1,1
377,9248,1,1
378,9249,1,1
379,9250,1,1
380,9251,1,1
381,9252,1,1
382,9253,1,1
383,9254,1,1
384,9255,1,1
385,9256,1,1
386,9257,1,1
387,9258,1,1
388,9259,1,1
389,9260,1,1
390,9261,1,1
391,9262,1,1
392,9263,1,1
393,9264,1,1
394,9265,1,1
395,9266,1,1
396,9267,1,1
397,9268,1,1
398,9269,1,1
399,9270,1,1
400,9271,1,1
401,9272,1,1
402,9273,1,1
403,9274,1,1
404,9275,1,1
405,9276,1,1
406,9277,1,1
407,9278,1,1
408,9279,1,1
409,9280,1,1
410,9281,1,1
411,9282,1,1
412,9283,1,1
413,9284,1,1
414,9285,1,1
415,9286,1,1
416,9287,1,1
417,9288,1,1
418,9289,1,1
419,9290,1,1
420,9291,1,1
421,9292,1,1
422,9293,1,1
423,9294,1,1
424,9295,1,1
425,9296,1,1
426,9297,1,1
427,9298,1,1
428,9299,1,1
429,9300,1,1
430,9301,1,1
431,9302,1,1
432,9303,1,1
433,10543,1,1
434,10544,1,1
435,10545,1,1
436,10546,1,1
437,10547,1,1
438,10682,1,1
439,10683,1,1
440,10684,"",""
441,10819,1,1
442,10820,1,1
443,10821,1,1
444,10822,1,1
