"rownum","BaseItemTypesKey","Id","BK2File"
0,504,1,""
1,505,2,""
2,506,3,""
3,507,4,""
4,508,5,""
5,509,6,""
6,657,7,""
7,658,8,""
8,659,9,""
9,660,10,""
10,682,11,""
11,683,12,""
12,684,13,""
13,685,14,""
14,740,15,""
15,771,16,""
16,772,17,""
17,773,18,""
18,774,19,""
19,837,20,""
20,838,21,""
21,898,22,""
22,899,23,""
23,933,24,""
24,934,25,""
25,935,26,""
26,936,27,""
27,937,28,""
28,938,29,""
29,997,30,""
30,998,31,""
31,999,32,""
32,1000,33,""
33,1001,34,""
34,1002,35,""
35,1003,36,""
36,1051,37,""
37,1052,38,""
38,1149,39,""
39,1156,40,""
40,1163,41,""
41,1171,42,""
42,1179,43,""
43,1187,44,""
44,1207,45,""
45,1208,46,""
46,1248,47,""
47,1249,48,""
48,1250,49,""
49,1251,50,""
50,1252,51,""
51,1253,52,""
52,1254,53,""
53,1255,54,""
54,1256,55,""
55,1257,56,""
56,1258,57,""
57,1259,58,""
58,1260,59,""
59,1261,60,""
60,1262,61,""
61,1263,62,""
62,1264,63,""
63,1265,64,""
64,1266,65,""
65,1267,66,""
66,1268,67,""
67,1269,68,""
68,1270,69,""
69,1271,70,""
70,1272,71,""
71,1273,72,""
72,1274,73,""
73,1275,74,""
74,1276,75,""
75,1277,76,""
76,1278,77,""
77,1279,78,""
78,1280,79,""
79,1281,80,""
80,1282,81,""
81,1283,82,""
82,1284,83,""
83,1285,84,""
84,1286,85,""
85,1287,86,""
86,1288,87,""
87,1289,88,""
88,1290,89,""
89,1291,90,""
90,1292,91,""
91,1293,92,""
92,1294,93,""
93,1295,94,""
94,1296,95,""
95,1297,96,""
96,1298,97,""
97,1299,98,""
98,1300,99,""
99,1301,100,""
100,1302,101,""
101,1303,102,""
102,1304,103,""
103,1305,104,""
104,1306,105,""
105,1307,106,""
106,1308,107,""
107,1309,108,""
108,1310,109,""
109,1311,110,""
110,1312,111,""
111,1313,112,""
112,1314,113,""
113,1315,114,""
114,1316,115,""
115,1317,116,""
116,1599,117,""
117,1600,118,""
118,1601,119,""
119,1602,120,""
120,1652,121,""
121,1653,122,""
122,1647,123,""
123,1648,124,""
124,1240,125,""
125,1241,126,""
126,1242,127,""
127,1237,128,""
128,1238,129,""
129,1239,130,""
130,1791,131,""
131,1792,132,""
132,1799,133,""
133,1800,134,""
134,1243,135,""
135,1935,136,""
136,1940,137,""
137,1927,138,""
138,1929,139,""
139,1942,140,""
140,1951,141,""
141,1960,142,""
142,1969,143,""
143,1979,144,""
144,2041,145,""
145,2046,146,""
146,2034,147,""
147,2039,148,""
148,2157,149,""
149,2150,150,""
150,2144,151,""
151,2142,152,""
152,1245,153,""
153,1246,154,""
154,1247,155,""
155,2285,156,""
156,2279,157,""
157,2277,158,""
158,2271,159,""
159,2380,160,"Art/Videos/ChinaMTX/MTX_Chiyou_Portrait_Frame.bk2"
160,1244,161,""
161,2443,162,""
162,2449,163,""
163,2452,164,""
164,2458,165,""
165,2399,166,""
166,2409,167,""
167,2417,168,""
168,2426,169,""
169,2440,170,""
170,2532,171,"Art/Videos/ChinaMTX/MTX_DarkDecide_Portrait_Frame.bk2"
171,2565,172,""
172,2570,173,""
173,2557,174,""
174,2562,175,""
175,2768,176,"Art/Videos/ChinaMTX/MTX_Goddess_Portrait_Frame.bk2"
176,1318,177,""
177,1319,178,""
178,1320,179,""
179,1321,180,""
180,1322,181,""
181,1323,182,""
182,1324,183,""
183,1325,184,""
184,1326,185,""
185,1327,186,""
186,1328,187,""
187,1329,188,""
188,1330,189,""
189,1331,190,""
190,1332,191,""
191,1333,192,""
192,1334,193,""
193,1335,194,""
194,1336,195,""
195,1337,196,""
196,1338,197,""
197,1339,198,""
198,1340,199,""
199,1341,200,""
200,1342,201,""
201,1343,202,""
202,1344,203,""
203,1345,204,""
204,1346,205,""
205,1347,206,""
206,1348,207,""
207,1349,208,""
208,1350,209,""
209,1351,210,""
210,1352,211,""
211,1353,212,""
212,1354,213,""
213,1355,214,""
214,1356,215,""
215,1357,216,""
216,1358,217,""
217,1359,218,""
218,1360,219,""
219,1361,220,""
220,1362,221,""
221,1363,222,""
222,1364,223,""
223,1365,224,""
224,1366,225,""
225,1367,226,""
226,1368,227,""
227,1369,228,""
228,1370,229,""
229,1371,230,""
230,1372,231,""
231,1373,232,""
232,1374,233,""
233,1375,234,""
234,1376,235,""
235,1377,236,""
236,1378,237,""
237,1379,238,""
238,1380,239,""
239,1381,240,""
240,1382,241,""
241,1383,242,""
242,1384,243,""
243,1385,244,""
244,1386,245,""
245,1387,246,""
246,2676,247,""
247,2679,248,""
248,2685,249,""
249,2688,250,""
250,2838,251,""
251,2843,252,""
252,2845,253,""
253,2850,254,""
254,2853,255,""
255,3003,256,""
256,3009,257,""
257,2994,258,""
258,3000,259,""
259,3018,260,""
260,3026,261,""
261,3034,262,""
262,3043,263,""
263,3054,264,""
264,2985,265,""
265,2992,266,""
266,2976,267,""
267,2983,268,""
268,3224,269,"Art/Videos/ChinaMTX/MTX_Jingwei_Portrait_Frame.bk2"
269,3274,270,""
270,3280,271,""
271,3283,272,""
272,3264,273,""
273,3269,274,""
274,3272,275,""
275,3429,276,""
276,3434,277,""
277,3438,278,""
278,3440,279,""
279,3446,280,""
280,3450,281,""
281,3451,282,""
282,3564,284,""
283,3573,285,""
284,3584,286,""
285,3593,287,""
286,3603,288,""
287,3605,289,""
288,3610,290,""
289,3613,291,""
290,3615,292,""
291,3621,293,""
292,3624,294,""
293,3683,295,"Art/Videos/ChinaMTX/MTX_GodOfThunder_Portrait_Frame.bk2"
294,3777,296,""
295,3779,297,""
296,3781,298,""
297,3784,299,""
298,3786,300,""
299,3788,301,""
300,3452,302,""
301,3918,303,""
302,3919,304,""
303,3920,305,""
304,3921,306,""
305,3922,307,""
306,3923,308,""
307,3996,309,""
